accession	organism	vclass	cell	cell_status	contig	start	end	region_kind	assigned_clade	window	n_genes_on_contig	contig_extent_bp	n_flanks	n_keys	reached	why
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010286469.1	4836	28702	rescue_regions	ITPR2	fixed10	2	106838	1	1	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010286469.1	4836	28702	rescue_regions	ITPR2	informative10	2	106838	1	1	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010314197.1	116	4875	rescue_regions	ITPR2	fixed10	1	4821	0	0	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010314197.1	116	4875	rescue_regions	ITPR2	informative10	1	4821	0	0	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010286469.1	50417	51887	rescue_regions	ITPR2	fixed10	2	106838	1	1	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010286469.1	50417	51887	rescue_regions	ITPR2	informative10	2	106838	1	1	0	too_few_keys
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010295784.1	1198	12133	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010295784.1	1198	12133	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010348929.1	52	156	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000700745.2	Antrostomus carolinensis	Aves	ITPR2	tblastn_trace	NW_010348929.1	52	156	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009725610.1	746	24970	rescue_regions	ITPR1	fixed10	1	24967	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009725610.1	746	24970	rescue_regions	ITPR1	informative10	1	24967	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009699948.1	4981	48424	rescue_regions	ITPR1	fixed10	1	49418	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009699948.1	4981	48424	rescue_regions	ITPR1	informative10	1	49418	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009700007.1	8704	9781	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009700007.1	8704	9781	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009708647.1	2008	19998	ambiguous_regions	ITPR1	fixed10	1	20001	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009708647.1	2008	19998	ambiguous_regions	ITPR1	informative10	1	20001	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009694027.1	3701	16076	attributed_elsewhere	ITPR2	fixed10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009694027.1	3701	16076	attributed_elsewhere	ITPR2	informative10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009710863.1	2678	27630	attributed_elsewhere	ITPR2	fixed10	1	21813	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009710863.1	2678	27630	attributed_elsewhere	ITPR2	informative10	1	21813	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009700741.1	29484	40878	attributed_elsewhere	ITPR2	fixed10	1	42633	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009700741.1	29484	40878	attributed_elsewhere	ITPR2	informative10	1	42633	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009700741.1	2649	5990	attributed_elsewhere	ITPR2	fixed10	1	42633	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009700741.1	2649	5990	attributed_elsewhere	ITPR2	informative10	1	42633	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009733190.1	39302	53705	attributed_elsewhere	ITPR2	fixed10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009733190.1	39302	53705	attributed_elsewhere	ITPR2	informative10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009694027.1	40461	51110	attributed_elsewhere	ITPR2	fixed10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009694027.1	40461	51110	attributed_elsewhere	ITPR2	informative10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009733190.1	17284	17448	attributed_elsewhere	ITPR2	fixed10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009733190.1	17284	17448	attributed_elsewhere	ITPR2	informative10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009694631.1	16123	27817	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR1	tblastn_trace	NW_009694631.1	16123	27817	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009694027.1	2641	16079	rescue_regions	ITPR2	fixed10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009694027.1	2641	16079	rescue_regions	ITPR2	informative10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009710863.1	2678	27630	rescue_regions	ITPR2	fixed10	1	21813	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009710863.1	2678	27630	rescue_regions	ITPR2	informative10	1	21813	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009700741.1	2655	42645	rescue_regions	ITPR2	fixed10	1	42633	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009700741.1	2655	42645	rescue_regions	ITPR2	informative10	1	42633	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009694631.1	13830	27820	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009694631.1	13830	27820	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009733190.1	39299	53606	rescue_regions	ITPR2	fixed10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009733190.1	39299	53606	rescue_regions	ITPR2	informative10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009733190.1	15881	17448	rescue_regions	ITPR2	fixed10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009733190.1	15881	17448	rescue_regions	ITPR2	informative10	1	53605	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009694027.1	40467	51110	ambiguous_regions	ITPR2	fixed10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009694027.1	40467	51110	ambiguous_regions	ITPR2	informative10	1	60855	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009725610.1	833	23925	attributed_elsewhere	ITPR1	fixed10	1	24967	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009725610.1	833	23925	attributed_elsewhere	ITPR1	informative10	1	24967	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009708647.1	2008	20022	attributed_elsewhere	ITPR1	fixed10	1	20001	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009708647.1	2008	20022	attributed_elsewhere	ITPR1	informative10	1	20001	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009699948.1	4981	43834	attributed_elsewhere	ITPR1	fixed10	1	49418	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009699948.1	4981	43834	attributed_elsewhere	ITPR1	informative10	1	49418	0	0	0	too_few_keys
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009700007.1	8704	8856	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009700007.1	8704	8856	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009720167.1	29787	29879	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000703405.1	Apaloderma vittatum	Aves	ITPR2	tblastn_trace	NW_009720167.1	29787	29879	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010589245.1	88294	99162	rescue_regions	ITPR2	fixed10	1	100121	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010589245.1	88294	99162	rescue_regions	ITPR2	informative10	1	100121	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010577028.1	916	21362	rescue_regions	ITPR2	fixed10	1	21361	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010577028.1	916	21362	rescue_regions	ITPR2	informative10	1	21361	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010578154.1	50909	64213	rescue_regions	ITPR2	fixed10	1	64261	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010578154.1	50909	64213	rescue_regions	ITPR2	informative10	1	64261	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010578154.1	3942	16271	rescue_regions	ITPR2	fixed10	1	64261	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010578154.1	3942	16271	rescue_regions	ITPR2	informative10	1	64261	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010583666.1	428690	467482	rescue_regions	ITPR2	fixed10	9	469427	8	8	1	ok
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010583666.1	428690	467482	rescue_regions	ITPR2	informative10	9	469427	8	8	1	ok
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010609530.1	66	194	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010609530.1	66	194	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010654042.1	1337	1516	ambiguous_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010654042.1	1337	1516	ambiguous_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010589245.1	54744	65450	ambiguous_regions	ITPR2	fixed10	1	100121	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010589245.1	54744	65450	ambiguous_regions	ITPR2	informative10	1	100121	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010583650.1	211207	229522	attributed_elsewhere	ITPR3	fixed10	10	230129	9	6	1	ok
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010583650.1	211207	229522	attributed_elsewhere	ITPR3	informative10	10	230129	6	6	1	ok
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010654453.1	163	1566	attributed_elsewhere	ITPR3	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010654453.1	163	1566	attributed_elsewhere	ITPR3	informative10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010637039.1	99	667	attributed_elsewhere	ITPR3	fixed10	1	655	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010637039.1	99	667	attributed_elsewhere	ITPR3	informative10	1	655	0	0	0	too_few_keys
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010632909.1	103	261	attributed_elsewhere	vertebrate_basal	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000705375.1	Tinamus guttatus	Aves	ITPR2	tblastn_trace	NW_010632909.1	103	261	attributed_elsewhere	vertebrate_basal	informative10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010414688.1	348	17866	rescue_regions	ITPR1	fixed10	1	18460	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010414688.1	348	17866	rescue_regions	ITPR1	informative10	1	18460	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010390215.1	45931	69429	rescue_regions	ITPR1	fixed10	1	69423	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010390215.1	45931	69429	rescue_regions	ITPR1	informative10	1	69423	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010390270.1	72	22819	rescue_regions	ITPR1	fixed10	1	22816	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010390270.1	72	22819	rescue_regions	ITPR1	informative10	1	22816	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010410248.1	8046	21590	rescue_regions	ITPR1	fixed10	1	21557	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010410248.1	8046	21590	rescue_regions	ITPR1	informative10	1	21557	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010416476.1	1720	4305	rescue_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010416476.1	1720	4305	rescue_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010417446.1	3752	3925	ambiguous_regions	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010417446.1	3752	3925	ambiguous_regions	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010415614.1	3095	31335	attributed_elsewhere	ITPR2	fixed10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010415614.1	3095	31335	attributed_elsewhere	ITPR2	informative10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010406637.1	2027	23956	attributed_elsewhere	ITPR2	fixed10	1	23935	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010406637.1	2027	23956	attributed_elsewhere	ITPR2	informative10	1	23935	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010413601.1	559	11159	attributed_elsewhere	ITPR2	fixed10	1	12591	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010413601.1	559	11159	attributed_elsewhere	ITPR2	informative10	1	12591	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010398439.1	20013	40696	attributed_elsewhere	ITPR2	fixed10	1	46012	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010398439.1	20013	40696	attributed_elsewhere	ITPR2	informative10	1	46012	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010415614.1	53146	64707	attributed_elsewhere	ITPR2	fixed10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010415614.1	53146	64707	attributed_elsewhere	ITPR2	informative10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010427406.1	14792	14968	attributed_elsewhere	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	NW_010427406.1	14792	14968	attributed_elsewhere	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010415614.1	3065	31335	rescue_regions	ITPR2	fixed10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010415614.1	3065	31335	rescue_regions	ITPR2	informative10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010406637.1	2027	26589	rescue_regions	ITPR2	fixed10	1	23935	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010406637.1	2027	26589	rescue_regions	ITPR2	informative10	1	23935	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010413601.1	538	12657	rescue_regions	ITPR2	fixed10	1	12591	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010413601.1	538	12657	rescue_regions	ITPR2	informative10	1	12591	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010405870.1	6572	10068	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010405870.1	6572	10068	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010398439.1	432	40699	rescue_regions	ITPR2	fixed10	1	46012	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010398439.1	432	40699	rescue_regions	ITPR2	informative10	1	46012	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010427406.1	14792	16266	rescue_regions	ITPR2	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010427406.1	14792	16266	rescue_regions	ITPR2	informative10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010415614.1	53065	64707	ambiguous_regions	ITPR2	fixed10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010415614.1	53065	64707	ambiguous_regions	ITPR2	informative10	1	76945	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010390215.1	45931	69429	attributed_elsewhere	ITPR1	fixed10	1	69423	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010390215.1	45931	69429	attributed_elsewhere	ITPR1	informative10	1	69423	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010414688.1	2826	16794	attributed_elsewhere	ITPR1	fixed10	1	18460	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010414688.1	2826	16794	attributed_elsewhere	ITPR1	informative10	1	18460	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010390270.1	72	22211	attributed_elsewhere	ITPR1	fixed10	1	22816	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010390270.1	72	22211	attributed_elsewhere	ITPR1	informative10	1	22816	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010410248.1	8049	21590	attributed_elsewhere	ITPR1	fixed10	1	21557	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010410248.1	8049	21590	attributed_elsewhere	ITPR1	informative10	1	21557	0	0	0	too_few_keys
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010417446.1	3752	4006	attributed_elsewhere	ITPR1	fixed10	0	0	0	0	0	no_neighbourhood
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	NW_010417446.1	3752	4006	attributed_elsewhere	ITPR1	informative10	0	0	0	0	0	no_neighbourhood
