accession	organism	vclass	cell	locus_idx	contig	coverage	identity	aligned_aa	frameshifts	stop_codons	lesions	lesion_density	contig_edge	n_gap	longest_n_run	annot_gene	annot_paralog_matches	contig_n50	contig_spans_gene	scored	verdict	verdict_reason
GCA_029706075.1	Aldrovandia affinis	Actinopteri	RYR	0	JAINUG010000051.1	1	0.9115	4961	7	0	7	1.411	0	0	0		0	2000165	1	1	intact	density 1.41 <= bar 1.59
GCA_029706075.1	Aldrovandia affinis	Actinopteri	RYR	1	JAINUG010000065.1	1	0.8107	5037	2	0	2	0.3971	0	0	0	AAFF_G00370470	0	2000165	1	1	intact	density 0.40 <= bar 1.59
GCA_029706075.1	Aldrovandia affinis	Actinopteri	RYR	2	JAINUG010000546.1	1	0.8064	5037	10	0	10	1.9853	1	0	0		0	2000165	1	1	elevated_lesions	density 1.99 > bar 1.59 in a contiguous assembly
GCA_029706075.1	Aldrovandia affinis	Actinopteri	RYR	3	JAINUG010000085.1	1	0.6776	4968	3	0	3	0.6039	0	0	0	AAFF_G00414720	0	2000165	1	1	intact	density 0.60 <= bar 1.59
GCA_029706075.1	Aldrovandia affinis	Actinopteri	RYR	4	JAINUG010000136.1	1	0.6571	5037	1	0	1	0.1985	0	0	0	AAFF_G00059960	0	2000165	1	1	intact	density 0.20 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	ITPR1	0	CM062265.1	1	0.9535	2748	4	0	4	1.4556	0	0	0		0	4228958	1	1	intact	density 1.46 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	ITPR1	1	CM062265.1	1	0.8538	2748	6	0	6	2.1834	0	0	0		0	4228958	1	1	elevated_lesions	density 2.18 > bar 1.59 in a contiguous assembly
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	ITPR2	0	CM062273.1	1	0.863	2701	1	0	1	0.3702	0	0	0		0	4228958	1	1	intact	density 0.37 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	ITPR3	0	CM062267.1	1	0.8884	2670	2	0	2	0.7491	0	0	0		0	4228958	1	1	intact	density 0.75 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	RYR	0	CM062284.1	1	0.8727	4961	2	0	2	0.4031	0	0	0	KUDE01_024247	0	4228958	1	1	intact	density 0.40 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	RYR	1	CM062268.1	1	0.7984	5037	2	0	2	0.3971	0	0	0		0	4228958	1	1	intact	density 0.40 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	RYR	2	CM062279.1	1	0.7884	5037	7	0	7	1.3897	0	0	0	KUDE01_023636	0	4228958	1	1	intact	density 1.39 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	RYR	3	CM062275.1	1	0.6726	4967	3	0	3	0.604	0	0	0		0	4228958	1	1	intact	density 0.60 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	RYR	4	CM062281.1	0.9972	0.6428	4968	3	1	4	0.8052	0	0	0	KUDE01_014032	0	4228958	1	1	intact	density 0.81 <= bar 1.59
GCA_031216635.1	Dissostichus eleginoides	Actinopteri	RYR	5	CM062278.1	1	0.6439	4968	2	0	2	0.4026	0	0	0	KUDE01_013069	0	4228958	1	1	intact	density 0.40 <= bar 1.59
GCA_031835075.1	Saguinus oedipus	Mammalia	ITPR1	0	CM063184.1	1	0.9924	2758	0	0	0	0	0	0	0		0	91852676	1	1	intact	density 0.00 <= bar 1.59
GCA_031835075.1	Saguinus oedipus	Mammalia	ITPR2	0	CM063177.1	1	0.9904	2701	0	0	0	0	0	0	0		0	91852676	1	1	intact	density 0.00 <= bar 1.59
GCA_031835075.1	Saguinus oedipus	Mammalia	ITPR3	0	CM063172.1	1	0.9869	2671	0	0	0	0	0	0	0		0	91852676	1	1	intact	density 0.00 <= bar 1.59
GCA_031835075.1	Saguinus oedipus	Mammalia	RYR	0	CM063188.1	1	0.9915	4967	0	0	0	0	0	0	0		0	91852676	1	1	intact	density 0.00 <= bar 1.59
GCA_031835075.1	Saguinus oedipus	Mammalia	RYR	1	CM063187.1	1	0.7871	5037	1	0	1	0.1985	0	0	0		0	91852676	1	1	intact	density 0.20 <= bar 1.59
GCA_031835075.1	Saguinus oedipus	Mammalia	RYR	2	CM063176.1	1	0.6727	5037	1	0	1	0.1985	0	0	0		0	91852676	1	1	intact	density 0.20 <= bar 1.59
GCA_032275445.1	Crypturellus soui	Aves	ITPR1	0	JAUBNY010000656.1	1	0.9719	2779	0	0	0	0	0	1	745		0	10551	0	1	intact	density 0.00 <= bar 1.59
GCA_032275445.1	Crypturellus soui	Aves	ITPR2	0	JAUBNY010001198.1	1	0.9804	2700	0	0	0	0	0	1	961		0	10551	0	1	intact	density 0.00 <= bar 1.59
GCA_032275445.1	Crypturellus soui	Aves	ITPR3	0	JAUBNY010000997.1	1	0.9654	2664	0	0	0	0	0	1	155		0	10551	0	1	intact	density 0.00 <= bar 1.59
GCA_032275445.1	Crypturellus soui	Aves	RYR	0	JAUBNY010000465.1	0.9974	0.8949	4955	2	2	4	0.8073	0	1	108		0	10551	0	1	intact	density 0.81 <= bar 1.59
GCA_032275445.1	Crypturellus soui	Aves	RYR	1	JAUBNY010000184.1	0.9248	0.6739	4658	1	0	1	0.2147	1	1	1305		0	10551	0	1	intact	density 0.21 <= bar 1.59
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR1	0	BRZM01000050.1	1	0.8541	2748	7	0	7	2.5473	0	0	0	AKAME5_001391900	0	285591	1	1	elevated_lesions	density 2.55 > bar 1.59 in a contiguous assembly
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR1	1	BRZM01000069.1	1	0.6863	2748	8	2	10	3.639	0	0	0	AKAME5_001590300	0	285591	1	1	elevated_lesions	density 3.64 > bar 1.59 in a contiguous assembly
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR2	0	BRZM01000040.1	1	0.5799	2701	19	1	20	7.4047	0	0	10	AKAME5_001216000	0	285591	1	1	elevated_lesions	density 7.40 > bar 1.59 in a contiguous assembly
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR3	0	BRZM01000063.1	1	0.9058	2670	3	0	3	1.1236	0	0	0		0	285591	1	1	intact	density 1.12 <= bar 1.59
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR3	1	BRZM01003583.1	0.9337	0.9087	2493	0	0	0	0	1	1	346		0	285591	1	1	intact	density 0.00 <= bar 1.59
GCA_033238685.1	Lates japonicus	Actinopteri	ITPR3	2	BRZM01000698.1	0.8337	0.8832	2226	7	0	7	3.1447	1	0	0		0	285591	1	1	elevated_lesions	density 3.14 > bar 1.59 in a contiguous assembly
GCA_033238685.1	Lates japonicus	Actinopteri	RYR	0	BRZM01000068.1	1	0.8547	4961	13	0	13	2.6204	0	0	10		0	285591	1	1	elevated_lesions	density 2.62 > bar 1.59 in a contiguous assembly
GCA_033238685.1	Lates japonicus	Actinopteri	RYR	1	BRZM01000015.1	1	0.7475	5037	28	1	29	5.7574	0	0	0		0	285591	1	1	elevated_lesions	density 5.76 > bar 1.59 in a contiguous assembly
GCA_033238685.1	Lates japonicus	Actinopteri	RYR	2	BRZM01000008.1	0.9938	0.6652	4937	0	0	0	0	0	0	0	AKAME5_000332500	0	285591	1	1	intact	density 0.00 <= bar 1.59
GCA_033238685.1	Lates japonicus	Actinopteri	RYR	3	BRZM01000065.1	1	0.6507	4968	1	0	1	0.2013	0	0	0	AKAME5_001555600	0	285591	1	1	intact	density 0.20 <= bar 1.59
GCA_033238685.1	Lates japonicus	Actinopteri	RYR	4	BRZM01000003.1	0.7502	0.8054	3779	1	0	1	0.2646	0	0	0	AKAME5_000111200	0	285591	1	1	intact	density 0.26 <= bar 1.59
GCA_033238685.1	Lates japonicus	Actinopteri	RYR	5	BRZM01000052.1	0.9972	0.6131	4968	14	2	16	3.2206	0	1	100		0	285591	1	1	elevated_lesions	density 3.22 > bar 1.59 in a contiguous assembly
GCA_035590135.1	Circaetus pectoralis	Aves	ITPR1	0	JAVJGK010000037.1	1	0.9924	2779	0	0	0	0	0	1	100		0	43929	0	1	intact	density 0.00 <= bar 1.59
GCA_035590135.1	Circaetus pectoralis	Aves	ITPR2	0	JAVJGK010000024.1	0.9885	0.9884	2669	0	0	0	0	0	1	1504		0	43929	0	1	intact	density 0.00 <= bar 1.59
GCA_035590135.1	Circaetus pectoralis	Aves	ITPR3	0	JAVJGK010000054.1	1	0.9899	2664	0	0	0	0	0	1	202		0	43929	0	1	intact	density 0.00 <= bar 1.59
GCA_035590135.1	Circaetus pectoralis	Aves	RYR	0	JAVJGK010000051.1	1	0.9853	4968	0	0	0	0	0	1	908		0	43929	0	1	intact	density 0.00 <= bar 1.59
GCA_035590135.1	Circaetus pectoralis	Aves	RYR	1	JAVJGK010000032.1	1	0.6748	5037	0	0	0	0	0	1	1711		0	43929	0	1	intact	density 0.00 <= bar 1.59
GCA_035590135.1	Circaetus pectoralis	Aves	RYR	2	JAVJGK010000078.1	0.9821	0.6355	4947	5	1	6	1.2129	1	1	3876		0	43929	0	1	intact	density 1.21 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	ITPR1	0	CM070012.1	1	0.9691	2711	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	ITPR1	1	CM070017.1	1	0.88	2748	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	ITPR2	0	CM070024.1	1	0.9288	2665	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	ITPR3	0	CM070014.1	1	0.9425	2635	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	RYR	0	CM070018.1	1	0.971	4961	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	RYR	1	CM070016.1	1	0.8133	5037	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	RYR	2	CM070024.1	1	0.8028	5037	0	0	0	0	0	0	0		0	3631979	1	1	intact	density 0.00 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	RYR	3	CM070023.1	1	0.6796	4967	3	0	3	0.604	0	0	0		0	3631979	1	1	intact	density 0.60 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	RYR	4	CM070026.1	1	0.6588	5037	1	0	1	0.1985	0	0	0		0	3631979	1	1	intact	density 0.20 <= bar 1.59
GCA_036247105.2	Cirrhinus mrigala	Actinopteri	RYR	5	CM070023.1	0.9996	0.5462	5166	4	1	5	0.9679	0	0	0		0	3631979	1	1	intact	density 0.97 <= bar 1.59
GCA_036250305.1	Ataeniobius toweri	Actinopteri	ITPR1	0	JAHUTI010000884.1	0.4967	0.9116	1365	0	0	0	0	1	0	0	ITPR1_10	1	16136	0	0	not_scored	coverage 0.50 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	ITPR1	1	JAHUTI010042598.1	0.3777	0.8826	1038	0	0	0	0	1	0	0	ITPR1_6	1	16136	0	0	not_scored	coverage 0.38 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	ITPR2	0	JAHUTI010019866.1	0.3688	0.8064	996	0	0	0	0	1	0	0	ITPR2_1	1	16136	0	0	not_scored	coverage 0.37 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	ITPR3	0	JAHUTI010049480.1	0.5712	0.909	1525	0	0	0	0	1	0	1	ITPR3_2	1	16136	0	0	not_scored	coverage 0.57 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	ITPR3	1	JAHUTI010080507.1	0.2206	0.8718	589	0	0	0	0	1	0	1	ITPR3_1	1	16136	0	0	not_scored	coverage 0.22 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	RYR	0	JAHUTI010039425.1	0.7074	0.7999	3563	0	0	0	0	1	0	0	RYR1_7	1	16136	0	1	intact	density 0.00 <= bar 1.59
GCA_036250305.1	Ataeniobius toweri	Actinopteri	RYR	1	JAHUTI010059390.1	0.5743	0.7884	2893	0	0	0	0	1	0	0	RYR1_3	1	16136	0	0	not_scored	coverage 0.57 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	RYR	2	JAHUTI010009873.1	0.5352	0.6285	2655	0	0	0	0	0	0	0		0	16136	0	0	not_scored	coverage 0.54 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	RYR	3	JAHUTI010001663.1	0.2386	0.8201	1202	0	0	0	0	1	0	0	RYR1_1	1	16136	0	0	not_scored	coverage 0.24 < 0.7
GCA_036250305.1	Ataeniobius toweri	Actinopteri	RYR	4	JAHUTI010079385.1	0.2862	0.641	1426	2	0	2	1.4025	1	0	0	RYR3_5	1	16136	0	0	not_scored	coverage 0.29 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	ITPR1	0	JAHUTJ010058458.1	0.4949	0.9128	1360	0	0	0	0	1	0	0	ITPR1_6	1	18129	0	0	not_scored	coverage 0.49 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	ITPR1	1	JAHUTJ010067284.1	0.3777	0.8826	1038	0	0	0	0	1	0	0	ITPR1_8	1	18129	0	0	not_scored	coverage 0.38 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	ITPR2	0	JAHUTJ010065589.1	0.6312	0.8172	1705	0	0	0	0	1	0	0	ITPR2_1	1	18129	0	0	not_scored	coverage 0.63 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	ITPR3	0	JAHUTJ010058461.1	0.3618	0.9059	966	0	0	0	0	1	1	100	ITPR3_1	1	18129	0	0	not_scored	coverage 0.36 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	0	JAHUTJ010041364.1	0.4633	0.6442	2310	0	0	0	0	1	1	100	CHARACLAT_007033	0	18129	0	0	not_scored	coverage 0.46 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	1	JAHUTJ010017076.1	0.3095	0.7896	1559	0	0	0	0	1	0	0		0	18129	0	0	not_scored	coverage 0.31 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	2	JAHUTJ010059886.1	0.2998	0.7539	1506	0	0	0	0	1	0	0	RYR1_4	1	18129	0	0	not_scored	coverage 0.30 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	3	JAHUTJ010066910.1	0.2746	0.827	1383	0	0	0	0	1	0	0	RYR1_2	1	18129	0	0	not_scored	coverage 0.27 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	4	JAHUTJ010050206.1	0.2798	0.8288	1394	0	0	0	0	1	0	0	RYR1_1	1	18129	0	0	not_scored	coverage 0.28 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	5	JAHUTJ010000588.1	0.3599	0.6184	1793	2	0	2	1.1154	1	0	1	RYR3_2	1	18129	0	0	not_scored	coverage 0.36 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	6	JAHUTJ010043295.1	0.2718	0.8107	1369	0	0	0	0	1	0	0	RYR1_3	1	18129	0	0	not_scored	coverage 0.27 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	7	JAHUTJ010073835.1	0.3264	0.6607	1621	0	0	0	0	1	1	100	RYR3_1	1	18129	0	0	not_scored	coverage 0.33 < 0.7
GCA_036250325.1	Characodon lateralis	Actinopteri	RYR	8	JAHUTJ010074713.1	0.3517	0.6071	1745	0	0	0	0	1	0	0		0	18129	0	0	not_scored	coverage 0.35 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR1	0	JAHRIP010075822.1	0.4967	0.9088	1365	0	0	0	0	1	0	0	ITPR1_3	1	16857	0	0	not_scored	coverage 0.50 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR1	1	JAHRIP010040266.1	0.3777	0.8826	1038	0	0	0	0	1	0	0	ITPR1_6	1	16857	0	0	not_scored	coverage 0.38 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR1	2	JAHRIP010056752.1	0.2667	0.8842	733	0	0	0	0	1	0	0		0	16857	0	0	not_scored	coverage 0.27 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR2	0	JAHRIP010047186.1	0.3688	0.8093	996	0	0	0	0	1	0	0	ITPR2_1	1	16857	0	0	not_scored	coverage 0.37 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR2	1	JAHRIP010076971.1	0.3602	0.7638	973	0	0	0	0	1	0	0	ITPR2_3	1	16857	0	0	not_scored	coverage 0.36 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR2	2	JAHRIP010084820.1	0.2121	0.899	573	0	0	0	0	1	0	0	ITPR2_2	1	16857	0	0	not_scored	coverage 0.21 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	ITPR3	0	JAHRIP010029351.1	0.4869	0.9093	1300	0	0	0	0	1	0	1	ITPR3_3	1	16857	0	0	not_scored	coverage 0.49 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	RYR	0	JAHRIP010037930.1	0.5952	0.7909	2998	0	0	0	0	1	0	1	RYR1_3	1	16857	0	0	not_scored	coverage 0.60 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	RYR	1	JAHRIP010009702.1	0.4048	0.8011	2039	0	0	0	0	1	0	0	RYR1_2	1	16857	0	0	not_scored	coverage 0.40 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	RYR	2	JAHRIP010028227.1	0.2891	0.8275	1456	0	0	0	0	0	0	0	RYR1_1	1	16857	0	0	not_scored	coverage 0.29 < 0.7
GCA_040091285.1	Ameca splendens	Actinopteri	RYR	3	JAHRIP010029211.1	0.3087	0.6362	1539	0	0	0	0	1	0	0	AMECASPLE_014608	0	16857	0	0	not_scored	coverage 0.31 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR1	0	JAHRIQ010092941.1	0.4967	0.9116	1365	0	0	0	0	1	0	0	ITPR1_1	1	11867	0	0	not_scored	coverage 0.50 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR1	1	JAHRIQ010071880.1	0.3777	0.8826	1038	0	0	0	0	1	0	1	ITPR1_7	1	11867	0	0	not_scored	coverage 0.38 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR2	0	JAHRIQ010000194.1	0.3595	0.7992	971	0	0	0	0	1	1	100	ITPR2_1	1	11867	0	0	not_scored	coverage 0.36 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR2	1	JAHRIQ010024774.1	0.3602	0.7648	973	0	0	0	0	1	0	0	ITPR2_3	1	11867	0	0	not_scored	coverage 0.36 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR2	2	JAHRIQ010058323.1	0.2121	0.8955	573	0	0	0	0	1	0	0	ITPR2_2	1	11867	0	0	not_scored	coverage 0.21 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR3	0	JAHRIQ010059953.1	0.306	0.9078	817	0	0	0	0	1	0	0	ITPR3_3	1	11867	0	0	not_scored	coverage 0.31 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR3	1	JAHRIQ010082280.1	0.2566	0.9043	685	0	0	0	0	1	0	0	ITPR3_2	1	11867	0	0	not_scored	coverage 0.26 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	ITPR3	2	JAHRIQ010092961.1	0.2022	0.9389	540	0	0	0	0	1	0	1	ITPR3_1	1	11867	0	0	not_scored	coverage 0.20 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	0	JAHRIQ010036659.1	0.3188	0.7565	1606	0	0	0	0	1	0	0	RYR1_4	1	11867	0	0	not_scored	coverage 0.32 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	1	JAHRIQ010093521.1	0.2746	0.8277	1383	0	0	0	0	1	1	100	RYR1_2	1	11867	0	0	not_scored	coverage 0.27 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	2	JAHRIQ010046898.1	0.3575	0.6394	1781	1	0	1	0.5615	1	1	100	RYR3_1	1	11867	0	0	not_scored	coverage 0.36 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	3	JAHRIQ010046608.1	0.3032	0.6987	1512	0	0	0	0	1	0	0	ILYODFUR_004765	0	11867	0	0	not_scored	coverage 0.30 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	4	JAHRIQ010047760.1	0.2353	0.7977	1182	0	0	0	0	1	0	0	RYR1_3	1	11867	0	0	not_scored	coverage 0.24 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	5	JAHRIQ010002590.1	0.1981	0.8467	998	0	0	0	0	1	0	0		0	11867	0	0	not_scored	coverage 0.20 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	6	JAHRIQ010012273.1	0.2053	0.823	1034	0	0	0	0	1	0	0	RYR1_1	1	11867	0	0	not_scored	coverage 0.21 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	7	JAHRIQ010035639.1	0.2899	0.5949	1438	0	0	0	0	1	0	0		0	11867	0	0	not_scored	coverage 0.29 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	8	JAHRIQ010062061.1	0.1686	0.8528	847	0	0	0	0	1	0	0	RYR1_6	1	11867	0	0	not_scored	coverage 0.17 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	9	JAHRIQ010035938.1	0.2242	0.6382	1114	0	0	0	0	1	0	0	RYR3_2	1	11867	0	0	not_scored	coverage 0.22 < 0.7
GCA_040091305.1	Ilyodon furcidens	Actinopteri	RYR	10	JAHRIQ010083533.1	0.1383	0.8237	686	0	0	0	0	1	0	0	RYR2_7	1	11867	0	0	not_scored	coverage 0.14 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR1	0	JAHRIO010081053.1	0.4967	0.9088	1365	0	0	0	0	1	0	0	GOODEAATRI_015021	0	16062	0	0	not_scored	coverage 0.50 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR1	1	JAHRIO010012619.1	0.3777	0.8845	1038	0	0	0	0	1	0	0	GOODEAATRI_023992	0	16062	0	0	not_scored	coverage 0.38 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR1	2	JAHRIO010040257.1	0.2664	0.8868	732	0	0	0	0	1	0	0		0	16062	0	0	not_scored	coverage 0.27 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR2	0	JAHRIO010070237.1	0.3688	0.8083	996	0	0	0	0	1	0	0		0	16062	0	0	not_scored	coverage 0.37 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR2	1	JAHRIO010031817.1	0.3602	0.7638	973	0	0	0	0	1	0	0	GOODEAATRI_020028	0	16062	0	0	not_scored	coverage 0.36 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR2	2	JAHRIO010020706.1	0.2007	0.895	542	0	0	0	0	1	0	0	ITPR2	1	16062	0	0	not_scored	coverage 0.20 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	ITPR3	0	JAHRIO010062185.1	0.306	0.9114	817	0	0	0	0	1	0	1		0	16062	0	0	not_scored	coverage 0.31 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	0	JAHRIO010060328.1	0.5952	0.7911	2998	0	0	0	0	1	0	0		0	16062	0	0	not_scored	coverage 0.60 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	1	JAHRIO010070261.1	0.4932	0.6515	2459	0	0	0	0	1	0	0	GOODEAATRI_006242	0	16062	0	0	not_scored	coverage 0.49 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	2	JAHRIO010050443.1	0.3707	0.7832	1867	0	0	0	0	1	0	0	GOODEAATRI_008688	0	16062	0	0	not_scored	coverage 0.37 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	3	JAHRIO010040339.1	0.3682	0.6905	1836	0	0	0	0	1	0	1	GOODEAATRI_007225	0	16062	0	0	not_scored	coverage 0.37 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	4	JAHRIO010051001.1	0.2746	0.8284	1383	0	0	0	0	1	0	0	RYR1_1	1	16062	0	0	not_scored	coverage 0.27 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	5	JAHRIO010080948.1	0.2305	0.6565	1145	1	0	1	0.8734	1	0	0		0	16062	0	0	not_scored	coverage 0.23 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	6	JAHRIO010070036.1	0.23	0.6411	1141	0	0	0	0	1	0	0		0	16062	0	0	not_scored	coverage 0.23 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	7	JAHRIO010061373.1	0.2526	0.587	1255	2	0	2	1.5936	1	0	0	RYR3_3	1	16062	0	0	not_scored	coverage 0.25 < 0.7
GCA_040091325.1	Goodea atripinnis	Actinopteri	RYR	8	JAHRIO010071782.1	0.2347	0.5766	1170	0	0	0	0	1	0	0		0	16062	0	0	not_scored	coverage 0.23 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	ITPR1	0	JAHRIN010036437.1	0.3402	0.8947	935	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.34 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	ITPR1	1	JAHRIN010042419.1	0.2667	0.8856	733	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.27 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	ITPR1	2	JAHRIN010012333.1	0.2606	0.8856	716	0	0	0	0	1	0	1	ITPR1_5	1	19941	0	0	not_scored	coverage 0.26 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	ITPR2	0	JAHRIN010008558.1	0.5065	0.7882	1368	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.51 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	ITPR2	1	JAHRIN010026214.1	0.324	0.7995	875	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.32 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	ITPR3	0	JAHRIN010060839.1	0.306	0.9102	817	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.31 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	RYR	0	JAHRIN010033797.1	0.7449	0.7978	3752	0	0	0	0	1	1	100		0	19941	0	1	intact	density 0.00 <= bar 1.59
GCA_040091335.1	Xenoophorus captivus	Actinopteri	RYR	1	JAHRIN010008780.1	0.4048	0.7999	2039	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.40 < 0.7
GCA_040091335.1	Xenoophorus captivus	Actinopteri	RYR	2	JAHRIN010042328.1	0.3694	0.6939	1835	0	0	0	0	1	0	0		0	19941	0	0	not_scored	coverage 0.37 < 0.7
