accession	organism	vclass	cell	ledger_status	state	rule	reason	best_coverage	contig_n50	contig_spans_gene	control_ok	n_spare_itpr_loci	recon_coverage	recon_gene_equiv	recon_n_contigs	synteny_state	synteny_call	synteny_n_regions	synteny_n_keys	synteny_reason
GCA_013401215.1	Atlantisia rogersi	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.64, truncated at a contig edge or an N-run	0.636	36139	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401215.1	Atlantisia rogersi	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.29, truncated at a contig edge or an N-run	0.2878	36139	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401215.1	Atlantisia rogersi	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.53, truncated at a contig edge or an N-run	0.5315	36139	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401315.1	Balaeniceps rex	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 0.88 >= 0.7	0.8793	24547	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401315.1	Balaeniceps rex	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.47, truncated at a contig edge or an N-run	0.4748	24547	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401315.1	Balaeniceps rex	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.91 >= 0.7	0.9125	24547	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	23326060	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	23326060	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_011004875.1	Balearica regulorum gibbericeps	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	23326060	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_002909625.1	Bambusicola thoracicus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.35, truncated at a contig edge or an N-run	0.3516	10597	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_002909625.1	Bambusicola thoracicus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.21, truncated at a contig edge or an N-run	0.2111	10597	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_002909625.1	Bambusicola thoracicus	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.63, truncated at a contig edge or an N-run	0.6295	10597	0	1	3	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396935.1	Baryphthengus martii	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.67, truncated at a contig edge or an N-run	0.6715	70136	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396935.1	Baryphthengus martii	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	70136	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396935.1	Baryphthengus martii	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	70136	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398615.1	Brachypodius melanocephalos	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	85408	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398615.1	Brachypodius melanocephalos	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	85408	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398615.1	Brachypodius melanocephalos	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	85408	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396975.1	Bucco capensis	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	66968	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013396975.1	Bucco capensis	Aves	ITPR2	tblastn_trace	present_fragmented	R4	0.97 of the reference reassembled from 5 contigs outside every locus the aligner found, bar 0.137	0	66968	0	1	1	0.9693	1.1156	5	no_neighbourhood		9	2	8 of 9 regions have no flanking gene at all; the best has 2 informative neighbours against the 4 the caller needs
GCA_013396975.1	Bucco capensis	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.69, truncated at a contig edge or an N-run	0.6854	66968	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.92 of the reference reassembled from 6 contigs outside every locus the aligner found, bar 0.137	0	14587	0	1	0	0.9176	0.9906	6	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR2	tblastn_trace	present_fragmented	R4	0.95 of the reference reassembled from 6 contigs outside every locus the aligner found, bar 0.137	0	14587	0	1	0	0.9544	1.1438	6	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCF_000710305.1	Buceros rhinoceros silvestris	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.991	14587	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_009769605.1	Bucorvus abyssinicus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	12039478	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_009769605.1	Bucorvus abyssinicus	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	12039478	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_009769605.1	Bucorvus abyssinicus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	12039478	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.24 of the reference reassembled from 9 contigs outside every locus the aligner found, bar 0.137	0	13219	0	1	1	0.2434	0.2692	9	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR2	assembly_gap	present_truncated	R2	locus at coverage 0.60, truncated at a contig edge or an N-run	0.5981	13219	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400855.1	Buphagus erythrorhynchus	Aves	ITPR3	tblastn_trace	present_fragmented	R4	0.49 of the reference reassembled from 11 contigs outside every locus the aligner found, bar 0.137	0	13219	0	1	1	0.4929	0.584	11	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_013398955.1	Callaeas wilsoni	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.67, truncated at a contig edge or an N-run	0.6715	118426	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398955.1	Callaeas wilsoni	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	118426	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398955.1	Callaeas wilsoni	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.75 >= 0.7	0.7457	118426	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036013445.1	Caloenas nicobarica	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25101800	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036013445.1	Caloenas nicobarica	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25101800	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036013445.1	Caloenas nicobarica	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25101800	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964195595.1	Calonectris borealis	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4142416	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964195595.1	Calonectris borealis	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4142416	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_964195595.1	Calonectris borealis	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	4142416	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_003957555.1	Calypte anna	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14522327	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_003957555.1	Calypte anna	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	14522327	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_003957555.1	Calypte anna	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9854	14522327	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	30622946	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	30622946	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_907165065.1	Caprimulgus europaeus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	30622946	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000690535.1	Cariama cristata	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	24645	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000690535.1	Cariama cristata	Aves	ITPR2	tblastn_trace	present_fragmented	R4	0.94 of the reference reassembled from 3 contigs outside every locus the aligner found, bar 0.137	0	24645	0	1	0	0.9404	1.1093	3	no_neighbourhood		5	0	5 of 5 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCF_000690535.1	Cariama cristata	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.98 >= 0.7	0.9801	24645	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_000699945.1	Cathartes aura	Aves	ITPR1	tblastn_trace	present_fragmented	R4	0.84 of the reference reassembled from 8 contigs outside every locus the aligner found, bar 0.137	0	15248	0	1	0	0.8374	0.9309	8	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCA_000699945.1	Cathartes aura	Aves	ITPR2	fragment	present_partial	R3	locus at coverage 0.38 with no assembly excuse	0.3752	15248	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_000699945.1	Cathartes aura	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.75 >= 0.7	0.7477	15248	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398975.1	Catharus fuscescens	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.70, truncated at a contig edge or an N-run	0.6956	56061	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398975.1	Catharus fuscescens	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	56061	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398975.1	Catharus fuscescens	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	56061	0	1	1	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400815.1	Centropus bengalensis	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.50, truncated at a contig edge or an N-run	0.5002	34951	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400815.1	Centropus bengalensis	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	34951	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400815.1	Centropus bengalensis	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.97 >= 0.7	0.9655	34951	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398575.1	Certhia familiaris	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 0.82 >= 0.7	0.823	48850	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398575.1	Certhia familiaris	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.78 >= 0.7	0.7848	48850	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398575.1	Certhia familiaris	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	48850	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398935.1	Ceuthmochares aereus	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	29269	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398935.1	Ceuthmochares aereus	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	0.9963	29269	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013398935.1	Ceuthmochares aereus	Aves	ITPR3	assembly_gap	present_truncated	R2	locus at coverage 0.47, truncated at a contig edge or an N-run	0.4749	29269	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR1	assembly_gap	present_truncated	R2	locus at coverage 0.20, truncated at a contig edge or an N-run	0.1979	14890	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.78 >= 0.7	0.783	14890	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013401355.1	Ceyx cyanopectus	Aves	ITPR3	tblastn_trace	present_fragmented	R4	0.66 of the reference reassembled from 10 contigs outside every locus the aligner found, bar 0.137	0	14890	0	1	0	0.6603	0.7446	10	no_neighbourhood		12	0	12 of 12 regions have no flanking gene at all; the best has 0 informative neighbours against the 4 the caller needs
GCF_000747805.2	Chaetura pelagica	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	30767	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000747805.2	Chaetura pelagica	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 0.78 >= 0.7	0.783	30767	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000747805.2	Chaetura pelagica	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9906	30767	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000708025.1	Charadrius vociferus	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	39278	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000708025.1	Charadrius vociferus	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9885	39278	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_000708025.1	Charadrius vociferus	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.9861	39278	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036417535.1	Chlamydotis macqueenii	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25335467	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036417535.1	Chlamydotis macqueenii	Aves	ITPR2	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25335467	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCF_036417535.1	Chlamydotis macqueenii	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	25335467	1	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399075.1	Chloroceryle aenea	Aves	ITPR1	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.991	34835	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399075.1	Chloroceryle aenea	Aves	ITPR2	found_unannotated	present_single_locus	R1	one locus at coverage 0.77 >= 0.7	0.7715	34835	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013399075.1	Chloroceryle aenea	Aves	ITPR3	found_annotated	present_single_locus	R1	one locus at coverage 0.99 >= 0.7	0.991	34835	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
GCA_013400585.1	Chloropsis cyanopogon	Aves	ITPR1	found_unannotated	present_single_locus	R1	one locus at coverage 1.00 >= 0.7	1	24720	0	1	0	0	0	0	not_asked		0	0	the aligner placed this gene; synteny was not asked to
