accession	organism	vclass	cell	panel	n_baits	found	best_coverage	best_identity	best_bait
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_cartilaginous_fish	35	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_cartilaginous_fish	35	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_cyclostome	36	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_cyclostome	36	1	0.9885	0.9742	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_cyclostome	36	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_cyclostome	36	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_mammal	31	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_mammal	31	1	0.9885	0.9742	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_mammal	31	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_mammal	31	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_reptile	34	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_reptile	34	1	0.9885	0.9742	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_reptile	34	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_reptile	34	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_lobe_finned_fish	35	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_lobe_finned_fish	35	1	0.9885	0.9742	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_lobe_finned_fish	35	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_lobe_finned_fish	35	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_ITPR1_baits	29	1	0.9885	0.9742	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_ITPR1_baits	29	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_ITPR1_baits	29	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_ITPR2_baits	30	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_ITPR2_baits	30	1	1.0	0.988	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_ITPR2_baits	30	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	drop_ITPR3_baits	28	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	drop_ITPR3_baits	28	1	0.9885	0.9742	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	drop_ITPR3_baits	28	1	1.0	0.9757	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR1	one_per_cell_nonhuman	4	1	0.9712	0.9915	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR2	one_per_cell_nonhuman	4	1	0.9885	0.8721	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2
GCA_013399495.1	Corythaixoides concolor	Aves	ITPR3	one_per_cell_nonhuman	4	1	0.9944	0.7749	H3B932|ITPR3|Latimeria_chalumnae
GCA_013399495.1	Corythaixoides concolor	Aves	RYR	one_per_cell_nonhuman	4	1	0.9969	0.6828	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	full38	38	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	full38	38	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	full38	38	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	full38	38	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	s3_seeds_only	25	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	s3_seeds_only	25	0	0.6619	0.9782	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	s3_seeds_only	25	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	s3_seeds_only	25	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	labelled_only	35	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	labelled_only	35	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	labelled_only	35	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	labelled_only	35	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	basal_only	3	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	no_ryr_control	30	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	no_ryr_control	30	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	no_ryr_control	30	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	amniote_only	18	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	amniote_only	18	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	amniote_only	18	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	amniote_only	18	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	human_only	4	1	1.0	0.9446	Q14643|ITPR1|Homo_sapiens|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	human_only	4	0	0.662	0.9201	Q14571|ITPR2|Homo_sapiens|ITPR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	human_only	4	1	1.0	0.8945	Q14573|ITPR3|Homo_sapiens|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	human_only	4	1	0.9968	0.936	Q92736|RYR2|Homo_sapiens|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_ray_finned_fish	30	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_ray_finned_fish	30	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_ray_finned_fish	30	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_ray_finned_fish	30	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_amphibian	34	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_amphibian	34	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_amphibian	34	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_amphibian	34	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_bird	31	1	1.0	0.9571	A0A670JBK6|ITPR1|Podarcis_muralis
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_bird	31	0	0.662	0.9201	Q14571|ITPR2|Homo_sapiens|ITPR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_bird	31	1	1.0	0.9266	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_bird	31	1	0.996	0.9617	A0A3Q0HBW9|RYR|Alligator_sinensis
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_cartilaginous_fish	35	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_cartilaginous_fish	35	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_cartilaginous_fish	35	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_cartilaginous_fish	35	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_cyclostome	36	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_cyclostome	36	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_cyclostome	36	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_cyclostome	36	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_mammal	31	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_mammal	31	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_mammal	31	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_mammal	31	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_reptile	34	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_reptile	34	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_reptile	34	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_reptile	34	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_lobe_finned_fish	35	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_lobe_finned_fish	35	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_lobe_finned_fish	35	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_lobe_finned_fish	35	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_ITPR1_baits	29	1	0.9993	0.7008	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_ITPR1_baits	29	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_ITPR1_baits	29	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_ITPR2_baits	30	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_ITPR2_baits	30	1	1.0	0.9906	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_ITPR2_baits	30	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	drop_ITPR3_baits	28	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	drop_ITPR3_baits	28	0	0.6622	0.9832	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	drop_ITPR3_baits	28	0	0.0	0.0	
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	drop_ITPR3_baits	28	1	1.0	0.9827	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR1	one_per_cell_nonhuman	4	1	1.0	0.9903	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR2	one_per_cell_nonhuman	4	0	0.6628	0.8585	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2
GCA_013399565.1	Podilymbus podiceps	Aves	ITPR3	one_per_cell_nonhuman	4	1	0.9944	0.7755	H3B932|ITPR3|Latimeria_chalumnae
GCA_013399565.1	Podilymbus podiceps	Aves	RYR	one_per_cell_nonhuman	4	1	0.9969	0.6827	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	full38	38	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	full38	38	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	full38	38	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	full38	38	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	s3_seeds_only	25	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	s3_seeds_only	25	0	0.573	0.9761	F1P1X4|ITPR2|Gallus_gallus|ITPR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	s3_seeds_only	25	1	1.0	0.9696	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3
GCA_013399735.1	Tyrannus savana	Aves	RYR	s3_seeds_only	25	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	labelled_only	35	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	labelled_only	35	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	labelled_only	35	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	labelled_only	35	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	basal_only	3	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	basal_only	3	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	basal_only	3	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	RYR	basal_only	3	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	no_ryr_control	30	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	no_ryr_control	30	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	no_ryr_control	30	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	no_ryr_control	30	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	amniote_only	18	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	amniote_only	18	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	amniote_only	18	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	amniote_only	18	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	human_only	4	1	1.0	0.9384	Q14643|ITPR1|Homo_sapiens|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	human_only	4	0	0.5735	0.9212	Q14571|ITPR2|Homo_sapiens|ITPR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	human_only	4	1	1.0	0.881	Q14573|ITPR3|Homo_sapiens|ITPR3
GCA_013399735.1	Tyrannus savana	Aves	RYR	human_only	4	1	0.7419	0.9254	Q92736|RYR2|Homo_sapiens|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_ray_finned_fish	30	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_ray_finned_fish	30	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_ray_finned_fish	30	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_ray_finned_fish	30	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_amphibian	34	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_amphibian	34	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_amphibian	34	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_amphibian	34	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_bird	31	1	1.0	0.9523	A0A670JBK6|ITPR1|Podarcis_muralis
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_bird	31	0	0.5735	0.9212	Q14571|ITPR2|Homo_sapiens|ITPR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_bird	31	1	1.0	0.9127	A0A6J0TV85|ITPR3|Pogona_vitticeps
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_bird	31	1	0.7435	0.9498	A0A3Q0HBW9|RYR|Alligator_sinensis
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_cartilaginous_fish	35	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_cartilaginous_fish	35	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_cartilaginous_fish	35	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_cartilaginous_fish	35	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_cyclostome	36	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_cyclostome	36	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_cyclostome	36	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_cyclostome	36	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_mammal	31	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_mammal	31	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_mammal	31	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_mammal	31	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_reptile	34	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_reptile	34	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_reptile	34	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_reptile	34	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_lobe_finned_fish	35	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_lobe_finned_fish	35	0	0.5733	0.9793	A0A672UP22|ITPR2|Strigops_habroptila
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_lobe_finned_fish	35	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_lobe_finned_fish	35	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_ITPR1_baits	29	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_ITPR1_baits	29	1	1.0	0.6962	Q9Z329|Itpr2|Mus_musculus|ITPR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_ITPR1_baits	29	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_ITPR1_baits	29	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
GCA_013399735.1	Tyrannus savana	Aves	ITPR1	drop_ITPR2_baits	30	1	1.0	0.986	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1
GCA_013399735.1	Tyrannus savana	Aves	ITPR2	drop_ITPR2_baits	30	0	0.0	0.0	
GCA_013399735.1	Tyrannus savana	Aves	ITPR3	drop_ITPR2_baits	30	1	1.0	0.9764	A0A7K6LHC3|ITPR3|Falcunculus_frontatus
GCA_013399735.1	Tyrannus savana	Aves	RYR	drop_ITPR2_baits	30	1	0.7391	0.9739	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2
