paralog	accession	organism	vclass	vorder	mp_id	bait	coverage	identity	aligned_aa	frameshifts	stop_codons	integrity	seq_len	source	kept	reason	name
ITPR2	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	MP000013	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.7795	2701	0	1	intact	2689	sweep_model	True	ok	ITPR2|Arapaima_gigas|GCA_054883375.1
ITPR3	GCA_054883375.1	Arapaima gigas	Actinopteri	Osteoglossiformes	MP000082	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8292	2670	0	0	intact	2667	sweep_model	True	ok	ITPR3|Arapaima_gigas|GCA_054883375.1
ITPR1	GCA_056506795.1	Pristigenys meyeri	Actinopteri	Priacanthiformes	MP000085	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9584	2748	0	0	intact	2762	sweep_model	True	ok	ITPR1|Pristigenys_meyeri|GCA_056506795.1
ITPR2	GCA_056506795.1	Pristigenys meyeri	Actinopteri	Priacanthiformes	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8771	2701	2	0	intact	2706	sweep_model	True	ok	ITPR2|Pristigenys_meyeri|GCA_056506795.1
ITPR3	GCA_056506795.1	Pristigenys meyeri	Actinopteri	Priacanthiformes	MP000088	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.91	2670	0	0	intact	2689	sweep_model	True	ok	ITPR3|Pristigenys_meyeri|GCA_056506795.1
ITPR1	GCA_056776345.1	Spizella passerina	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9827	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Spizella_passerina|GCA_056776345.1
ITPR2	GCA_056776345.1	Spizella passerina	Aves	Passeriformes	MP000053	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9807	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Spizella_passerina|GCA_056776345.1
ITPR3	GCA_056776345.1	Spizella passerina	Aves	Passeriformes	MP000054	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9946	2670	1	0	intact	2670	sweep_model	True	ok	ITPR3|Spizella_passerina|GCA_056776345.1
ITPR1	GCA_056783565.1	Hiodon alosoides	Actinopteri	Hiodontiformes	MP000085	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9129	2748	0	0	intact	2742	sweep_model	True	ok	ITPR1|Hiodon_alosoides|GCA_056783565.1
ITPR2	GCA_056783565.1	Hiodon alosoides	Actinopteri	Hiodontiformes	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.792	2701	0	0	intact	2677	sweep_model	True	ok	ITPR2|Hiodon_alosoides|GCA_056783565.1
ITPR3	GCA_056783565.1	Hiodon alosoides	Actinopteri	Hiodontiformes	MP000091	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8347	2670	0	0	intact	2658	sweep_model	True	ok	ITPR3|Hiodon_alosoides|GCA_056783565.1
ITPR1	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	MP000077	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9103	2748	0	0	intact	2733	sweep_model	True	ok	ITPR1|Albula_glossodonta|GCA_056783665.1
ITPR2	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	MP000021	F1P1X4|ITPR2|Gallus_gallus|ITPR2	1.0	0.8079	2700	0	0	intact	2688	sweep_model	True	ok	ITPR2|Albula_glossodonta|GCA_056783665.1
ITPR3	GCA_056783665.1	Albula glossodonta	Actinopteri	Albuliformes	MP000082	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8455	2670	0	0	intact	2667	sweep_model	True	ok	ITPR3|Albula_glossodonta|GCA_056783665.1
ITPR1	GCA_056824565.1	Stylephorus chordatus	Actinopteri	Stylephoriformes	MP000085	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9414	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Stylephorus_chordatus|GCA_056824565.1
ITPR2	GCA_056824565.1	Stylephorus chordatus	Actinopteri	Stylephoriformes	MP000087	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8119	2701	1	2	intact	2679	sweep_model	True	ok	ITPR2|Stylephorus_chordatus|GCA_056824565.1
ITPR3	GCA_056824565.1	Stylephorus chordatus	Actinopteri	Stylephoriformes	MP000090	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8361	2670	0	0	intact	2675	sweep_model	True	ok	ITPR3|Stylephorus_chordatus|GCA_056824565.1
ITPR1	GCA_056824585.1	Alepocephalus tenebrosus	Actinopteri	Alepocephaliformes	MP000009	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	1.0	0.8932	2711	0	0	intact	2730	sweep_model	True	ok	ITPR1|Alepocephalus_tenebrosus|GCA_056824585.1
ITPR2	GCA_056824585.1	Alepocephalus tenebrosus	Actinopteri	Alepocephaliformes	MP000029	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	1.0	0.8097	2665	0	0	intact	2695	sweep_model	True	ok	ITPR2|Alepocephalus_tenebrosus|GCA_056824585.1
ITPR3	GCA_056824585.1	Alepocephalus tenebrosus	Actinopteri	Alepocephaliformes	MP000083	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8486	2670	1	0	intact	2654	sweep_model	True	ok	ITPR3|Alepocephalus_tenebrosus|GCA_056824585.1
ITPR1	GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	Echinorhiniformes	MP000053	A0ABM4F3U0|ITPR1|Apteryx_mantelli	1.0	0.8767	2750	0	0	intact	2759	sweep_model	True	ok	ITPR1|Echinorhinus_cookei|GCA_057876775.1
ITPR2	GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	Echinorhiniformes	MP000055	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.8127	2700	0	0	intact	2703	sweep_model	True	ok	ITPR2|Echinorhinus_cookei|GCA_057876775.1
ITPR3	GCA_057876775.1	Echinorhinus cookei	Chondrichthyes	Echinorhiniformes	MP000032#102	A0A4W3GWE7|ITPR3|Callorhinchus_milii	1.0	0.8534	2630	1	1	intact	0	sweep_model	False	no_translation	
ITPR1	GCA_058224745.1	Acrocephalus arundinaceus	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9842	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Acrocephalus_arundinaceus|GCA_058224745.1
ITPR2	GCA_058224745.1	Acrocephalus arundinaceus	Aves	Passeriformes	MP000052	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9819	2700	0	0	intact	2699	sweep_model	True	ok	ITPR2|Acrocephalus_arundinaceus|GCA_058224745.1
ITPR3	GCA_058224745.1	Acrocephalus arundinaceus	Aves	Passeriformes	MP000053	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9948	2670	0	0	intact	2674	sweep_model	True	ok	ITPR3|Acrocephalus_arundinaceus|GCA_058224745.1
ITPR1	GCA_058707665.1	Platax teira	Actinopteri	Ephippiformes	MP000084	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9612	2748	0	0	intact	2755	sweep_model	True	ok	ITPR1|Platax_teira|GCA_058707665.1
ITPR2	GCA_058707665.1	Platax teira	Actinopteri	Ephippiformes	MP000086	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8696	2701	0	0	intact	2728	sweep_model	True	ok	ITPR2|Platax_teira|GCA_058707665.1
ITPR3	GCA_058707665.1	Platax teira	Actinopteri	Ephippiformes	MP000087	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9105	2670	0	0	intact	2691	sweep_model	True	ok	ITPR3|Platax_teira|GCA_058707665.1
ITPR1	GCA_900312595.1	Guentherus altivela	Actinopteri	Ateleopodiformes			0.1739	0.9289					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCA_900312595.1	Guentherus altivela	Actinopteri	Ateleopodiformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCA_900312595.1	Guentherus altivela	Actinopteri	Ateleopodiformes			0.109	0.8454					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_951230385.1	Staurois parvus	Amphibia	Anura	MP000004	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	0.9606	0.9278	2635	11	0	elevated_lesions	2638	sweep_model	False	s15a_elevated_lesions	
ITPR2	GCA_951230385.1	Staurois parvus	Amphibia	Anura			0.4935	0.9412					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCA_951230385.1	Staurois parvus	Amphibia	Anura			0.6955	0.8606					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCA_965364685.1	Capros aper	Actinopteri	Caproiformes	MP000083	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9556	2748	0	0	intact	2732	sweep_model	True	ok	ITPR1|Capros_aper|GCA_965364685.1
ITPR2	GCA_965364685.1	Capros aper	Actinopteri	Caproiformes	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8634	2701	0	1	intact	2705	sweep_model	True	ok	ITPR2|Capros_aper|GCA_965364685.1
ITPR3	GCA_965364685.1	Capros aper	Actinopteri	Caproiformes	MP000086	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.9895	0.9011	2642	1	0	intact	2660	sweep_model	True	ok	ITPR3|Capros_aper|GCA_965364685.1
ITPR1	GCA_980438365.1	Acanthurus tractus	Actinopteri	Acanthuriformes	MP000087	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9618	2748	0	0	intact	2735	sweep_model	True	ok	ITPR1|Acanthurus_tractus|GCA_980438365.1
ITPR2	GCA_980438365.1	Acanthurus tractus	Actinopteri	Acanthuriformes	MP000089	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8714	2701	1	0	intact	2693	sweep_model	True	ok	ITPR2|Acanthurus_tractus|GCA_980438365.1
ITPR3	GCA_980438365.1	Acanthurus tractus	Actinopteri	Acanthuriformes	MP000090	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9056	2670	0	0	intact	2691	sweep_model	True	ok	ITPR3|Acanthurus_tractus|GCA_980438365.1
ITPR1	GCA_984656905.1	Parequula melbournensis	Actinopteri	Gerreiformes	MP000083	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9601	2748	0	0	intact	2755	sweep_model	True	ok	ITPR1|Parequula_melbournensis|GCA_984656905.1
ITPR2	GCA_984656905.1	Parequula melbournensis	Actinopteri	Gerreiformes	MP000085	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8743	2701	1	0	intact	2687	sweep_model	True	ok	ITPR2|Parequula_melbournensis|GCA_984656905.1
ITPR3	GCA_984656905.1	Parequula melbournensis	Actinopteri	Gerreiformes	MP000086	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.9076	2670	0	0	intact	2695	sweep_model	True	ok	ITPR3|Parequula_melbournensis|GCA_984656905.1
ITPR1	GCA_987193245.1	Pontoporia blainvillei	Mammalia	Artiodactyla	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9786	2758	0	0	intact	2762	sweep_model	True	ok	ITPR1|Pontoporia_blainvillei|GCA_987193245.1
ITPR2	GCA_987193245.1	Pontoporia blainvillei	Mammalia	Artiodactyla	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9693	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Pontoporia_blainvillei|GCA_987193245.1
ITPR3	GCA_987193245.1	Pontoporia blainvillei	Mammalia	Artiodactyla	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9682	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Pontoporia_blainvillei|GCA_987193245.1
ITPR1	GCF_000001405.40	Homo sapiens	Mammalia	Primates	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9993	2758	0	0	intact	2758	sweep_model	True	ok	ITPR1|Homo_sapiens|GCF_000001405.40
ITPR2	GCF_000001405.40	Homo sapiens	Mammalia	Primates	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	1.0	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Homo_sapiens|GCF_000001405.40
ITPR3	GCF_000001405.40	Homo sapiens	Mammalia	Primates	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	1.0	2671	0	0	intact	2671	sweep_model	True	ok	ITPR3|Homo_sapiens|GCF_000001405.40
ITPR1	GCF_000001635.27	Mus musculus	Mammalia	Rodentia	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9989	2749	0	0	intact	2751	sweep_model	True	ok	ITPR1|Mus_musculus|GCF_000001635.27
ITPR2	GCF_000001635.27	Mus musculus	Mammalia	Rodentia	MP000009	Q9Z329|Itpr2|Mus_musculus|ITPR2	1.0	1.0	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Mus_musculus|GCF_000001635.27
ITPR3	GCF_000001635.27	Mus musculus	Mammalia	Rodentia	MP000017	P70227|Itpr3|Mus_musculus|ITPR3	1.0	1.0	2670	0	0	intact	2670	sweep_model	True	ok	ITPR3|Mus_musculus|GCF_000001635.27
ITPR1	GCF_000004195.4	Xenopus tropicalis	Amphibia	Anura	MP000004	A0A8J0T3U5|itpr1|Xenopus_tropicalis|ITPR1	1.0	0.9993	2743	0	0	intact	2743	sweep_model	True	ok	ITPR1|Xenopus_tropicalis|GCF_000004195.4
ITPR2	GCF_000004195.4	Xenopus tropicalis	Amphibia	Anura	MP000014	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	1.0	1.0	2705	0	0	intact	2705	sweep_model	True	ok	ITPR2|Xenopus_tropicalis|GCF_000004195.4
ITPR3	GCF_000004195.4	Xenopus tropicalis	Amphibia	Anura	MP000026	A0A8J0SYK9|itpr3|Xenopus_tropicalis|ITPR3	1.0	1.0	2673	0	0	intact	2673	sweep_model	True	ok	ITPR3|Xenopus_tropicalis|GCF_000004195.4
ITPR1	GCF_000243295.1	Trichechus manatus latirostris	Mammalia	Sirenia	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9637	2758	0	0	intact	2750	sweep_model	True	ok	ITPR1|Trichechus_manatus_latirostris|GCF_000243295.1
ITPR2	GCF_000243295.1	Trichechus manatus latirostris	Mammalia	Sirenia	MP000007	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.8752	2701	0	0	intact	2683	sweep_model	True	ok	ITPR2|Trichechus_manatus_latirostris|GCF_000243295.1
ITPR3	GCF_000243295.1	Trichechus manatus latirostris	Mammalia	Sirenia	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9757	2671	0	0	intact	2670	sweep_model	True	ok	ITPR3|Trichechus_manatus_latirostris|GCF_000243295.1
ITPR1	GCF_000298275.1	Orycteropus afer afer	Mammalia	Tubulidentata	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9826	2758	0	0	intact	2757	sweep_model	True	ok	ITPR1|Orycteropus_afer_afer|GCF_000298275.1
ITPR2	GCF_000298275.1	Orycteropus afer afer	Mammalia	Tubulidentata	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9789	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Orycteropus_afer_afer|GCF_000298275.1
ITPR3	GCF_000298275.1	Orycteropus afer afer	Mammalia	Tubulidentata	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9753	2671	0	0	intact	2670	sweep_model	True	ok	ITPR3|Orycteropus_afer_afer|GCF_000298275.1
ITPR1	GCF_000299155.1	Elephantulus edwardii	Mammalia	Macroscelidea	MP000002	P11881|Itpr1|Mus_musculus|ITPR1	1.0	0.9742	2749	0	0	intact	2747	sweep_model	True	ok	ITPR1|Elephantulus_edwardii|GCF_000299155.1
ITPR2	GCF_000299155.1	Elephantulus edwardii	Mammalia	Macroscelidea	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	0.9752	2701	0	0	intact	2701	sweep_model	True	ok	ITPR2|Elephantulus_edwardii|GCF_000299155.1
ITPR3	GCF_000299155.1	Elephantulus edwardii	Mammalia	Macroscelidea	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9734	2671	0	0	intact	2667	sweep_model	True	ok	ITPR3|Elephantulus_edwardii|GCF_000299155.1
ITPR1	GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	Scandentia	MP000001	Q14643|ITPR1|Homo_sapiens|ITPR1	1.0	0.9785	2758	1	0	intact	2770	sweep_model	True	ok	ITPR1|Tupaia_belangeri_chinensis|GCF_000334495.1
ITPR2	GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	Scandentia	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	0.9885	0.9749	2670	0	0	intact	2668	sweep_model	True	ok	ITPR2|Tupaia_belangeri_chinensis|GCF_000334495.1
ITPR3	GCF_000334495.1	Tupaia belangeri chinensis	Mammalia	Scandentia	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	0.9568	2671	1	0	intact	2673	sweep_model	True	ok	ITPR3|Tupaia_belangeri_chinensis|GCF_000334495.1
ITPR1	GCF_000687185.1	Egretta garzetta	Aves	Pelecaniformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9888	2779	1	0	intact	2777	sweep_model	True	ok	ITPR1|Egretta_garzetta|GCF_000687185.1
ITPR2	GCF_000687185.1	Egretta garzetta	Aves	Pelecaniformes	MP000049	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9768	2669	0	0	intact	2676	sweep_model	True	ok	ITPR2|Egretta_garzetta|GCF_000687185.1
ITPR3	GCF_000687185.1	Egretta garzetta	Aves	Pelecaniformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9765	2664	1	0	intact	2679	sweep_model	True	ok	ITPR3|Egretta_garzetta|GCF_000687185.1
ITPR1	GCF_000687285.1	Phaethon lepturus	Aves	Phaethontiformes			0.6222	0.9936					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCF_000687285.1	Phaethon lepturus	Aves	Phaethontiformes			0.457	0.9838					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCF_000687285.1	Phaethon lepturus	Aves	Phaethontiformes	MP000026	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9801	0.9697	2611	2	0	intact	2641	sweep_model	True	ok	ITPR3|Phaethon_lepturus|GCF_000687285.1
ITPR1	GCF_000690535.1	Cariama cristata	Aves	Cariamiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Cariama_cristata|GCF_000690535.1
ITPR2	GCF_000690535.1	Cariama cristata	Aves	Cariamiformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCF_000690535.1	Cariama cristata	Aves	Cariamiformes	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9801	0.9897	2611	0	0	intact	2611	sweep_model	True	ok	ITPR3|Cariama_cristata|GCF_000690535.1
ITPR1	GCF_000690775.1	Eurypyga helias	Aves	Eurypygiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9888	2779	0	1	intact	2778	sweep_model	True	ok	ITPR1|Eurypyga_helias|GCF_000690775.1
ITPR2	GCF_000690775.1	Eurypyga helias	Aves	Eurypygiformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCF_000690775.1	Eurypyga helias	Aves	Eurypygiformes	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9906	0.9826	2639	0	0	intact	2639	sweep_model	True	ok	ITPR3|Eurypyga_helias|GCF_000690775.1
ITPR1	GCF_000690835.1	Fulmarus glacialis	Aves	Procellariiformes			0.5934	0.9945					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCF_000690835.1	Fulmarus glacialis	Aves	Procellariiformes			0.3381	0.9704					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCF_000690835.1	Fulmarus glacialis	Aves	Procellariiformes	MP000030	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.8574	0.9908	2284	0	0	intact	2284	sweep_model	True	ok	ITPR3|Fulmarus_glacialis|GCF_000690835.1
ITPR1	GCF_000691845.1	Merops nubicus	Aves	Coraciiformes			0.3293	0.9825					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR2	GCF_000691845.1	Merops nubicus	Aves	Coraciiformes			0.4552	0.9805					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCF_000691845.1	Merops nubicus	Aves	Coraciiformes			0.5083	0.9815					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR1	GCF_000691975.1	Corvus brachyrhynchos	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9856	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Corvus_brachyrhynchos|GCF_000691975.1
ITPR2	GCF_000691975.1	Corvus brachyrhynchos	Aves	Passeriformes	MP000048	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9798	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Corvus_brachyrhynchos|GCF_000691975.1
ITPR3	GCF_000691975.1	Corvus brachyrhynchos	Aves	Passeriformes	MP000049	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9929	2670	0	0	intact	2677	sweep_model	True	ok	ITPR3|Corvus_brachyrhynchos|GCF_000691975.1
ITPR1	GCF_000695765.1	Mesitornis unicolor	Aves	Mesitornithiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9903	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Mesitornis_unicolor|GCF_000695765.1
ITPR2	GCF_000695765.1	Mesitornis unicolor	Aves	Mesitornithiformes			0.6148	0.9886					0	sweep_model	False	below_quality_bar(fragment)	
ITPR3	GCF_000695765.1	Mesitornis unicolor	Aves	Mesitornithiformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9576	0.9813	2551	0	0	intact	2562	sweep_model	True	ok	ITPR3|Mesitornis_unicolor|GCF_000695765.1
ITPR1	GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9946	0.9787	2764	1	0	intact	2763	sweep_model	True	ok	ITPR1|Acanthisitta_chloris|GCF_000695815.1
ITPR2	GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes			0.6148	0.9843					0	sweep_model	False	below_quality_bar(fragment)	
ITPR3	GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes			0.7918	0.9663					0	sweep_model	False	below_quality_bar(found_annotated)	
ITPR1	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9971	0.9895	2771	0	0	intact	2768	sweep_model	True	ok	ITPR1|Nestor_notabilis|GCF_000696875.1
ITPR2	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes			0.6237	0.9816					0	sweep_model	False	below_quality_bar(assembly_gap)	
ITPR3	GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9887	0.9655	2634	1	0	intact	2618	sweep_model	True	ok	ITPR3|Nestor_notabilis|GCF_000696875.1
ITPR1	GCF_000698965.1	Struthio camelus australis	Aves	Struthioniformes			0.7236	0.9856					0	sweep_model	False	below_quality_bar(found_annotated)	
ITPR2	GCF_000698965.1	Struthio camelus australis	Aves	Struthioniformes	MP000057	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9709	2669	0	0	intact	2680	sweep_model	True	ok	ITPR2|Struthio_camelus_australis|GCF_000698965.1
ITPR3	GCF_000698965.1	Struthio camelus australis	Aves	Struthioniformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9739	2664	0	1	intact	2683	sweep_model	True	ok	ITPR3|Struthio_camelus_australis|GCF_000698965.1
ITPR1	GCF_000699105.1	Pygoscelis adeliae	Aves	Sphenisciformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Pygoscelis_adeliae|GCF_000699105.1
ITPR2	GCF_000699105.1	Pygoscelis adeliae	Aves	Sphenisciformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9835	2669	0	0	intact	2667	sweep_model	True	ok	ITPR2|Pygoscelis_adeliae|GCF_000699105.1
ITPR3	GCF_000699105.1	Pygoscelis adeliae	Aves	Sphenisciformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.991	0.9856	2640	1	0	intact	2639	sweep_model	True	ok	ITPR3|Pygoscelis_adeliae|GCF_000699105.1
ITPR1	GCF_000699145.1	Aptenodytes forsteri	Aves	Sphenisciformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	2779	0	0	intact	2778	sweep_model	True	ok	ITPR1|Aptenodytes_forsteri|GCF_000699145.1
ITPR2	GCF_000699145.1	Aptenodytes forsteri	Aves	Sphenisciformes	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9873	2669	0	0	intact	2668	sweep_model	True	ok	ITPR2|Aptenodytes_forsteri|GCF_000699145.1
ITPR3	GCF_000699145.1	Aptenodytes forsteri	Aves	Sphenisciformes	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.991	0.9841	2640	0	0	intact	2649	sweep_model	True	ok	ITPR3|Aptenodytes_forsteri|GCF_000699145.1
ITPR1	GCF_000699245.1	Pterocles gutturalis	Aves	Pterocliformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9705	0.9911	2697	0	0	intact	2697	sweep_model	True	ok	ITPR1|Pterocles_gutturalis|GCF_000699245.1
ITPR2	GCF_000699245.1	Pterocles gutturalis	Aves	Pterocliformes			0.6152	0.9777					0	sweep_model	False	below_quality_bar(fragment)	
ITPR3	GCF_000699245.1	Pterocles gutturalis	Aves	Pterocliformes	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9906	0.9576	2639	0	0	intact	2639	sweep_model	True	ok	ITPR3|Pterocles_gutturalis|GCF_000699245.1
ITPR1	GCF_000700745.2	Antrostomus carolinensis	Aves	Caprimulgiformes	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9917	0.988	2756	1	0	intact	2755	sweep_model	True	ok	ITPR1|Antrostomus_carolinensis|GCF_000700745.2
ITPR2	GCF_000700745.2	Antrostomus carolinensis	Aves	Caprimulgiformes									0	sweep_model	False	below_quality_bar(tblastn_trace)	
ITPR3	GCF_000700745.2	Antrostomus carolinensis	Aves	Caprimulgiformes	MP000019	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	1.0	0.9677	2664	0	0	intact	2650	sweep_model	True	ok	ITPR3|Antrostomus_carolinensis|GCF_000700745.2
