accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name
A0A7K6QI99	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Climacteris rufus	47695	0	RYR3 protein (Fragment)
A0A7K6QIM9	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	320.4	278.0	0.8677	7.3e-09	7.1e-93	7.1e-93	0.029	0.035	78	173	0.989	174	Ryr3_1	Climacteris rufus	47695	0	RYR3 protein (Fragment)
A0A7K6QR67	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Climacteris rufus	47695	0	ITPR2 protein (Fragment)
A0A7K6QX19	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	35.5	204.0	168.5	0.826	9.1e-07	8.5e-58	8.5e-58	0.022	0.026	59	128	0.981	159	Ryr1_1	Climacteris rufus	47695	0	RYR1 protein (Fragment)
A0A7K6QXP7	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	132.3	253.4	121.1	0.4779	6.1e-36	1.1e-72	1.1e-72	0.041	0.022	110	108	1.0	108	Ryr1_2	Climacteris rufus	47695	0	RYR1 protein (Fragment)
A0A7K6R981	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.1	45.1	1.0		6.1e-10	6.1e-10	0.0	0.01	0	49	0.75	64	Ryr1_3	Climacteris rufus	47695	0	RYR1 protein (Fragment)
A0A7K6RZR4	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	192.5	192.5	1.0		2.5e-54	2.5e-54	0.0	0.029	0	143	0.709	199	Ryr3_1	Rhynochetos jubatus	54386	0	RYR3 protein (Fragment)
A0A7K6S015	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	320.1	277.7	0.8675	7.5e-09	8.8e-93	8.8e-93	0.029	0.035	78	173	0.989	174	Ryr3_2	Rhynochetos jubatus	54386	0	RYR3 protein (Fragment)
A0A7K6S025	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Rhynochetos jubatus	54386	0	RYR3 protein (Fragment)
A0A7K6S0N5	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	45.7	45.7	1.0		4e-10	4e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Rhynochetos jubatus	54386	0	RYR3 protein (Fragment)
A0A7K6S5X7	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Rhynochetos jubatus	54386	0	ITPR2 protein (Fragment)
A0A7K6S8M5	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.1	0.0	109.1	1.0	5.9e-29		5.9e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Rhynochetos jubatus	54386	0	ITPR1 protein (Fragment)
A0A7K6T5P5	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	321.4	279.0	0.8681	7.6e-09	3.7e-93	3.7e-93	0.029	0.035	78	173	0.989	174	Ryr3_0	Caloenas nicobarica	187106	0	RYR3 protein (Fragment)
A0A7K6T5R8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.8	256.7	122.9	0.4788	2.1e-36	1.1e-73	1.1e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Caloenas nicobarica	187106	0	RYR3 protein (Fragment)
A0A7K6T9I1	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.6	0.0	100.6	1.0	2.2e-26		2.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_0	Caloenas nicobarica	187106	0	ITPR2 protein (Fragment)
A0A7K6THI6	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Caloenas nicobarica	187106	0	ITPR1 protein (Fragment)
A0A7K6TJG4	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.0	0.0	109.0	1.0	6.3e-29		6.3e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Caloenas nicobarica	187106	0	ITPR1 protein (Fragment)
A0A7K6TT63	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		6.7e-10	6.7e-10	0.0	0.01	0	49	0.738	65	Ryr1	Aegotheles bennettii	48278	0	RYR1 protein (Fragment)
A0A7K6UHE8	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.1	0.0	109.1	1.0	5.9e-29		5.9e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Aegotheles bennettii	48278	0	ITPR1 protein (Fragment)
A0A7K6UJ70	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_1	Aegotheles bennettii	48278	0	ITPR2 protein (Fragment)
A0A7K6UQ73	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.8	319.6	277.8	0.8692	1.1e-08	1.3e-92	1.3e-92	0.028	0.035	75	173	0.989	174	Ryr3_2	Aegotheles bennettii	48278	0	RYR3 protein (Fragment)
A0A7K6UT41	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_3	Aegotheles bennettii	48278	0	RYR3 protein (Fragment)
A0A7K6UXP5	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.9	320.6	278.7	0.8693	1.1e-08	6.2e-93	6.2e-93	0.028	0.035	75	173	0.977	175	Ryr3_0	Notiomystis cincta	366454	0	RYR3 protein (Fragment)
A0A7K6UXQ8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Notiomystis cincta	366454	0	RYR3 protein (Fragment)
A0A7K6UZY4	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Notiomystis cincta	366454	0	ITPR1 protein (Fragment)
A0A7K6V3C1	unassigned	none	module	ryr.hmm matched only 168 profile positions (< 200) — a shared module, not a family assignment	35.3	234.4	199.1	0.8494	1e-06	5.9e-67	5.9e-67	0.022	0.034	59	168	0.982	170	Ryr1_1	Notiomystis cincta	366454	0	RYR1 protein (Fragment)
A0A7K6VGJ2	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	100.5	0.0	100.5	1.0	2.4e-26		2.4e-26	0.028	0.0	75	0	0.939	82	Itpr2_0	Notiomystis cincta	366454	0	ITPR2 protein (Fragment)
A0A7K6VTY3	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		1.2e-09	1.2e-09	0.0	0.01	0	49	0.738	65	Ryr1_2	Notiomystis cincta	366454	0	RYR1 protein (Fragment)
A0A7K6VXL2	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	104.8	0.0	104.8	1.0	1.1e-27		1.1e-27	0.03	0.0	81	0	0.976	82	Itpr1_0	Steatornis caripensis	48435	0	ITPR1 protein (Fragment)
A0A7K6VYZ6	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Steatornis caripensis	48435	0	ITPR2 protein (Fragment)
A0A7K6W3V8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	134.8	255.6	120.8	0.4726	1e-36	2.5e-73	2.5e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Steatornis caripensis	48435	0	RYR3 protein (Fragment)
A0A7K6W422	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.4	320.8	278.4	0.8678	7.7e-09	5.5e-93	5.5e-93	0.029	0.035	78	173	0.989	174	Ryr3_1	Steatornis caripensis	48435	0	RYR3 protein (Fragment)
A0A7K6WAP7	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	40.9	327.1	286.2	0.875	2.2e-08	6.8e-95	6.8e-95	0.025	0.035	67	173	0.977	177	Ryr2_0	Steatornis caripensis	48435	0	RYR2 protein (Fragment)
A0A7K6WAW9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_1	Steatornis caripensis	48435	0	RYR2 protein (Fragment)
A0A7K6WIF0	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.5	251.4	117.9	0.469	2.6e-36	4.3e-72	4.3e-72	0.041	0.022	110	108	1.0	108	Ryr1_0	Steatornis caripensis	48435	0	RYR1 protein (Fragment)
A0A7K6WZK0	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		1.2e-09	1.2e-09	0.0	0.01	0	49	0.774	62	Ryr1_1	Steatornis caripensis	48435	0	RYR1 protein (Fragment)
A0A7K6X5J5	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		6.6e-10	6.6e-10	0.0	0.01	0	49	0.923	52	Ryr1	Promerops cafer	254652	0	RYR1 protein (Fragment)
A0A7K6XG13	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Promerops cafer	254652	0	ITPR1 protein (Fragment)
A0A7K6XMB2	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.7	320.6	278.9	0.8699	1.2e-08	6.3e-93	6.3e-93	0.028	0.035	75	173	0.977	175	Ryr3_0	Promerops cafer	254652	0	RYR3 protein (Fragment)
A0A7K6XMY1	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Promerops cafer	254652	0	RYR3 protein (Fragment)
A0A7K6XWF2	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Promerops cafer	254652	0	ITPR2 protein (Fragment)
A0A7K6Y3S2	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.3	326.3	285.0	0.8734	1.6e-08	1.3e-94	1.3e-94	0.028	0.035	75	173	0.977	177	Ryr2_1	Promerops cafer	254652	0	RYR2 protein (Fragment)
A0A7K6Y459	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_2	Promerops cafer	254652	0	RYR2 protein (Fragment)
A0A7K6Y945	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.1	0.0	109.1	1.0	5.9e-29		5.9e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Alca torda	28689	0	ITPR1 protein (Fragment)
A0A7K6Y9U2	unassigned	none	module	itpr.hmm matched only 102 profile positions (< 200) — a shared module, not a family assignment	229.2	118.6	110.6	0.4825	3.6e-65	4.6e-32	3.6e-65	0.038	0.02	102	99	1.0	101	Itpr1_2	Alca torda	28689	0	ITPR1 protein (Fragment)
A0A7K6YGF7	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.5	319.8	278.3	0.8702	1.4e-08	1.1e-92	1.1e-92	0.028	0.035	75	173	0.994	172	Ryr3_0	Alca torda	28689	0	RYR3 protein (Fragment)
A0A7K6YGM9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Alca torda	28689	0	RYR3 protein (Fragment)
A0A7K6YHP0	unassigned	none	module	itpr.hmm matched only 67 profile positions (< 200) — a shared module, not a family assignment	92.5	0.0	92.5	1.0	5.8e-24		5.8e-24	0.025	0.0	67	0	0.985	67	Itpr3_0	Alca torda	28689	0	ITPR3 protein (Fragment)
A0A7K6YL76	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	45.3	45.3	1.0		5.4e-10	5.4e-10	0.0	0.01	0	49	0.904	52	Ryr1	Alca torda	28689	0	RYR1 protein (Fragment)
A0A7K6YV93	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_2	Alca torda	28689	0	RYR2 protein (Fragment)
A0A7K6YVV2	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	40.6	327.1	286.5	0.8759	2.6e-08	7.1e-95	7.1e-95	0.025	0.035	67	173	0.989	175	Ryr2_1	Alca torda	28689	0	RYR2 protein (Fragment)
A0A7K6Z6M4	unassigned	none	module	itpr.hmm matched only 75 profile positions (< 200) — a shared module, not a family assignment	99.6	0.0	99.6	1.0	4.2e-26		4.2e-26	0.028	0.0	75	0	0.938	81	Itpr2_1	Alca torda	28689	0	ITPR2 protein (Fragment)
A0A7K6ZHP6	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.1	0.0	109.1	1.0	6e-29		6e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Nothoprocta pentlandii	2585814	0	ITPR1 protein (Fragment)
A0A7K6ZP28	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.8	321.2	279.4	0.8699	1.1e-08	4.1e-93	4.1e-93	0.029	0.035	78	173	0.983	174	Ryr3_0	Nothoprocta pentlandii	2585814	0	RYR3 protein (Fragment)
A0A7K6ZPN9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_1	Nothoprocta pentlandii	2585814	0	RYR3 protein (Fragment)
A0A7K7A0J6	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	130.3	256.2	125.9	0.4914	2.4e-35	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr2_1	Nothoprocta pentlandii	2585814	0	RYR2 protein (Fragment)
A0A7K7A163	unassigned	none	module	itpr.hmm matched only 72 profile positions (< 200) — a shared module, not a family assignment	100.5	0.0	100.5	1.0	2.3e-26		2.3e-26	0.027	0.0	72	0	0.878	82	Itpr2_0	Nothoprocta pentlandii	2585814	0	ITPR2 protein (Fragment)
A0A7K7AQ27	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	109.1	0.0	109.1	1.0	6e-29		6e-29	0.03	0.0	81	0	0.988	82	Itpr1_0	Nothoprocta ornata	83376	0	ITPR1 protein (Fragment)
A0A7K7ASW2	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Nothoprocta ornata	83376	0	RYR3 protein (Fragment)
A0A7K7AU08	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	41.8	321.2	279.4	0.8699	1.1e-08	4.1e-93	4.1e-93	0.029	0.035	78	173	0.983	174	Ryr3_1	Nothoprocta ornata	83376	0	RYR3 protein (Fragment)
A0A7K7BBS1	unassigned	none	module	itpr.hmm matched only 72 profile positions (< 200) — a shared module, not a family assignment	100.5	0.0	100.5	1.0	2.3e-26		2.3e-26	0.027	0.0	72	0	0.878	82	Itpr2_0	Nothoprocta ornata	83376	0	ITPR2 protein (Fragment)
A0A7K7BKJ0	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Aphelocoma coerulescens	39617	0	RYR3 protein (Fragment)
A0A7K7BKS8	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Aphelocoma coerulescens	39617	0	RYR3 protein (Fragment)
A0A7K7BM43	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.5	321.3	278.8	0.8677	7.1e-09	4e-93	4e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Aphelocoma coerulescens	39617	0	RYR3 protein (Fragment)
A0A7K7BU50	unassigned	none	module	itpr.hmm matched only 78 profile positions (< 200) — a shared module, not a family assignment	103.0	0.0	103.0	1.0	4.2e-27		4.2e-27	0.029	0.0	78	0	0.94	83	Itpr1_0	Aphelocoma coerulescens	39617	0	ITPR1 protein (Fragment)
A0A7K7BZD2	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.6	0.0	101.6	1.0	1.1e-26		1.1e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Aphelocoma coerulescens	39617	0	ITPR2 protein (Fragment)
A0A7K7CNQ9	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	132.3	253.4	121.1	0.4779	6.1e-36	1.1e-72	1.1e-72	0.041	0.022	110	108	1.0	108	Ryr1_1	Aphelocoma coerulescens	39617	0	RYR1 protein (Fragment)
A0A7K7CPL9	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	35.6	303.6	268.0	0.8827	8.4e-07	8.2e-88	8.2e-88	0.022	0.035	59	173	0.977	176	Ryr1_0	Aphelocoma coerulescens	39617	0	RYR1 protein (Fragment)
A0A7K7CR49	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	133.2	256.2	123.0	0.4801	3.2e-36	1.6e-73	1.6e-73	0.041	0.022	110	108	1.0	108	Ryr3_2	Pheucticus melanocephalus	371919	0	RYR3 protein (Fragment)
A0A7K7CS90	unassigned	none	module	ryr.hmm matched only 49 profile positions (< 200) — a shared module, not a family assignment	0.0	43.8	43.8	1.0		1.6e-09	1.6e-09	0.0	0.01	0	49	0.686	70	Ryr1_2	Aphelocoma coerulescens	39617	0	RYR1 protein (Fragment)
A0A7K7CT57	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	44.6	321.5	276.9	0.8613	1.7e-09	3.3e-93	3.3e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Pheucticus melanocephalus	371919	0	RYR3 protein (Fragment)
A0A7K7CU77	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Pheucticus melanocephalus	371919	0	RYR3 protein (Fragment)
A0A7K7CWA9	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Pheucticus melanocephalus	371919	0	ITPR2 protein (Fragment)
A0A7K7DL92	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Pheucticus melanocephalus	371919	0	ITPR1 protein (Fragment)
A0A7K7EDB8	unassigned	none	module	itpr.hmm matched only 83 profile positions (< 200) — a shared module, not a family assignment	101.3	0.0	101.3	1.0	1.3e-26		1.3e-26	0.031	0.0	83	0	0.939	82	Itpr2_0	Sylvia atricapilla	48155	0	ITPR2 protein (Fragment)
A0A7K7EKI5	unassigned	none	module	ryr.hmm matched only 173 profile positions (< 200) — a shared module, not a family assignment	42.3	321.3	279.0	0.8683	8.1e-09	3.9e-93	3.9e-93	0.029	0.035	78	173	0.983	175	Ryr3_1	Sylvia atricapilla	48155	0	RYR3 protein (Fragment)
A0A7K7EKM6	unassigned	none	module	ryr.hmm matched only 44 profile positions (< 200) — a shared module, not a family assignment	0.0	46.7	46.7	1.0		2e-10	2e-10	0.0	0.009	0	44	0.979	47	Ryr3_0	Sylvia atricapilla	48155	0	RYR3 protein (Fragment)
A0A7K7ELC4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	69.0	123.7	54.7	0.4422	7.3e-17	1.3e-33	1.3e-33	0.021	0.011	56	54	1.0	56	Ryr3_2	Sylvia atricapilla	48155	0	RYR3 protein (Fragment)
A0A7K7EPI0	unassigned	none	module	itpr.hmm matched only 81 profile positions (< 200) — a shared module, not a family assignment	103.4	0.0	103.4	1.0	3e-27		3e-27	0.03	0.0	81	0	0.964	83	Itpr1_0	Sylvia atricapilla	48155	0	ITPR1 protein (Fragment)
