upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000199379	Cribrihabitans marinus	1227549	4013	bacteria_genus	Cribrihabitans	1	swept
UP000295763	Cricetibacter osteomyelitidis	1521931	2525	bacteria_genus	Cricetibacter	1	swept
UP000093352	Criibacterium bergeronii	1871336	2051	bacteria_genus	Criibacterium	1	swept
UP000010472	Crinalium epipsammum PCC 9333	1173022	4697	bacteria_genus	Crinalium	1	swept
UP000002297	Croceibacter atlanticus (strain ATCC BAA-628 / JCM 21780 / CIP 108009 / IAM 15332 / KCTC 12090 / HTCC2559)	216432	2702	bacteria_genus	Croceibacter	1	swept
UP000469430	Croceibacterium xixiisoli	1476466	3571	bacteria_genus	Croceibacterium	6	swept
UP000612349	Croceicoccus mobilis	1703339	3917	bacteria_genus	Croceicoccus	6	swept
UP001238450	Croceifilum oryzae	1553429	3145	bacteria_genus	Croceifilum	1	swept
UP000516305	Croceimicrobium hydrocarbonivorans	2761580	3521	bacteria_genus	Croceimicrobium	1	swept
UP001597526	Croceitalea marina	1775166	3897	bacteria_genus	Croceitalea	4	swept
UP000718451	Croceivirga thetidis	2721623	3238	bacteria_genus	Croceivirga	2	swept
UP000003781	Crocosphaera chwakensis CCY0110	391612	6411	bacteria_genus	Crocosphaera	3	swept
UP000002069	Cronobacter turicensis (strain DSM 18703 / CCUG 55852 / LMG 23827 / z3032)	693216	4452	bacteria_genus	Cronobacter	7	swept
UP000533598	Crossiella cryophila	43355	8632	bacteria_genus	Crossiella	2	swept
UP000184335	Cruoricaptor ignavus	1118202	2166	bacteria_genus	Cruoricaptor	1	swept
UP000298468	Cryobacterium lactosi	1259202	4208	bacteria_genus	Cryobacterium	34	swept
UP000486602	Cryomorpha ignava	101383	4047	bacteria_genus	Cryomorpha	1	swept
UP000000954	Cryptobacterium curtum (strain ATCC 700683 / DSM 15641 / CCUG 43107 / 12-3)	469378	1355	bacteria_genus	Cryptobacterium	1	swept
UP000184440	Cryptosporangium aurantiacum	134849	8789	bacteria_genus	Cryptosporangium	5	swept
UP000181917	Crystallibacter crystallopoietes	37928	4622	bacteria_genus	Crystallibacter	1	swept
UP000306912	Culicoidibacter larvae	2579976	2363	bacteria_genus	Culicoidibacter	1	swept
UP000292927	Cuneatibacter caecimuris	1796618	3170	bacteria_genus	Cuneatibacter	1	swept
UP001704220	Cupriavidus necator (Alcaligenes eutrophus) (Ralstonia eutropha)	106590	8805	bacteria_genus	Cupriavidus	31	swept
UP001431243	Curtobacterium flaccumfaciens pv. oortii	179015	3790	bacteria_genus	Curtobacterium	16	swept
UP001528672	Curvibacter microcysteis	3026419	4252	bacteria_genus	Curvibacter	3	swept
UP000239589	Cuspidothrix issatschenkoi CHARLIE-1	2052836	3876	bacteria_genus	Cuspidothrix	1	swept
UP000003179	Cutibacterium modestum HL044PA1	765109	2858	bacteria_genus	Cutibacterium	8	swept
UP000010480	Cyanobacterium aponinum (strain PCC 10605)	755178	3415	bacteria_genus	Cyanobacterium	3	swept
UP001302329	Cyanobium gracile UHCC 0281	3110309	3264	bacteria_genus	Cyanobium	3	swept
UP000001635	Cyclobacterium marinum (strain ATCC 25205 / DSM 745 / LMG 13164 / NCIMB 1802) (Flectobacillus marinus)	880070	4983	bacteria_genus	Cyclobacterium	8	swept
UP000015380	Cycloclasticus zancles 78-ME	1198232	2546	bacteria_genus	Cycloclasticus	2	swept
UP000254808	Cyclonatronum proteinivorum	1457365	3251	bacteria_genus	Cyclonatronum	1	swept
UP000236284	Cylindrospermopsis raciborskii C07	2014886	3520	bacteria_genus	Cylindrospermopsis	2	swept
UP000010475	Cylindrospermum stagnale PCC 7417	56107	6200	bacteria_genus	Cylindrospermum	1	swept
UP001595547	Cypionkella sinensis	1756043	3933	bacteria_genus	Cypionkella	2	swept
UP000636949	Cysteiniphilum litorale	2056700	2897	bacteria_genus	Cysteiniphilum	1	swept
UP000011682	Cystobacter fuscus (strain ATCC 25194 / DSM 2262 / NBRC 100088 / M29)	1242864	10511	bacteria_genus	Cystobacter	2	swept
UP001238088	Cytobacillus purgationiresistens	863449	5863	bacteria_genus	Cytobacillus	17	swept
UP000001822	Cytophaga hutchinsonii (strain ATCC 33406 / DSM 1761 / CIP 103989 / NBRC 15051 / NCIMB 9469 / D465)	269798	3771	bacteria_genus	Cytophaga	1	swept
UP000010482	Dactylococcopsis salina (strain PCC 8305) (Myxobactron salinum)	13035	3305	bacteria_genus	Dactylococcopsis	1	swept
UP001595912	Dactylosporangium cerinum	1434730	12556	bacteria_genus	Dactylosporangium	10	swept
UP001596042	Daeguia caeni	439612	2963	bacteria_genus	Daeguia	1	swept
UP000199226	Daejeonella rubra	990371	3697	bacteria_genus	Daejeonella	2	swept
UP000295096	Dankookia rubra	1442381	7087	bacteria_genus	Dankookia	1	swept
UP001560573	Danxiaibacter flavus	3049108	5503	bacteria_genus	Danxiaibacter	1	swept
UP001069090	Dasania phycosphaerae	2950436	3728	bacteria_genus	Dasania	1	swept
UP001319080	Dawidia cretensis	2782350	6072	bacteria_genus	Dawidia	2	swept
UP000070186	Dechloromonas denitrificans	281362	3886	bacteria_genus	Dechloromonas	2	swept
UP000825679	Deefgea tanakiae	2865840	3191	bacteria_genus	Deefgea	4	swept
UP000322876	Deferribacter autotrophicus	500465	2399	bacteria_genus	Deferribacter	2	swept
UP000516369	Defluviicoccus vanus	111831	3383	bacteria_genus	Defluviicoccus	1	swept
UP001207582	Defluviimonas salinarum	2992147	4830	bacteria_genus	Defluviimonas	1	swept
UP000483018	Defluviitalea raffinosedens	1450156	2804	bacteria_genus	Defluviitalea	2	swept
UP000032809	Defluviitoga tunisiensis	1006576	1811	bacteria_genus	Defluviitoga	1	swept
UP000018934	Dehalobacter restrictus (strain DSM 9455 / PER-K23)	871738	2756	bacteria_genus	Dehalobacter	1	swept
UP001524944	Dehalobacterium formicoaceticum	51515	3316	bacteria_genus	Dehalobacterium	1	swept
UP000008289	Dehalococcoides mccartyi (strain ATCC BAA-2266 / KCTC 15142 / 195) (Dehalococcoides ethenogenes (strain 195))	243164	1502	bacteria_genus	Dehalococcoides	2	swept
UP000185934	Dehalogenimonas formicexedens	1839801	2117	bacteria_genus	Dehalogenimonas	4	swept
UP000569951	Deinobacterium chartae	521158	3605	bacteria_genus	Deinobacterium	1	swept
UP000321306	Deinococcus cellulosilyticus (strain DSM 18568 / NBRC 106333 / KACC 11606 / 5516J-15)	1223518	5844	bacteria_genus	Deinococcus	75	swept
UP000595064	Delftia lacustris	558537	6503	bacteria_genus	Delftia	4	swept
UP001081467	Dellaglioa carnosa	2995136	1526	bacteria_genus	Dellaglioa	2	swept
UP001157125	Demequina litorisediminis	1849022	4069	bacteria_genus	Demequina	10	swept
UP000261284	Deminuibacter soli	2291815	4790	bacteria_genus	Deminuibacter	1	swept
UP000662314	Dendronalium phyllosphericum CENA369	1725256	7004	bacteria_genus	Dendronalium	1	swept
UP000214880	Dendrosporobacter quercicolus	146817	3747	bacteria_genus	Dendrosporobacter	1	swept
UP001364472	Denitratimonas tolerans	1338420	2603	bacteria_genus	Denitratimonas	1	swept
UP000515733	Denitratisoma oestradiolicum	311182	4083	bacteria_genus	Denitratisoma	1	swept
UP001294570	Denitrificimonas halotolerans	3098930	2543	bacteria_genus	Denitrificimonas	2	swept
UP000182975	Denitrobacterium detoxificans	79604	1932	bacteria_genus	Denitrobacterium	1	swept
UP000315252	Denitrobaculum tricleocarpae	2591009	5784	bacteria_genus	Denitrobaculum	1	swept
UP000694660	Denitromonas iodatirespirans	2795389	4795	bacteria_genus	Denitromonas	3	swept
UP000002012	Denitrovibrio acetiphilus (strain DSM 12809 / NBRC 114555 / N2460)	522772	2901	bacteria_genus	Denitrovibrio	1	swept
UP001574673	Dentiradicibacter hellwigii	3149053	2340	bacteria_genus	Dentiradicibacter	1	swept
UP000030182	Dermabacter hominis 1368	1450519	2226	bacteria_genus	Dermabacter	3	swept
UP001500350	Dermacoccus profundi	322602	2976	bacteria_genus	Dermacoccus	4	swept
UP000242637	Dermatophilus congolensis	1863	2311	bacteria_genus	Dermatophilus	1	swept
UP000675920	Derxia gummosa DSM 723	1121388	4344	bacteria_genus	Derxia	1	swept
UP000199136	Desemzia incerta	82801	2143	bacteria_genus	Desemzia	1	swept
UP000095472	Desertifilum tharense IPPAS B-1220	1781255	5099	bacteria_genus	Desertifilum	1	swept
UP000252770	Desertihabitans brevis	2268447	3682	bacteria_genus	Desertihabitans	1	swept
UP000622533	Desmonostoc muscorum LEGE 12446	1828758	7230	bacteria_genus	Desmonostoc	1	swept
UP000241639	Desmospora activa DSM 45169	1121389	3643	bacteria_genus	Desmospora	2	swept
UP000184076	Desulfacinum infernum DSM 9756	1121391	3683	bacteria_genus	Desulfacinum	2	swept
UP000323166	Desulfallas thermosapovorans DSM 6562	1121431	2860	bacteria_genus	Desulfallas	1	swept
UP000191931	Desulfamplus magnetovallimortis	1246637	5913	bacteria_genus	Desulfamplus	1	swept
UP000009047	Desulfarculus baarsii (strain ATCC 33931 / DSM 2075 / LMG 7858 / VKM B-1802 / 2st14)	644282	3268	bacteria_genus	Desulfarculus	1	swept
UP000183994	Desulfatibacillum alkenivorans DSM 16219	1121393	5221	bacteria_genus	Desulfatibacillum	2	swept
UP001165427	Desulfatitalea alkaliphila	2929485	4309	bacteria_genus	Desulfatitalea	1	swept
UP000184010	Desulfitobacterium chlororespirans DSM 11544	1121395	5277	bacteria_genus	Desulfitobacterium	7	swept
UP000000483	Desulfobacca acetoxidans (strain ATCC 700848 / DSM 11109 / ASRB2)	880072	2859	bacteria_genus	Desulfobacca	1	swept
UP000293902	Desulfobacter hydrogenophilus	2291	4176	bacteria_genus	Desulfobacter	3	swept
UP000199608	Desulfobacula phenolica	90732	4225	bacteria_genus	Desulfobacula	2	swept
UP000580856	Desulfobaculum xiamenense	995050	3177	bacteria_genus	Desulfobaculum	2	swept
UP000318307	Desulfobotulus alkaliphilus	622671	3369	bacteria_genus	Desulfobotulus	3	swept
UP000006365	Desulfobulbus propionicus (strain ATCC 33891 / DSM 2032 / VKM B-1956 / 1pr3)	577650	3259	bacteria_genus	Desulfobulbus	3	swept
UP000011721	Desulfocapsa sulfexigens (strain DSM 10523 / SB164P1)	1167006	3514	bacteria_genus	Desulfocapsa	1	swept
UP000192418	Desulfocicer vacuolatum DSM 3385	1121400	4083	bacteria_genus	Desulfocicer	1	swept
UP000014977	Desulfococcus multivorans DSM 2059	1121405	3844	bacteria_genus	Desulfococcus	1	swept
UP000239549	Desulfocucumis palustris	1898651	3959	bacteria_genus	Desulfocucumis	1	swept
UP000007844	Desulfocurvibacter africanus subsp. africanus str. Walvis Bay	690850	3699	bacteria_genus	Desulfocurvibacter	1	swept
UP000002217	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575) (Desulfotomaculum acetoxidans)	485916	4016	bacteria_genus	Desulfofarcimen	1	swept
UP001366166	Desulfoferula mesophila	3058419	4106	bacteria_genus	Desulfoferula	1	swept
UP000070560	Desulfofervidus auxilii	1621989	2473	bacteria_genus	Desulfofervidus	1	swept
UP000441717	Desulfofundulus thermobenzoicus	29376	3512	bacteria_genus	Desulfofundulus	6	swept
UP000184139	Desulfofustis glycolicus DSM 9705	1121409	4455	bacteria_genus	Desulfofustis	2	swept
UP000298602	Desulfoglaeba alkanexedens ALDC	980445	2850	bacteria_genus	Desulfoglaeba	1	swept
UP000001052	Desulfohalobium retbaense (strain ATCC 49708 / DSM 5692 / JCM 16813 / HR100)	485915	2500	bacteria_genus	Desulfohalobium	1	swept
UP001063350	Desulfolithobacter dissulfuricans	2795293	3174	bacteria_genus	Desulfolithobacter	1	swept
UP000198870	Desulfoluna spongiiphila	419481	5238	bacteria_genus	Desulfoluna	3	swept
UP000469724	Desulfolutivibrio sulfodismutans	63561	3973	bacteria_genus	Desulfolutivibrio	1	swept
UP000826725	Desulfomarina profundi	2772557	3935	bacteria_genus	Desulfomarina	1	swept
UP000639010	Desulfomicrobium macestii	90731	4086	bacteria_genus	Desulfomicrobium	5	swept
UP000006055	Desulfomonile tiedjei (strain ATCC 49306 / DSM 6799 / DCB-1)	706587	5412	bacteria_genus	Desulfomonile	1	swept
UP000005496	Desulfonatronospira thiodismutans ASO3-1	555779	3577	bacteria_genus	Desulfonatronospira	1	swept
UP000198771	Desulfonatronum thiosulfatophilum	617002	3184	bacteria_genus	Desulfonatronum	1	swept
UP000199602	Desulfonauticus submarinus	206665	2044	bacteria_genus	Desulfonauticus	1	swept
UP000663722	Desulfonema magnum	45655	9756	bacteria_genus	Desulfonema	3	swept
UP000192731	Desulfonispora thiosulfatigenes DSM 11270	656914	2407	bacteria_genus	Desulfonispora	1	swept
UP000184603	Desulfopila aestuarii DSM 18488	1121416	5269	bacteria_genus	Desulfopila	1	swept
UP000095200	Desulfoplanes formicivorans	1592317	2657	bacteria_genus	Desulfoplanes	1	swept
UP000539642	Desulfoprunum benzoelyticum	1506996	3486	bacteria_genus	Desulfoprunum	1	swept
UP000183997	Desulforamulus aeronauticus DSM 10349	1121421	3827	bacteria_genus	Desulforamulus	8	swept
UP000000442	Desulforapulum autotrophicum (strain ATCC 43914 / DSM 3382 / VKM B-1955 / HRM2) (Desulfobacterium autotrophicum)	177437	4846	bacteria_genus	Desulforapulum	1	swept
UP001144372	Desulforhabdus amnigena	40218	3884	bacteria_genus	Desulforhabdus	1	swept
UP000199073	Desulforhopalus singaporensis	91360	4348	bacteria_genus	Desulforhopalus	1	swept
UP000008544	Desulforudis audaxviator (strain MP104C)	477974	2136	bacteria_genus	Desulforudis	1	swept
UP000525298	Desulfosalsimonas propionicica	332175	3581	bacteria_genus	Desulfosalsimonas	1	swept
UP000427769	Desulfosarcina widdelii	947919	6679	bacteria_genus	Desulfosarcina	3	swept
UP000013520	Desulfoscipio gibsoniae DSM 7213	767817	4313	bacteria_genus	Desulfoscipio	2	swept
UP000276223	Desulfosoma caldarium	610254	2924	bacteria_genus	Desulfosoma	1	swept
UP000298460	Desulfosporosinus fructosivorans	2018669	5570	bacteria_genus	Desulfosporosinus	10	swept
UP000008561	Desulfosudis oleivorans (strain DSM 6200 / JCM 39069 / Hxd3) (Desulfococcus oleovorans)	96561	3255	bacteria_genus	Desulfosudis	1	swept
UP000000602	Desulfotalea psychrophila (strain LSv54 / DSM 12343)	177439	3233	bacteria_genus	Desulfotalea	2	swept
UP000014216	Desulfotignum phosphitoxidans DSM 13687	1286635	4515	bacteria_genus	Desulfotignum	1	swept
UP000078532	Desulfotomaculum copahuensis	1838280	3325	bacteria_genus	Desulfotomaculum	2	swept
UP000199337	Desulfotruncus arcticus DSM 17038	1121424	5051	bacteria_genus	Desulfotruncus	1	swept
UP000503840	Desulfovibrio subterraneus	2718620	3681	bacteria_genus	Desulfovibrio	13	swept
UP000194141	Desulfurella amilsii	1562698	2019	bacteria_genus	Desulfurella	2	swept
UP000095255	Desulfuribacillus stibiiarsenatis	1390249	2918	bacteria_genus	Desulfuribacillus	2	swept
UP000528322	Desulfurispira natronophila	682562	2230	bacteria_genus	Desulfurispira	1	swept
UP000002572	Desulfurispirillum indicum (strain ATCC BAA-1389 / DSM 22839 / S5)	653733	2551	bacteria_genus	Desulfurispirillum	1	swept
UP000001508	Desulfurivibrio alkaliphilus (strain DSM 19089 / UNIQEM U267 / AHT2)	589865	2595	bacteria_genus	Desulfurivibrio	1	swept
UP000198405	Desulfurobacterium atlanticum	240169	1765	bacteria_genus	Desulfurobacterium	4	swept
UP001319827	Desulfuromonas versatilis	2802975	4102	bacteria_genus	Desulfuromonas	4	swept
UP000199409	Desulfuromusa kysingii	37625	3339	bacteria_genus	Desulfuromusa	1	swept
UP000006443	Dethiobacter alkaliphilus AHT 1	555088	3162	bacteria_genus	Dethiobacter	1	swept
UP000032233	Dethiosulfatarculus sandiegensis	1429043	5388	bacteria_genus	Dethiosulfatarculus	1	swept
UP000184052	Dethiosulfatibacter aminovorans DSM 17477	1121476	3628	bacteria_genus	Dethiosulfatibacter	1	swept
UP000193355	Dethiosulfovibrio salsuginis	561720	2559	bacteria_genus	Dethiosulfovibrio	4	swept
UP001156691	Devosia nitrariae	2071872	5460	bacteria_genus	Devosia	33	swept
UP000003277	Dialister succinatiphilus YIT 11850	742743	2140	bacteria_genus	Dialister	6	swept
UP000228758	Diaminobutyricimonas aerilata	1162967	3263	bacteria_genus	Diaminobutyricimonas	1	swept
UP000515811	Diaphorobacter ruginosibacter	1715720	4471	bacteria_genus	Diaphorobacter	4	swept
UP000000248	Dichelobacter nodosus (strain VCS1703A)	246195	1273	bacteria_genus	Dichelobacter	1	swept
UP000266273	Dichotomicrobium thermohalophilum	933063	2737	bacteria_genus	Dichotomicrobium	1	swept
UP000006859	Dickeya dadantii (strain 3937) (Erwinia chrysanthemi (strain 3937))	198628	4532	bacteria_genus	Dickeya	12	swept
UP000287188	Dictyobacter kobayashii	2014872	8237	bacteria_genus	Dictyobacter	7	swept
UP000001733	Dictyoglomus thermophilum (strain ATCC 35947 / DSM 3960 / H-6-12)	309799	1913	bacteria_genus	Dictyoglomus	2	swept
UP000247612	Dielma fastidiosa	1034346	3467	bacteria_genus	Dielma	1	swept
UP001500383	Dietzia cercidiphylli	498199	3565	bacteria_genus	Dietzia	10	swept
UP000294498	Dinghuibacter silviterrae	1539049	5399	bacteria_genus	Dinghuibacter	1	swept
UP000006833	Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12)	398580	4086	bacteria_genus	Dinoroseobacter	1	swept
UP001314681	Diplocloster modestus	2850322	4812	bacteria_genus	Diplocloster	2	swept
UP000093080	Dissulfuribacter thermophilus	1156395	2462	bacteria_genus	Dissulfuribacter	1	swept
UP000469346	Dissulfurirhabdus thermomarina	1765737	2522	bacteria_genus	Dissulfurirhabdus	1	swept
UP000516360	Dissulfurispira thermophila	2715679	2379	bacteria_genus	Dissulfurispira	1	swept
UP000189632	Ditibartonella choladocola	2750995	2393	bacteria_genus	Ditibartonella	3	swept
UP000550401	Dokdonella fugitiva	328517	4198	bacteria_genus	Dokdonella	6	swept
UP000198379	Dokdonia pacifica	1627892	4883	bacteria_genus	Dokdonia	5	swept
UP001057561	Dolichospermum heterosporum TAC447	747523	4935	bacteria_genus	Dolichospermum	6	swept
UP000235682	Dolosicoccus paucivorans	84521	1609	bacteria_genus	Dolosicoccus	1	swept
UP001661785	Dolosigranulum savutiense	3110288	1852	bacteria_genus	Dolosigranulum	2	swept
UP000215545	Domibacillus enclensis	1017273	3691	bacteria_genus	Domibacillus	6	swept
UP000238392	Donghicola tyrosinivorans	1652492	4472	bacteria_genus	Donghicola	3	swept
UP001230156	Dongia sedimenti	3064282	5705	bacteria_genus	Dongia	4	swept
UP001652431	Dorea acetigenes	2981787	3426	bacteria_genus	Dorea	7	swept
UP001145087	Draconibacterium aestuarii	2998507	4880	bacteria_genus	Draconibacterium	4	swept
UP000775686	Drancourtella massiliensis	1632013	3017	bacteria_genus	Drancourtella	1	swept
UP001150641	Dryocola boscaweniae	2925397	4049	bacteria_genus	Dryocola	2	swept
UP000308836	Dubosiella muris	3038133	2360	bacteria_genus	Dubosiella	2	swept
UP000059419	Duffyella gerundensis	1619313	4160	bacteria_genus	Duffyella	1	swept
UP000433309	Duganella guangzhouensis	2666084	6589	bacteria_genus	Duganella	19	swept
UP000271624	Dulcicalothrix desertica PCC 7102	232991	9970	bacteria_genus	Dulcicalothrix	1	swept
UP000297149	Duncaniella dubosii	2518971	2863	bacteria_genus	Duncaniella	3	swept
UP000198748	Dyadobacter soli	659014	7284	bacteria_genus	Dyadobacter	24	swept
UP000620046	Dyella nitratireducens	1849580	4773	bacteria_genus	Dyella	29	swept
UP001596023	Dysgonomonas termitidis	1516126	5164	bacteria_genus	Dysgonomonas	4	swept
UP000620327	Dysosmobacter segnis	2763042	3692	bacteria_genus	Dysosmobacter	3	swept
UP000248688	Echinicola strongylocentroti	1795355	4686	bacteria_genus	Echinicola	7	swept
UP001165393	Echinimonas agarilytica	1215918	3504	bacteria_genus	Echinimonas	1	swept
UP001589609	Ectobacillus funiculus	137993	5804	bacteria_genus	Ectobacillus	3	swept
UP000182025	Ectopseudomonas toyotomiensis	554344	5113	bacteria_genus	Ectopseudomonas	10	swept
