accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A1V9ZLZ5	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	196.9	196.9	1.0		2.8e-56	2.8e-56	0.0	0.021	0	104	0.162	1228	ACHHYP_07885	Achlya hypogyna	1202772	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel (RIR-CaC) family protein	protista_other
A0A1V9ZPT1	unassigned	none	module	best profile score 29.9 < 30 bits	0.0	29.9	29.9	1.0		6.1e-06	6.1e-06	0.0	0.012	0	59	0.086	723	ACHHYP_04430	Achlya hypogyna	1202772	0	Serine/threonine-protein phosphatase (Fragment)	protista_other
A0A1V9ZRW4	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	92.6	92.6	1.0		7.9e-25	7.9e-25	0.0	0.025	0	123	0.052	3975	ACHHYP_02697	Achlya hypogyna	1202772	0	HECT E3 ubiquitin ligase	protista_other
A0A1V9ZUM9	ITPR	high	architecture	itpr.hmm wins by 774.0 bits (72.5% of 1066.8) over 2171 profile positions	1066.8	292.8	774.0	0.7255	0	3.8e-85	0	0.809	0.174	2171	858	0.831	2649	ACHHYP_00348	Achlya hypogyna	1202772	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel (RIR-CaC) family protein	protista_other
A0A1V9ZUT4	RYR	medium	partial	ryr.hmm wins by 122.3 bits (100.0% of 122.3) over 227 profile positions; no itpr.hmm hit	0.0	122.3	122.3	1.0		8.9e-34	8.9e-34	0.0	0.046	0	227	0.214	975	ACHHYP_00324	Achlya hypogyna	1202772	0	Protein kinase	protista_other
A0A1V9ZV57	unassigned	none	module	ryr.hmm matched only 182 profile positions (< 200) — a shared module, not a family assignment	0.0	126.6	126.6	1.0		4.4e-35	4.4e-35	0.0	0.037	0	182	0.042	6241	ACHHYP_00425	Achlya hypogyna	1202772	0	Regulator of chromosome condensation (RCC1)-like protein	protista_other
A0A1V9ZVX3	ITPR	high	architecture	itpr.hmm wins by 600.1 bits (70.0% of 857.9) over 2386 profile positions	857.9	257.8	600.1	0.6995	2.9e-255	1.4e-74	2.9e-255	0.889	0.21	2386	1035	0.925	2711	THRCLA_05430	Thraustotheca clavata	74557	0	Inositol 1,4,5trisphosphate receptor type 2	protista_other
A0A1V9ZVZ4	ITPR	medium	partial	itpr.hmm wins by 122.9 bits (69.3% of 177.3) over 362 profile positions	177.3	54.4	122.9	0.6932	4e-50	2.4e-13	4e-50	0.135	0.045	362	222	0.916	418	THRCLA_05431	Thraustotheca clavata	74557	0	Inositol 1,4,5trisphosphate receptor type 2	protista_other
A0A1V9ZW02	ITPR	medium	partial	itpr.hmm wins by 22.8 bits (11.0% of 208.1) over 244 profile positions	208.1	185.3	22.8	0.1096	2.2e-59	9e-53	2.2e-59	0.091	0.044	244	217	0.29	782	THRCLA_05403	Thraustotheca clavata	74557	0	Aminotransferase class V domain-containing protein (Fragment)	protista_other
A0A1V9ZX41	unassigned	none	module	ryr.hmm matched only 187 profile positions (< 200) — a shared module, not a family assignment	0.0	130.2	130.2	1.0		3.6e-36	3.6e-36	0.0	0.038	0	187	0.044	6274	THRCLA_05068	Thraustotheca clavata	74557	0	Regulator of chromosome condensation (RCC1)	protista_other
A0A1V9ZX98	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	31.3	31.3	1.0		2.3e-06	2.3e-06	0.0	0.025	0	123	0.032	3948	THRCLA_05002	Thraustotheca clavata	74557	0	HECT E3 ubiquitin ligase	protista_other
A0A1W0A4D9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	53.1	53.1	1.0		6.1e-13	6.1e-13	0.0	0.013	0	64	0.095	2624	THRCLA_02685	Thraustotheca clavata	74557	0	Serine/threonine-protein phosphatase (Fragment)	protista_other
A0A1W0A4M2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.1	43.1	1.0		6.5e-10	6.5e-10	0.0	0.012	0	59	0.117	1042	THRCLA_02835	Thraustotheca clavata	74557	0	Serine/threonine-protein phosphatase	protista_other
A0A1W0A619	ITPR	medium	partial	itpr.hmm wins by 143.6 bits (54.9% of 261.6) over 668 profile positions	261.6	118.0	143.6	0.5489	1.6e-75	1.7e-32	1.6e-75	0.249	0.046	668	227	0.743	1026	THRCLA_02168	Thraustotheca clavata	74557	0	Type I inositol triphosphate receptor	protista_other
A0A1W0A651	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	199.0	199.0	1.0		6.9e-57	6.9e-57	0.0	0.021	0	104	0.16	1241	THRCLA_02238	Thraustotheca clavata	74557	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel (RIR-CaC) family protein	protista_other
A0A1W0A656	ITPR	medium	partial	itpr.hmm wins by 133.4 bits (49.3% of 270.4) over 668 profile positions	270.4	137.0	133.4	0.4933	3.5e-78	3.3e-38	3.5e-78	0.249	0.053	668	261	0.816	950	THRCLA_02167	Thraustotheca clavata	74557	0	Type I inositol triphosphate receptor	protista_other
A0A1W0A661	ITPR	medium	partial	itpr.hmm wins by 226.8 bits (62.7% of 361.9) over 1138 profile positions	361.9	135.1	226.8	0.6267	9.5e-106	1.2e-37	9.5e-106	0.424	0.055	1138	271	0.404	3006	THRCLA_02221	Thraustotheca clavata	74557	0	Ankyrin-1-like	protista_other
A0A1W0A846	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		2.7e-14	2.7e-14	0.0	0.015	0	74	0.872	149	THRCLA_01496	Thraustotheca clavata	74557	0	Calmodulin	protista_other
A0A1W0A8K7	RYR	medium	partial	ryr.hmm wins by 86.9 bits (100.0% of 86.9) over 212 profile positions; no itpr.hmm hit	0.0	86.9	86.9	1.0		4e-23	4e-23	0.0	0.043	0	212	0.083	4855	THRCLA_01419	Thraustotheca clavata	74557	0	HECT E3 ubiquitin ligase (Fragment)	protista_other
A0A1W0A9F8	ITPR	high	architecture	itpr.hmm wins by 377.2 bits (100.0% of 377.2) over 1390 profile positions; no ryr.hmm hit	377.2	0.0	377.2	1.0	2.3e-110		2.3e-110	0.518	0.0	1390	0	0.775	1944	THRCLA_01034	Thraustotheca clavata	74557	0	Uncharacterized protein	protista_other
A0A1W0A9L8	unassigned	none	module	ryr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	0.0	116.7	116.7	1.0		4.3e-32	4.3e-32	0.0	0.03	0	148	0.25	613	THRCLA_01051	Thraustotheca clavata	74557	0	Sde2 N-terminal ubiquitin domain-containing protein	protista_other
A0A1W0AAR6	ITPR	high	architecture	itpr.hmm wins by 761.5 bits (70.8% of 1076.3) over 2504 profile positions	1076.3	314.8	761.5	0.7075	0	8.8e-92	0	0.933	0.176	2504	868	0.831	3092	THRCLA_00584	Thraustotheca clavata	74557	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel (RIR-CaC) family protein	protista_other
A0A1W0AAS4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		7.9e-08	7.9e-08	0.0	0.011	0	54	0.201	556	THRCLA_00726	Thraustotheca clavata	74557	0	EF-hand domain-containing protein	protista_other
A0A1W0ACA4	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	89.7	89.7	1.0		5.7e-24	5.7e-24	0.0	0.025	0	123	0.117	1748	THRCLA_00091	Thraustotheca clavata	74557	0	HECT-type E3 ubiquitin transferase	protista_other
A0A1X0NJP4	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	88.8	88.8	1.0		1.1e-23	1.1e-23	0.0	0.027	0	133	0.06	4567	TM35_000401630	Trypanosoma theileri	67003	0	Putative ubiquitin-protein ligase	protista_other
A0A1X0NLJ1	RYR	medium	partial	ryr.hmm wins by 111.7 bits (100.0% of 111.7) over 202 profile positions; no itpr.hmm hit	0.0	111.7	111.7	1.0		1.4e-30	1.4e-30	0.0	0.041	0	202	0.089	3742	TM35_000341870	Trypanosoma theileri	67003	0	Ubiquitin-protein ligase	protista_other
A0A1X0NMM5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.6	53.6	1.0		4.3e-13	4.3e-13	0.0	0.012	0	59	0.779	149	TM35_000311110	Trypanosoma theileri	67003	0	Calmodulin	protista_other
A0A1X0NS03	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		5.3e-09	5.3e-09	0.0	0.029	0	143	0.036	4136	TM35_000222840	Trypanosoma theileri	67003	0	Ubiquitin-protein ligase	protista_other
A0A1X0NWX8	ITPR	high	architecture	itpr.hmm wins by 374.2 bits (56.3% of 664.7) over 2217 profile positions	664.7	290.5	374.2	0.563	5.1e-197	1.9e-84	5.1e-197	0.826	0.086	2217	424	0.81	3141	TM35_000132200	Trypanosoma theileri	67003	0	Inositol 1,4,5-trisphosphate receptor	protista_other
A0A1X6P9Y7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.2	45.2	1.0		1.5e-10	1.5e-10	0.0	0.011	0	54	0.755	151	BU14_0144s0010	Porphyra umbilicalis	2786	0	EF-hand domain-containing protein	protista_other
A0A1X6PIZ3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	42.9	42.9	1.0		7.1e-10	7.1e-10	0.0	0.012	0	59	0.78	150	BU14_0033s0060	Porphyra umbilicalis	2786	0	EF-hand domain-containing protein	protista_other
A0A1Y1J9C4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	30.3	30.3	1.0		4.7e-06	4.7e-06	0.0	0.012	0	59	0.685	168	PGO_020760	Plasmodium gonderi	77519	0	Centrin-1	protista_other
A0A1Y1JI50	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	33.2	33.2	1.0		5.8e-07	5.8e-07	0.0	0.013	0	64	0.226	574	PGO_121870	Plasmodium gonderi	77519	0	non-specific serine/threonine protein kinase	protista_other
A0A1Y1JSF6	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	58.4	58.4	1.0		1.6e-14	1.6e-14	0.0	0.014	0	69	0.872	149	PGO_131660	Plasmodium gonderi	77519	0	Calmodulin	protista_other
A0A1Z5J5H1	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	76.3	76.3	1.0		6.1e-20	6.1e-20	0.0	0.028	0	138	0.047	4977	FisN_17Lh289	Fistulifera solaris	1519565	0	E3 ubiquitin-protein ligase HERC2	protista_other
A0A1Z5JB31	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	58.7	58.7	1.0		1.3e-14	1.3e-14	0.0	0.026	0	128	0.25	512	FisN_9Hh260	Fistulifera solaris	1519565	0	B30.2/SPRY domain-containing protein	protista_other
A0A1Z5JHE5	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	77.4	77.4	1.0		2.8e-20	2.8e-20	0.0	0.028	0	138	0.028	4964	FisN_17Hh289	Fistulifera solaris	1519565	0	E3 ubiquitin-protein ligase HERC2	protista_other
A0A1Z5JMT2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.3	43.3	1.0		5.6e-10	5.6e-10	0.0	0.011	0	54	0.72	157	FisN_8Hu383	Fistulifera solaris	1519565	0	EF-hand domain-containing protein	protista_other
A0A1Z5JTT6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.8	36.8	1.0		4.9e-08	4.9e-08	0.0	0.013	0	64	0.215	530	FisN_10Lh047	Fistulifera solaris	1519565	0	Uncharacterized protein	protista_other
A0A1Z5JU39	unassigned	none	module	best profile score 29.4 < 30 bits	0.0	29.4	29.4	1.0		8.2e-06	8.2e-06	0.0	0.019	0	94	0.2	469	FisN_18Lh205	Fistulifera solaris	1519565	0	B30.2/SPRY domain-containing protein	protista_other
A0A1Z5JVY7	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	30.7	30.7	1.0		3.4e-06	3.4e-06	0.0	0.019	0	94	0.202	465	FisN_18Hh205	Fistulifera solaris	1519565	0	B30.2/SPRY domain-containing protein	protista_other
A0A1Z5K5B9	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	35.2	35.2	1.0		1.5e-07	1.5e-07	0.0	0.013	0	64	0.885	78	FisN_28Lu125	Fistulifera solaris	1519565	0	Calmodulin	protista_other
A0A1Z5K697	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.4	36.4	1.0		6.7e-08	6.7e-08	0.0	0.013	0	64	0.215	530	FisN_10Hh047	Fistulifera solaris	1519565	0	Uncharacterized protein	protista_other
A0A1Z5K861	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		3.3e-10	3.3e-10	0.0	0.011	0	54	0.663	169	FisN_14Hh027	Fistulifera solaris	1519565	0	EF-hand domain-containing protein	protista_other
A0A1Z5KHR0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	52.4	52.4	1.0		9.6e-13	9.6e-13	0.0	0.015	0	74	0.872	149	FisN_28Hu101	Fistulifera solaris	1519565	0	Calmodulin	protista_other
A0A1Z5KIE5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.7	43.7	1.0		4.3e-10	4.3e-10	0.0	0.011	0	54	0.657	169	FisN_14Lh027	Fistulifera solaris	1519565	0	EF-hand domain-containing protein	protista_other
A0A1Z5KL02	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	54.7	54.7	1.0		2e-13	2e-13	0.0	0.025	0	123	0.236	512	FisN_9Lh260	Fistulifera solaris	1519565	0	B30.2/SPRY domain-containing protein	protista_other
A0A225VLP7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	65.4	65.4	1.0		1.2e-16	1.2e-16	0.0	0.013	0	64	0.201	942	PHMEG_00021782	Phytophthora megakarya	4795	0	Serine/threonine-protein phosphatase	protista_other
A0A225VQN5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		2.7e-14	2.7e-14	0.0	0.015	0	74	0.872	149	PHMEG_00019948	Phytophthora megakarya	4795	0	Calmodulin	protista_other
A0A225WCH2	ITPR	high	architecture	itpr.hmm wins by 1062.5 bits (79.2% of 1342.3) over 1814 profile positions	1342.3	279.8	1062.5	0.7916	0	3e-81	0	0.676	0.196	1814	966	0.85	3032	PHMEG_00011505	Phytophthora megakarya	4795	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel protein	protista_other
A0A225WII8	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	44.3	44.3	1.0		2.8e-10	2.8e-10	0.0	0.016	0	79	0.135	1857	PHMEG_0008680	Phytophthora megakarya	4795	0	EF-hand domain-containing protein	protista_other
A0A225WT37	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	107.2	107.2	1.0		3.1e-29	3.1e-29	0.0	0.027	0	133	0.05	4792	PHMEG_0004681	Phytophthora megakarya	4795	0	HECT E3 ubiquitin ligase	protista_other
A0A225WXT7	RYR	medium	partial	ryr.hmm wins by 179.5 bits (100.0% of 179.5) over 212 profile positions; no itpr.hmm hit	0.0	179.5	179.5	1.0		5.3e-51	5.3e-51	0.0	0.043	0	212	0.171	1254	PHMEG_0002827	Phytophthora megakarya	4795	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel protein	protista_other
A0A225WY12	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	60.6	60.6	1.0		3.4e-15	3.4e-15	0.0	0.027	0	133	0.177	740	PHMEG_0003703	Phytophthora megakarya	4795	0	Protein kinase	protista_other
A0A225WZ16	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	95.0	95.0	1.0		1.5e-25	1.5e-25	0.0	0.028	0	138	0.217	659	PHMEG_0002107	Phytophthora megakarya	4795	0	Sde2 N-terminal ubiquitin domain-containing protein	protista_other
A0A225X1B6	unassigned	none	module	ryr.hmm matched only 113 profile positions (< 200) — a shared module, not a family assignment	0.0	179.9	179.9	1.0		3.9e-51	3.9e-51	0.0	0.023	0	113	0.136	1502	PHMEG_0001109	Phytophthora megakarya	4795	0	Ryanodine-inositol 1,4,5-triphosphate receptor Ca2 channel protein	protista_other
A0A225X2H8	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	39.2	39.2	1.0		9.3e-09	9.3e-09	0.0	0.033	0	163	0.042	4137	PHMEG_000654	Phytophthora megakarya	4795	0	Regulator of chromosome condensation (RCC1)	protista_other
A0A225X3K3	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	98.5	98.5	1.0		1.3e-26	1.3e-26	0.0	0.025	0	123	0.075	1704	PHMEG_000653	Phytophthora megakarya	4795	0	B30.2/SPRY domain-containing protein	protista_other
A0A225X661	unassigned	none	module	best profile score 29.4 < 30 bits	0.0	29.4	29.4	1.0		8.6e-06	8.6e-06	0.0	0.013	0	64	0.185	688	PHMEG_000137	Phytophthora megakarya	4795	0	EF-hand domain-containing protein	protista_other
A0A2A9M7T3	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	0.0	60.3	60.3	1.0		4.2e-15	4.2e-15	0.0	0.021	0	104	0.136	773	BESB_022250	Besnoitia besnoiti	94643	0	ATP-dependent RNA helicase	protista_other
A0A2A9M9F8	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	34.1	34.1	1.0		3.3e-07	3.3e-07	0.0	0.033	0	163	0.692	247	BESB_080500	Besnoitia besnoiti	94643	0	SPRY domain-containing protein	protista_other
A0A2A9MBD4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.5	41.5	1.0		1.9e-09	1.9e-09	0.0	0.011	0	54	0.169	670	BESB_061720	Besnoitia besnoiti	94643	0	non-specific serine/threonine protein kinase	protista_other
A0A2A9MHS8	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		2.7e-14	2.7e-14	0.0	0.014	0	69	0.872	149	BESB_004390	Besnoitia besnoiti	94643	0	Calmodulin	protista_other
A0A2A9MNB2	unassigned	none	module	best profile score 29.7 < 30 bits	0.0	29.7	29.7	1.0		6.6e-06	6.6e-06	0.0	0.012	0	59	0.653	173	BESB_003520	Besnoitia besnoiti	94643	0	Centrin 2	protista_other
A0A2C6KPF1	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	55.5	55.5	1.0		1.1e-13	1.1e-13	0.0	0.014	0	69	0.591	220	CSUI_007165	Cystoisospora suis	483139	0	Calmodulin	protista_other
A0A2C6KRW8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.4	31.4	1.0		2.1e-06	2.1e-06	0.0	0.012	0	59	0.649	174	CSUI_007002	Cystoisospora suis	483139	0	Centrin 2	protista_other
A0A2C6L3G6	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	55.9	55.9	1.0		8.6e-14	8.6e-14	0.0	0.019	0	94	0.117	795	CSUI_003806	Cystoisospora suis	483139	0	ATP-dependent RNA helicase DDX1	protista_other
A0A2C6LAX5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		1.2e-06	1.2e-06	0.0	0.011	0	54	0.237	480	CSUI_001660	Cystoisospora suis	483139	0	Ef hand domain-containing protein	protista_other
A0A2C6LC58	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	47.3	47.3	1.0		3.4e-11	3.4e-11	0.0	0.011	0	54	0.173	652	CSUI_001668	Cystoisospora suis	483139	0	non-specific serine/threonine protein kinase	protista_other
A0A2H6K8E0	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	39.8	39.8	1.0		6e-09	6e-09	0.0	0.017	0	84	0.116	709	BOVATA_007600	Babesia ovata	189622	0	ATP-dependent RNA helicase	protista_other
A0A2H6KGU9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	48.8	48.8	1.0		1.2e-11	1.2e-11	0.0	0.011	0	54	0.758	149	BOVATA_037230	Babesia ovata	189622	0	Calmodulin	protista_other
A0A2P4WYW4	unassigned	none	module	best profile score 29.4 < 30 bits	0.0	29.4	29.4	1.0		8.4e-06	8.4e-06	0.0	0.012	0	59	0.095	1232	PHPALM_36840	Phytophthora palmivora	4796	0	CAMK protein kinase	protista_other
