group	profile	accession	target	species	taxon_id	gene	length	full_evalue	full_score	hmm_coverage	qlen	positions	protein_name
fungi	PF02815	A0A4Y9Y7T2	tr|A0A4Y9Y7T2|A0A4Y9Y7T2_9AGAM	Dentipellis fragilis	205917	EVG20_g8230	772	1.7e-14	63.9	0.908	185	168	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A0C3DIQ8	tr|A0A0C3DIQ8|A0A0C3DIQ8_9AGAM	Scleroderma citrinum Foug A	1036808	SCLCIDRAFT_1220546	799	1.7e-14	63.9	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACF7NC12	tr|A0ACF7NC12|A0ACF7NC12_PLEPU	Pleurotus pulmonarius	28995	AB1N83_001615	779	1.7e-14	63.8	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A167MUC5	tr|A0A167MUC5|A0A167MUC5_9HYPO	Niveomyces insectorum RCEF 264	1081102	SPI_08635	797	1.7e-14	63.8	0.886	185	164	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A6A4HQ92	tr|A0A6A4HQ92|A0A6A4HQ92_9AGAR	Gymnopus androsaceus JB14	1447944	BT96DRAFT_975808	773	1.8e-14	63.8	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9W8P1Q8	tr|A0A9W8P1Q8|A0A9W8P1Q8_9AGAR	Lentinula detonsa	2804962	DFH05DRAFT_1395707	773	1.8e-14	63.8	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1X2I2Q0	tr|A0A1X2I2Q0|A0A1X2I2Q0_9FUNG	Absidia repens	90262	BCR42DRAFT_495571	964	1.8e-14	63.8	0.957	185	177	dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A2H3K5I8	tr|A0A2H3K5I8|A0A2H3K5I8_WOLCO	Wolfiporia cocos (strain MD-104)	742152	WOLCODRAFT_133171	775	1.8e-14	63.8	0.935	185	173	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A642UKT5	tr|A0A642UKT5|A0A642UKT5_DIURU	Diutina rugosa	5481	DIURU_004628	753	1.8e-14	63.8	0.957	185	177	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A367XPF0	tr|A0A367XPF0|A0A367XPF0_9ASCO	Candida viswanathii	5486	PMT4_1	757	1.8e-14	63.7	0.881	185	163	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A409W4W5	tr|A0A409W4W5|A0A409W4W5_9AGAR	Gymnopilus dilepis	231916	CVT26_010371	773	1.9e-14	63.7	0.903	185	167	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABP9YT19	tr|A0ABP9YT19|A0ABP9YT19_9FUNG	Mucor flavus	439312	MFLAVUS_003377	923	1.9e-14	63.7	0.93	185	172	dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A137P7E6	tr|A0A137P7E6|A0A137P7E6_CONC2	Conidiobolus coronatus (strain ATCC 28846 / CBS 209.66 / NRRL 28638)	796925	CONCODRAFT_78615	190	1.9e-14	63.7	0.708	185	131	MIR domain-containing protein
fungi	PF02815	A0A9N9B3W4	tr|A0A9N9B3W4|A0A9N9B3W4_9GLOM	Funneliformis caledonium	1117310	FCALED_LOCUS6098	238	1.9e-14	63.7	0.876	185	162	8275_t:CDS:1
fungi	PF02815	A0A9P5NV89	tr|A0A9P5NV89|A0A9P5NV89_GYMJU	Gymnopilus junonius	109634	CPB84DRAFT_1770534	773	1.9e-14	63.7	0.908	185	168	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACF4SY19	tr|A0ACF4SY19|A0ACF4SY19_9PEZI	Meristemomyces frigidus	1508187	LTR85_008494	787	1.9e-14	63.7	0.865	185	160	Uncharacterized protein
fungi	PF02815	A0AA38JBK5	tr|A0AA38JBK5|A0AA38JBK5_9AGAR	Lentinula guzmanii	2804957	DFJ43DRAFT_1069872	773	1.9e-14	63.7	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AA38KR87	tr|A0AA38KR87|A0AA38KR87_9AGAR	Lentinula aff. detonsa	2804958	GGU10DRAFT_428634	773	1.9e-14	63.7	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A3N4LAK0	tr|A0A3N4LAK0|A0A3N4LAK0_9PEZI	Morchella conica CCBAS932	1392247	P167DRAFT_556147	769	1.9e-14	63.7	0.892	185	165	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9P6WQC5	tr|A0A9P6WQC5|A0A9P6WQC5_9ASCO	Pichia californica	460514	C6P40_003599	755	1.9e-14	63.7	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A8H7QLB0	tr|A0A8H7QLB0|A0A8H7QLB0_9FUNG	Mucor saturninus	64648	INT47_005036	893	1.9e-14	63.7	0.941	185	174	dolichyl-phosphate-mannose--protein mannosyltransferase (Fragment)
fungi	PF02815	A0A9P6ZB82	tr|A0A9P6ZB82|A0A9P6ZB82_9FUNG	Rhizopus delemar	936053	G6F50_002112	855	1.9e-14	63.7	0.886	185	164	dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A165NT98	tr|A0A165NT98|A0A165NT98_9AGAM	Neolentinus lepideus HHB14362 ss-1	1314782	NEOLEDRAFT_1141161	773	2e-14	63.7	0.914	185	169	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9N8JQC5	tr|A0A9N8JQC5|A0A9N8JQC5_9PEZI	Aureobasidium vineae	2773715	AWRI4619_LOCUS5757	766	2e-14	63.6	0.865	185	160	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACC2X7B8	tr|A0ACC2X7B8|A0ACC2X7B8_9TREE	Naganishia vaughanmartiniae	1424756	QFC22_003872	771	2e-14	63.6	0.935	185	173	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	B6K5S7	tr|B6K5S7|B6K5S7_SCHJY	Schizosaccharomyces japonicus (strain yFS275 / FY16936)	402676	ogm2	703	2e-14	63.6	0.789	185	146	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9P8Q8Y9	tr|A0A9P8Q8Y9|A0A9P8Q8Y9_WICPI	Wickerhamomyces pijperi	599730	WICPIJ_003789	745	2.1e-14	63.6	0.87	185	161	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAD6ISL2	tr|A0AAD6ISL2|A0AAD6ISL2_DREDA	Drechslerella dactyloides	74499	Dda_7562	790	2.1e-14	63.6	0.908	185	168	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A0P1BCU7	tr|A0A0P1BCU7|A0A0P1BCU7_9BASI	Ceraceosorus bombacis	401625		729	2.1e-14	63.6	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A165G7R7	tr|A0A165G7R7|A0A165G7R7_9APHY	Laetiporus sulphureus 93-53	1314785	LAESUDRAFT_734999	773	2.1e-14	63.6	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAV5GI77	tr|A0AAV5GI77|A0AAV5GI77_9BASI	Rhodotorula paludigena	86838	Rhopal_002046-T1	806	2.1e-14	63.6	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A0D0DUQ3	tr|A0A0D0DUQ3|A0A0D0DUQ3_9AGAM	Paxillus rubicundulus Ve08.2h10	930991	PAXRUDRAFT_824135	771	2.1e-14	63.6	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9P6LYS8	tr|A0A9P6LYS8|A0A9P6LYS8_9FUNG	Modicella reniformis	1440133	BGZ65_003566	412	2.1e-14	63.5	0.778	185	144	Dolichyl-phosphate-mannose--protein mannosyltransferase (Fragment)
fungi	PF02815	A0AA43QTR4	tr|A0AA43QTR4|A0AA43QTR4_9LECA	Ramalina farinacea	258253	PMT4	796	2.1e-14	63.5	0.865	185	160	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	L2GU76	tr|L2GU76|L2GU76_VAVCF	Vavraia culicis subsp. floridensis	948595	VCUG_01656	718	2.2e-14	63.5	0.897	185	166	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9P5Z832	tr|A0A9P5Z832|A0A9P5Z832_9AGAR	Pholiota conissans	109636	BDN70DRAFT_828999	771	2.2e-14	63.5	0.968	185	179	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A2G5B6U1	tr|A0A2G5B6U1|A0A2G5B6U1_COERN	Coemansia reversa (strain ATCC 12441 / NRRL 1564)	763665	COEREDRAFT_47041	691	2.3e-14	63.5	0.914	185	169	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1R3RPA2	tr|A0A1R3RPA2|A0A1R3RPA2_ASPC5	Aspergillus carbonarius (strain ITEM 5010)	602072	ASPCADRAFT_47051	776	2.3e-14	63.5	0.886	185	164	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A8H7A167	tr|A0A8H7A167|A0A8H7A167_PLEOS	Pleurotus ostreatus	5322	PC9H_006585	778	2.3e-14	63.4	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A0H2RLE6	tr|A0A0H2RLE6|A0A0H2RLE6_9AGAM	Schizopora paradoxa	27342	SCHPADRAFT_904855	772	2.3e-14	63.4	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	I1CP74	tr|I1CP74|I1CP74_RHIO9	Rhizopus delemar (strain RA 99-880 / ATCC MYA-4621 / FGSC 9543 / NRRL 43880)	246409	RO3G_14965	154	2.4e-14	63.4	0.568	185	105	MIR domain-containing protein
fungi	PF02815	A0A8H3YGW3	tr|A0A8H3YGW3|A0A8H3YGW3_9TREE	Naganishia liquefaciens	104408	NliqN6_5707	793	2.5e-14	63.3	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAF0F5U9	tr|A0AAF0F5U9|A0AAF0F5U9_9BASI	Malassezia psittaci	1821823	PMT4	766	2.5e-14	63.3	0.914	185	169	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A168LL72	tr|A0A168LL72|A0A168LL72_ABSGL	Absidia glauca	4829	ABSGL_02485.1	711	2.6e-14	63.3	0.957	185	177	dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A5E8BUJ5	tr|A0A5E8BUJ5|A0A5E8BUJ5_9ASCO	Magnusiomyces paraingens	2606893	SAPINGB_P004453	769	2.6e-14	63.3	0.865	185	160	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	B6JY32	tr|B6JY32|B6JY32_SCHJY	Schizosaccharomyces japonicus (strain yFS275 / FY16936)	402676	ogm4	781	2.6e-14	63.2	0.935	185	173	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACB5SXD7	tr|A0ACB5SXD7|A0ACB5SXD7_AMBMO	Ambrosiozyma monospora	43982	Amon02_000181400	430	2.7e-14	63.2	0.816	185	151	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACB8SMT0	tr|A0ACB8SMT0|A0ACB8SMT0_9AGAM	Artomyces pyxidatus	48021	BV25DRAFT_1831412	717	2.9e-14	63.1	0.886	185	164	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A074X1T1	tr|A0A074X1T1|A0A074X1T1_9PEZI	Aureobasidium namibiae CBS 147.97	1043004	M436DRAFT_58234	773	3.1e-14	63.0	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABY8F032	tr|A0ABY8F032|A0ABY8F032_MALFU	Malassezia furfur	55194	PMT4	764	3.2e-14	63.0	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABR1F8B9	tr|A0ABR1F8B9|A0ABR1F8B9_9ASCO	Myxozyma melibiosi	54550	BZA70DRAFT_255803	793	3.3e-14	62.9	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A448YR67	tr|A0A448YR67|A0A448YR67_BRENA	Brettanomyces naardenensis	13370	BRENAR_LOCUS4144	739	3.3e-14	62.9	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABR1Y249	tr|A0ABR1Y249|A0ABR1Y249_9PEZI	Phyllosticta citrichinensis	1130410	IWX90DRAFT_423623	770	3.3e-14	62.9	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A0C9LZQ1	tr|A0A0C9LZQ1|A0A0C9LZQ1_9FUNG	Mucor ambiguus	91626	MAM1_0002d00220	586	3.3e-14	62.9	0.627	185	116	Transcription factor iws1
fungi	PF02815	A0A0D1ZNN5	tr|A0A0D1ZNN5|A0A0D1ZNN5_EXOME	Exophiala mesophila	212818	PV10_03197	793	3.3e-14	62.9	0.903	185	167	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A4Y7Q8S4	tr|A0A4Y7Q8S4|A0A4Y7Q8S4_9AGAM	Rickenella mellea	50990	BD410DRAFT_820598	772	3.4e-14	62.9	0.957	185	177	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACB7FP04	tr|A0ACB7FP04|A0ACB7FP04_9ASCO	Candida africana	241526	PMT6	832	3.4e-14	62.9	0.914	185	169	Dolichyl-phosphate-mannose--protein mannosyltransferase (Fragment)
fungi	PF02815	A0A1E4TSP3	tr|A0A1E4TSP3|A0A1E4TSP3_PACTA	Pachysolen tannophilus NRRL Y-2460	669874	PACTADRAFT_50632	758	3.4e-14	62.9	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAD9I240	tr|A0AAD9I240|A0AAD9I240_9PEZI	Phyllachora maydis	1825666	P8C59_004121	720	3.5e-14	62.8	0.881	185	163	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1Y2FDE4	tr|A0A1Y2FDE4|A0A1Y2FDE4_PROLT	Protomyces lactucae-debilis	2754530	BCR37DRAFT_379857	768	3.5e-14	62.8	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	E0S5Y8	tr|E0S5Y8|E0S5Y8_ENCIT	Encephalitozoon intestinalis (strain ATCC 50506)	876142	Eint_021260	670	3.6e-14	62.8	0.957	185	177	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9P5RRT4	tr|A0A9P5RRT4|A0A9P5RRT4_9FUNG	Linnemannia schmuckeri	64567	SDF2L1	216	3.6e-14	62.8	0.805	185	149	Stromal cell-derived factor 2-like protein 1
fungi	PF02815	A0A9Q5HXI4	tr|A0A9Q5HXI4|A0A9Q5HXI4_SANBA	Sanghuangporus baumii	108892	A7U60_g5127	771	3.7e-14	62.8	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9N8K5Z3	tr|A0A9N8K5Z3|A0A9N8K5Z3_9PEZI	Aureobasidium mustum	2773714	AWRI4233_LOCUS6122	786	3.7e-14	62.8	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase (Fragment)
fungi	PF02815	A0A197KCS3	tr|A0A197KCS3|A0A197KCS3_9FUNG	Linnemannia elongata AG-77	1314771	K457DRAFT_133514	216	3.8e-14	62.7	0.805	185	149	MIR domain-containing protein
fungi	PF02815	A0A9P7Y6F4	tr|A0A9P7Y6F4|A0A9P7Y6F4_9FUNG	Linnemannia hyalina	64524	SDF2L1	216	4e-14	62.7	0.87	185	161	Stromal cell-derived factor 2-like protein 1
fungi	PF02815	A0A0U1M978	tr|A0A0U1M978|A0A0U1M978_TALIS	Talaromyces islandicus	28573	PISL3812_09213	775	4e-14	62.6	0.892	185	165	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAJ5Z7A0	tr|A0AAJ5Z7A0|A0AAJ5Z7A0_9BASI	Malassezia arunalokei	1514897	PMT2	791	4.1e-14	62.6	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1E4RHC0	tr|A0A1E4RHC0|A0A1E4RHC0_9ASCO	Hyphopichia burtonii NRRL Y-1933	984485	HYPBUDRAFT_157797	758	4.1e-14	62.6	0.935	185	173	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A4C2EGL8	tr|A0A4C2EGL8|A0A4C2EGL8_9SACH	Zygosaccharomyces mellis	42258	ZYGM_001475	661	4.2e-14	62.6	0.957	185	177	dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A060S7D5	tr|A0A060S7D5|A0A060S7D5_PYCCI	Pycnoporus cinnabarinus	5643	BN946_scf184938.g56	789	4.2e-14	62.6	0.946	185	175	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A8H6IG65	tr|A0A8H6IG65|A0A8H6IG65_9AGAR	Ephemerocybe angulata	980116	DFP72DRAFT_1163549	596	4.2e-14	62.6	0.67	185	124	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACB8A6B0	tr|A0ACB8A6B0|A0ACB8A6B0_9AGAM	Hygrophoropsis aurantiaca	72124	BJ138DRAFT_1128064	776	4.3e-14	62.5	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A074WHT7	tr|A0A074WHT7|A0A074WHT7_AURM1	Aureobasidium melanogenum (strain CBS 110374)	1043003	M437DRAFT_50519	773	4.4e-14	62.5	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABR0T6H2	tr|A0ABR0T6H2|A0ABR0T6H2_AURPU	Aureobasidium pullulans	5580	QM012_004005	773	4.5e-14	62.5	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A8H6HJV4	tr|A0A8H6HJV4|A0A8H6HJV4_9AGAR	Ephemerocybe angulata	980116	DFP72DRAFT_1147428	629	4.6e-14	62.4	0.67	185	124	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AA39PR50	tr|A0AA39PR50|A0AA39PR50_9AGAR	Armillaria novae-zelandiae	153914	IW261DRAFT_1442588	781	4.7e-14	62.4	0.946	185	175	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A8I2YY75	tr|A0A8I2YY75|A0A8I2YY75_9AGAM	Boletus reticuloceps	495285	JVT61DRAFT_270	769	4.8e-14	62.4	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAD4EKG8	tr|A0AAD4EKG8|A0AAD4EKG8_9AGAM	Suillus fuscotomentosus	1912939	F5891DRAFT_997496	769	4.9e-14	62.4	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1G4K3D3	tr|A0A1G4K3D3|A0A1G4K3D3_9SACH	Lachancea dasiensis	1072105	LADA_0H11034G	657	5e-14	62.3	0.962	185	178	dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAW0GD74	tr|A0AAW0GD74|A0AAW0GD74_9APHY	Cerrena zonata	2478898	QCA50_009101	771	5e-14	62.3	0.914	185	169	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAD4C536	tr|A0AAD4C536|A0AAD4C536_BOLED	Boletus edulis BED1	1328754	L210DRAFT_3471195	769	5e-14	62.3	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1J8Q0A9	tr|A0A1J8Q0A9|A0A1J8Q0A9_9AGAM	Rhizopogon vesiculosus	180088	AZE42_04320	768	5e-14	62.3	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AAD4KXM1	tr|A0AAD4KXM1|A0AAD4KXM1_9EURO	Talaromyces proteolyticus	1131652	BGW36DRAFT_339032	779	5e-14	62.3	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A178ZWU2	tr|A0A178ZWU2|A0A178ZWU2_9EURO	Fonsecaea erecta	1367422	AYL99_03103	779	5.1e-14	62.3	0.897	185	166	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACC2T2D9	tr|A0ACC2T2D9|A0ACC2T2D9_9FUNG	Entomophthora muscae	34485	PMT4_2	550	5.1e-14	62.3	0.897	185	166	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A2K1QLW2	tr|A0A2K1QLW2|A0A2K1QLW2_9PEZI	Sphaceloma murrayae	2082308	CAC42_4312	768	5.1e-14	62.3	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A6A6GL79	tr|A0A6A6GL79|A0A6A6GL79_9PEZI	Elsinoe ampelina	302913	BDZ85DRAFT_256304	768	5.1e-14	62.3	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1A0HCD1	tr|A0A1A0HCD1|A0A1A0HCD1_9ASCO	Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993	869754	METBIDRAFT_42213	755	5.2e-14	62.3	0.957	185	177	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0AA39MTP9	tr|A0AA39MTP9|A0AA39MTP9_9AGAR	Armillaria borealis	47425	EV421DRAFT_1791285	759	5.3e-14	62.2	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9W4WQ66	tr|A0A9W4WQ66|A0A9W4WQ66_9GLOM	Funneliformis geosporum	1117311	FWILDA_LOCUS8404	545	5.5e-14	62.2	0.697	185	129	9938_t:CDS:1
fungi	PF02815	A0A2H3DW87	tr|A0A2H3DW87|A0A2H3DW87_ARMGA	Armillaria gallica	47427	ARMGADRAFT_1043685	783	5.6e-14	62.2	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A2H3C8D2	tr|A0A2H3C8D2|A0A2H3C8D2_9AGAR	Armillaria solidipes	1076256	ARMSODRAFT_954084	782	5.6e-14	62.2	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A284R547	tr|A0A284R547|A0A284R547_ARMOS	Armillaria ostoyae	47428	ARMOST_07188	782	5.6e-14	62.2	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A067TP42	tr|A0A067TP42|A0A067TP42_GALM3	Galerina marginata (strain CBS 339.88)	685588	GALMADRAFT_222348	779	5.6e-14	62.2	0.919	185	170	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A316VQJ2	tr|A0A316VQJ2|A0A316VQJ2_9BASI	Ceraceosorus guamensis	1522189	IE81DRAFT_23382	803	5.7e-14	62.1	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A409VEQ6	tr|A0A409VEQ6|A0A409VEQ6_9AGAR	Panaeolus cyanescens	181874	CVT24_007866	775	5.7e-14	62.1	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1Y2GGX3	tr|A0A1Y2GGX3|A0A1Y2GGX3_9FUNG	Lobosporangium transversale	64571	BCR41DRAFT_308587	862	5.9e-14	62.1	0.827	185	153	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABP0DHT7	tr|A0ABP0DHT7|A0ABP0DHT7_9PEZI	Sporothrix epigloea	1892477	PMT4_1	778	6.1e-14	62.0	0.892	185	165	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A397W4M8	tr|A0A397W4M8|A0A397W4M8_9GLOM	Gigaspora rosea	44941	C2G38_2131186	541	6.2e-14	62.0	0.643	185	119	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A0C3QI91	tr|A0A0C3QI91|A0A0C3QI91_9AGAM	Tulasnella calospora MUT 4182	1051891	M407DRAFT_74353	745	6.4e-14	62.0	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A5N5QA15	tr|A0A5N5QA15|A0A5N5QA15_9AGAM	Ceratobasidium theobromae	1582974	CTheo_8089	3209	7e-14	61.9	0.941	185	174	Dolichyl-phosphate-mannose--protein mannosyltransferase 4
fungi	PF02815	H6C750	tr|H6C750|H6C750_EXODN	Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656)	858893	HMPREF1120_07534	779	7.1e-14	61.8	0.908	185	168	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	M2N2M3	tr|M2N2M3|M2N2M3_BAUPA	Baudoinia panamericana (strain UAMH 10762)	717646	BAUCODRAFT_36897	791	7.2e-14	61.8	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ACF4UXJ0	tr|A0ACF4UXJ0|A0ACF4UXJ0_9MICR	Vairimorpha bombi	40135	P3W45_001570	657	7.2e-14	61.8	0.935	185	173	Uncharacterized protein
fungi	PF02815	A0A8H7QXD0	tr|A0A8H7QXD0|A0A8H7QXD0_9FUNG	Mucor plumbeus	97098	INT46_004022	184	7.3e-14	61.8	0.795	185	147	MIR domain-containing protein
fungi	PF02815	A0A9P6HDY3	tr|A0A9P6HDY3|A0A9P6HDY3_9AGAM	Thelephora terrestris	56493	BJ322DRAFT_1006048	725	7.3e-14	61.8	0.892	185	165	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A1B7N9J1	tr|A0A1B7N9J1|A0A1B7N9J1_9AGAM	Rhizopogon vinicolor AM-OR11-026	1314800	K503DRAFT_790739	739	7.4e-14	61.8	0.924	185	171	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	M5GF38	tr|M5GF38|M5GF38_DACPD	Dacryopinax primogenitus	1858805	DACRYDRAFT_49738	728	7.4e-14	61.8	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0A9N9IRM6	tr|A0A9N9IRM6|A0A9N9IRM6_9GLOM	Funneliformis caledonium	1117310	FCALED_LOCUS15936	221	7.5e-14	61.8	0.741	185	137	9922_t:CDS:1 (Fragment)
fungi	PF02815	A0A165SGS3	tr|A0A165SGS3|A0A165SGS3_9APHY	Daedalea quercina L-15889	1314783	DAEQUDRAFT_763452	766	7.7e-14	61.7	0.93	185	172	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	A0ABR1M784	tr|A0ABR1M784|A0ABR1M784_9PEZI	Phyllosticta citribraziliensis	989973	J3D65DRAFT_548353	770	7.9e-14	61.7	0.859	185	159	Dolichyl-phosphate-mannose--protein mannosyltransferase
fungi	PF02815	Q6BMI7	tr|Q6BMI7|Q6BMI7_DEBHA	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968)	284592	DEHA2F05126g	754	7.9e-14	61.7	0.914	185	169	Dolichyl-phosphate-mannose--protein mannosyltransferase
