label	organism	vclass	cell	locus_idx	status	contig	start	end	bait_paralog	annot_gene	n_keys	call	best	best_score	margin	p_null	null_verdict	score_ITPR1	score_ITPR2	score_ITPR3	reason	keys
Ptilorrhoa_leucosticta|GCA_013396485.1|ITPR1.0	Ptilorrhoa leucosticta	Aves	ITPR1	0	found_unannotated	VWYY01001129.1	8355	148788	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Ptilorrhoa_leucosticta|GCA_013396485.1|ITPR2.0	Ptilorrhoa leucosticta	Aves	ITPR2	0	found_unannotated	VWYY01000731.1	1727	219592	ITPR2		2	no_call	ITPR2	2	2	0.0055	no_call	0	2	0	no paralog-named annotation at the locus	BHLHE41;SSPN
Ptilorrhoa_leucosticta|GCA_013396485.1|ITPR3.0	Ptilorrhoa leucosticta	Aves	ITPR3	0	assembly_gap	VWYY01003676.1	3	11749	ITPR3		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Quiscalus_mexicanus|GCA_013399035.1|ITPR1.0	Quiscalus mexicanus	Aves	ITPR1	0	assembly_gap	VWYF01032520.1	539	76352	ITPR1	QUIMEX_R00733	0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Quiscalus_mexicanus|GCA_013399035.1|ITPR1.1	Quiscalus mexicanus	Aves	ITPR1	1	assembly_gap	VWYF01007789.1	8	18873	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Quiscalus_mexicanus|GCA_013399035.1|ITPR2.0	Quiscalus mexicanus	Aves	ITPR2	0	assembly_gap	VWYF01003474.1	3497	93229	ITPR2		1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	S5 status assembly_gap	INTS13
Rostratula_benghalensis|GCA_013399305.1|ITPR1.0	Rostratula benghalensis	Aves	ITPR1	0	found_annotated	VXAI01000036.1	5697540	5874783	ITPR1	ROSBEN_R09378	12	ITPR1	ITPR1	8	8	0.0000	supported	8	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;CHL1;CNTN3;CNTN4;CRBN;IL5RA;LRRN1;PDZRN3;SETMAR;SUMF1;TRNT1
Rostratula_benghalensis|GCA_013399305.1|ITPR2.0	Rostratula benghalensis	Aves	ITPR2	0	found_unannotated	VXAI01000006.1	11343912	11608406	ITPR2		17	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	BHLHE41;CASC1;CMAS;CYB5R3;ETFRF1;FGFR1OP2;GYS2;INTS13;KCNJ8;KRAS;LDHB;MED21;PPFIBP1;SPX;SSPN;STK38L;TM7SF3
Scytalopus_superciliaris|GCA_013400415.1|ITPR1.0	Scytalopus superciliaris	Aves	ITPR1	0	found_annotated	VXBX01005888.1	25951	155460	ITPR1	SCYSUP_R07630	10	ITPR1	ITPR1	6	6	0.0000	supported	6	0	0	no paralog-named annotation at the locus	CHL1;CNTN3;CNTN4;CRBN;IL5RA;LRRN1;PDZRN3;SETMAR;SUMF1;TRNT1
Scytalopus_superciliaris|GCA_013400415.1|ITPR2.0	Scytalopus superciliaris	Aves	ITPR2	0	found_unannotated	VXBX01000030.1	39	204989	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Semnornis_frantzii|GCA_013399775.1|ITPR3.0	Semnornis frantzii	Aves	ITPR3	0	found_annotated	VWYK01019522.1	14349	65052	ITPR3	SEMFRA_R10292	1	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	IP6K3
Serilophus_lunatus|GCA_013399895.1|ITPR1.0	Serilophus lunatus	Aves	ITPR1	0	found_unannotated	VXBA01004282.1	417809	566203	ITPR1		3	no_call	ITPR1	3	3	0.0000	no_call	3	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;EDEM1
Serilophus_lunatus|GCA_013399895.1|ITPR2.0	Serilophus lunatus	Aves	ITPR2	0	found_unannotated	VXBA01005702.1	411321	635807	ITPR2		15	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	A4GALT;ARFGAP3;BHLHE41;CYB5R3;ENDOUA;ETFRF1;FGFR1OP2;INTS13;KRAS;MED21;PPFIBP1;RASSF8;REP15;SSPN;TM7SF3
Sinosuthora_webbiana|GCA_013397395.1|ITPR1.0	Sinosuthora webbiana	Aves	ITPR1	0	found_unannotated	VXBN01013252.1	1291350	1443844	ITPR1		10	ITPR1	ITPR1	8	8	0.0000	supported	8	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;CHL1;CNTN4;CRBN;EDEM1;IL5RA;LRRN1;SETMAR;SUMF1
Sinosuthora_webbiana|GCA_013397395.1|ITPR2.0	Sinosuthora webbiana	Aves	ITPR2	0	found_unannotated	VXBN01011463.1	166562	407849	ITPR2		6	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;TM7SF3
Smithornis_capensis|GCA_013396465.1|ITPR1.0	Smithornis capensis	Aves	ITPR1	0	found_unannotated	VWYW01000920.1	2801	137380	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Smithornis_capensis|GCA_013396465.1|ITPR2.0	Smithornis capensis	Aves	ITPR2	0	found_unannotated	VWYW01000229.1	449541	677297	ITPR2		17	ITPR2	ITPR2	9	9	0.0000	supported	0	9	0	no paralog-named annotation at the locus	A4GALT;ARFGAP3;BHLHE41;CYB5R3;ENDOUA;ETFRF1;FGFR1OP2;GYS2;INTS13;KRAS;MED21;PPFIBP1;RASSF8;REP15;SPX;SSPN;TM7SF3
Thalassarche_chlororhynchos|GCA_013400895.1|ITPR1.0	Thalassarche chlororhynchos	Aves	ITPR1	0	found_annotated	VZTW01023184.1	708	95169	ITPR1	THACHL_R04200	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Thryothorus_ludovicianus|GCA_013397245.1|ITPR1.0	Thryothorus ludovicianus	Aves	ITPR1	0	assembly_gap	VZTB01016242.1	12021	91901	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	S5 status assembly_gap	
Thryothorus_ludovicianus|GCA_013397245.1|ITPR1.1	Thryothorus ludovicianus	Aves	ITPR1	1	assembly_gap	VZTB01012331.1	363128	433269	ITPR1		5	ITPR1	ITPR1	5	5	0.0000	supported	5	0	0	S5 status assembly_gap	CRBN;IL5RA;LRRN1;SUMF1;TRNT1
Thryothorus_ludovicianus|GCA_013397245.1|ITPR2.0	Thryothorus ludovicianus	Aves	ITPR2	0	found_unannotated	VZTB01004788.1	1910	176611	ITPR2		5	ITPR2	ITPR2	4	4	0.0000	supported	0	4	0	no paralog-named annotation at the locus	BHLHB3;ETFRF1;KRAS;RASSF8;SSPN
Thryothorus_ludovicianus|GCA_013397245.1|ITPR3.0	Thryothorus ludovicianus	Aves	ITPR3	0	assembly_gap	VZTB01002909.1	45	27455	ITPR3		1	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	S5 status assembly_gap	BAK1
Thryothorus_ludovicianus|GCA_013397245.1|ITPR3.1	Thryothorus ludovicianus	Aves	ITPR3	1	assembly_gap	VZTB01014641.1	197054	208749	ITPR3		6	ITPR3	ITPR3	2	2	0.0055	within_null	0	0	2	S5 status assembly_gap	GRM4;IP6K3;LEMD2;MLN;PRA1;UQCC2
Tinamus_guttatus|GCF_000705375.1|ITPR3.0	Tinamus guttatus	Aves	ITPR3	0	assembly_gap	NW_010580621.1	261234	277602	ITPR3	ITPR3	8	ITPR3	ITPR3	5	5	0.0000	supported	0	0	5	S5 status assembly_gap	GRM4;HMGA1;IP6K3;LEMD2;MLN;PACSIN1;RPS10;SNRPC
Todus_mexicanus|GCA_013389965.1|ITPR3.0	Todus mexicanus	Aves	ITPR3	0	found_annotated	WEIS01036230.1	1967	48807	ITPR3	TODMEX_R03131	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Tyrannus_savana|GCA_013399735.1|ITPR1.0	Tyrannus savana	Aves	ITPR1	0	found_unannotated	VXAW01003770.1	651721	808483	ITPR1		12	ITPR1	ITPR1	9	9	0.0000	supported	9	0	0	no paralog-named annotation at the locus	ARL8BA;BHLHE40;CAV3;CNTN4;CRBN;EDEM1;IL5RA;LMCD1;LRRN1;SETMAR;SUMF1;TRNT1
Tyrannus_savana|GCA_013399735.1|ITPR2.0	Tyrannus savana	Aves	ITPR2	0	assembly_gap	VXAW01003906.1	106432	244225	ITPR2		1	no_call	ITPR2	1	1	0.0083	no_call	0	1	0	S5 status assembly_gap	SSPN
Tyrannus_savana|GCA_013399735.1|ITPR3.0	Tyrannus savana	Aves	ITPR3	0	found_annotated	VXAW01010101.1	229002	338277	ITPR3	TYRSAV_R08019	11	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	no paralog-named annotation at the locus	APOBEC2;BAK1;FOXP4;GRM4;HMGA1;NFYA;NUDT3;OARD1;RPS10;TREM2;TREML2
Urocolius_indicus|GCA_013401255.1|ITPR1.0	Urocolius indicus	Aves	ITPR1	0	found_unannotated	WBNH01003138.1	46855	210180	ITPR1		5	ITPR1	ITPR1	4	4	0.0000	supported	4	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;EDEM1;SETMAR;SUMF1
Urocolius_indicus|GCA_013401255.1|ITPR2.0	Urocolius indicus	Aves	ITPR2	0	assembly_gap	WBNH01008822.1	429966	587845	ITPR2		3	no_call	ITPR2	3	3	0.0000	no_call	0	3	0	S5 status assembly_gap	BHLHE41;RASSF8;SSPN
Urocolius_indicus|GCA_013401255.1|ITPR3.0	Urocolius indicus	Aves	ITPR3	0	assembly_gap	WBNH01011779.1	69109	98597	ITPR3		1	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	S5 status assembly_gap	BAK1
Vireo_altiloquus|GCA_013396875.1|ITPR1.0	Vireo altiloquus	Aves	ITPR1	0	found_unannotated	VZRF01009815.1	164036	324131	ITPR1		4	ITPR1	ITPR1	3	3	0.0000	supported	3	0	0	no paralog-named annotation at the locus	BHLHE40;EDEM1;SETMAR;SUMF1
Vireo_altiloquus|GCA_013396875.1|ITPR2.0	Vireo altiloquus	Aves	ITPR2	0	found_unannotated	VZRF01000017.1	33571	274938	ITPR2		4	ITPR2	ITPR2	4	4	0.0000	supported	0	4	0	no paralog-named annotation at the locus	BHLHE41;ETFRF1;KRAS;SSPN
Zosterops_hypoxanthus|GCA_013399795.1|ITPR1.0	Zosterops hypoxanthus	Aves	ITPR1	0	assembly_gap	VWYL01013425.1	753	91887	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	S5 status assembly_gap	ARL8BA;BHLHE40;EDEM1
Zosterops_hypoxanthus|GCA_013399795.1|ITPR1.1	Zosterops hypoxanthus	Aves	ITPR1	1	assembly_gap	VWYL01029682.1	143906	201619	ITPR1		3	no_call	ITPR1	2	2	0.0055	no_call	2	0	0	S5 status assembly_gap	LRRN1;SETMAR;SUMF1
Zosterops_hypoxanthus|GCA_013399795.1|ITPR2.0	Zosterops hypoxanthus	Aves	ITPR2	0	found_unannotated	VWYL01018137.1	130450	398472	ITPR2		6	ITPR2	ITPR2	6	6	0.0000	supported	0	6	0	no paralog-named annotation at the locus	BHLHE41;FGFR1OP2;INTS13;MED21;SSPN;STK38L
Zosterops_hypoxanthus|GCA_013399795.1|ITPR3.0	Zosterops hypoxanthus	Aves	ITPR3	0	found_annotated	VWYL01030448.1	54891	103679	ITPR3	ZOSHYP_R11060	3	no_call	ITPR3	1	1	0.0083	no_call	0	0	1	no paralog-named annotation at the locus	LEMD2;MLN;PRA1
Raja_brachyura|GCF_963514005.1|ITPR1.0	Raja brachyura	Chondrichthyes	ITPR1	0	found_annotated	NC_137376.1	32839091	33275799	ITPR1	LOC145375361	20	ITPR1	ITPR1	9	9	0.0000	supported	9	0	0	no paralog-named annotation at the locus	BHLHE40;BORCS6;CAV3;CCDC174;CHL1B;CRBN;EDEM1;GXYLT2;LMCD1;LRRN1;PPP4R2B;RAD18;RASSF1;SEC13;SEMA3H;SETMAR;SUMF1;TATDN2;TRNT1;ZMYND10
Somniosus_microcephalus|GCF_052327205.1|ITPR1.0	Somniosus microcephalus	Chondrichthyes	ITPR1	0	found_annotated	NC_140997.1	147905519	148503708	ITPR1	LOC147110942	20	ITPR1	ITPR1	9	9	0.0000	supported	9	0	0	no paralog-named annotation at the locus	ARL8B;BHLHE40;CAV3;CCDC174;CHL1B;CRBN;EDEM1;GRIP2B;LMCD1;LRRN1;PDZRN3B;PPP4R2B;RAD18;RASSF1;SEC13;SEMA3H;SETMAR;TATDN2;TRNT1;ZMYND10
Erpetoichthys_calabaricus|GCF_900747795.2|ITPR1.0	Erpetoichthys calabaricus	Cladistia	ITPR1	0	found_annotated	NC_041411.2	75817806	75975967	ITPR1	LOC127526220	20	ITPR1	ITPR1	8	8	0.0000	supported	8	0	0	no paralog-named annotation at the locus	ABHD6A;ARL8B;AVPR2B;BHLHE40;CCDC174;CRBN;DENND6A;EDEM1;GHRL;LMCD1;LRRN1;NR2C2;PDE12;RPS23;SETMAR;SLMAP;SUMF1;TATDN2;TRNT1;VHL
Latimeria_chalumnae|GCF_037176945.1|ITPR1.0	Latimeria chalumnae	Coelacanthimorpha	ITPR1	0	found_annotated	NC_088152.1	35775795	36028576	ITPR1	LOC102361301	20	ITPR1	ITPR1	9	9	0.0000	supported	9	0	0	no paralog-named annotation at the locus	ARL8BB;AVPR2B.1;BHLHE40;CAV3;CAV4A;CCDC71;CHL1B;CRBN;EDEM1;GXYLT2;LMCD1;LRRN1;PDZRN3B;RAD18;SETMAR;SHQ1;SRGAP3;SUMF1;THUMPD3;TRNT1
Petromyzon_marinus|GCF_048934315.1|ITPR1.0	Petromyzon marinus	Hyperoartia	ITPR1	0	found_annotated	NC_133714.1	6489574	6762255	ITPR1	LOC116952798	20	no_call		0	0	1.0000	no_call	0	0	0	cyclostome locus (no 2R paralog label available)	ABHD14B;ADIPOR1;ATXN10;C48H3ORF20;CCDC22;DSTYK;FBXL12;FBXO7;FGD6;HDAC11;IPO9;LRGUK;METAP2;NINJ1;ORC5;PEX26;SLC35B4;SLC37A3;VEZT;WASHC1
Petromyzon_marinus|GCF_048934315.1|ITPR1.1	Petromyzon marinus	Hyperoartia	ITPR1	1	found_annotated	NC_133696.1	4193989	4332052	ITPR1	LOC116947491	20	ITPR1	ITPR1	1	1	0.0083	within_null	1	0	0	cyclostome locus (no 2R paralog label available)	BARX1;CAV1;CAV2;CCDC77;DLD;ECHS1;GPAT4;HASPIN;HCFC1;HDHD5;IP6K2;KLHL12;NAA10;PPARD;PPHLN1;SFXN2;SUMF1;TBC1D25;TMEM128;UQCC2
Petromyzon_marinus|GCF_048934315.1|ITPR1.2	Petromyzon marinus	Hyperoartia	ITPR1	2	found_annotated	NC_133708.1	13310471	13441646	ITPR1	LOC116951169	20	ITPR1	ITPR1	1	1	0.0083	within_null	1	0	0	cyclostome locus (no 2R paralog label available)	ALG12;APEH;ATP6AP1;CERK;FAM3C;G6PD;IQUB;ITIH5;LSM3;MUSTN1;NDUFA5;PNPLA8;PRPF18;RPL29;SLC2A13;TOMM6;TRNT1;XPC;XPOT;ZXDC
Cervus_elaphus_hippelaphus|GCA_002197005.1|ITPR1.0	Cervus elaphus hippelaphus	Mammalia	ITPR1	0	found_unannotated	CM008031.1	28422367	28806490	ITPR1		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Cervus_elaphus_hippelaphus|GCA_002197005.1|ITPR2.0	Cervus elaphus hippelaphus	Mammalia	ITPR2	0	found_unannotated	CM008029.1	46562293	47287741	ITPR2		0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Cervus_hanglu_yarkandensis|GCA_010411085.1|ITPR1.0	Cervus hanglu yarkandensis	Mammalia	ITPR1	0	found_annotated	CM021215.1	37515229	37833219	ITPR1	G4228_016139	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Cervus_hanglu_yarkandensis|GCA_010411085.1|ITPR2.0	Cervus hanglu yarkandensis	Mammalia	ITPR2	0	found_annotated	CM021213.1	22769371	23329935	ITPR2	G4228_014783	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Cervus_hanglu_yarkandensis|GCA_010411085.1|ITPR3.0	Cervus hanglu yarkandensis	Mammalia	ITPR3	0	found_annotated	CM021198.1	7228230	7444914	ITPR3	G4228_004757	0	no_call		0	0	1.0000	no_call	0	0	0	no paralog-named annotation at the locus	
Cricetulus_griseus|GCF_003668045.3|ITPR3.0	Cricetulus griseus	Mammalia	ITPR3	0	found_annotated	NW_023276806.1	232250454	232399863	ITPR3	LOC100751775	20	ITPR3	ITPR3	6	6	0.0000	supported	0	0	6	no paralog-named annotation at the locus	BAK1;CUTA;DAXX;GRM4;HMGA1;ILRUN;KIFC1;PACSIN1;PFDN6;PHF1;RGL2;RPS10;SMIM29;SMIM40;SNRPC;SPDEF;TAF11;TAPBP;UHRF1BP1;ZBTB9
Saguinus_oedipus|GCA_031835075.1|ITPR1.0	Saguinus oedipus	Mammalia	ITPR1	0	found_unannotated	CM063184.1	45654862	45987437	ITPR1		18	ITPR1	ITPR1	3	3	0.0000	supported	3	0	0	no paralog-named annotation at the locus	ARL6IP5;ARPC4;BHLHE40;CHL1;GPR27;GXYLT2;IL17RC;IL17RE;JAGN1;LHFPL4;LMOD3;LRIG1;LRRN1;MTMR14;OGG1;RPUSD3;SUCLG2;TTLL3
Saguinus_oedipus|GCA_031835075.1|ITPR2.0	Saguinus oedipus	Mammalia	ITPR2	0	found_unannotated	CM063177.1	48599164	49325339	ITPR2		17	ITPR2	ITPR2	4	4	0.0000	supported	0	4	0	no paralog-named annotation at the locus	BHLHE41;BICD1;CAPRIN2;ETFRF1;IL22;IPO8;KLHL42;MANSC4;MED21;PYROXD1;RAP1B;REP15;SMCO2;ST8SIA1;TM7SF3;YARS2;ZPR1
Saguinus_oedipus|GCA_031835075.1|ITPR3.0	Saguinus oedipus	Mammalia	ITPR3	0	found_unannotated	CM063172.1	43596197	43906199	ITPR3		20	ITPR3	ITPR3	3	3	0.0000	supported	0	0	3	no paralog-named annotation at the locus	ARMC12;BAK1;GGNBP1;KIFC1;LHFPL5;PACSIN1;PFDN6;PHF1;RGL2;RPS27;SCUBE3;SMIM29;SMIM40;SRPK1;TEAD3;TULP1;WDR46;ZBTB22;ZBTB9;ZNF76
Myxine_glutinosa|GCF_964187855.1|ITPR1.0	Myxine glutinosa	Myxini	ITPR1	0	found_annotated	NC_136261.1	297520938	297891384	ITPR1	LOC137439429	20	ITPR3	ITPR3	1	1	0.0083	within_null	0	0	1	cyclostome locus (no 2R paralog label available)	CDC123;CXXC1;DLD;DNAH3;DNM1L;FAM50A;LRMDA;NUDT3;OTUD5;PPHLN1;PSMA5;QRICH1;SARS1;SELENOO;STRIP1;TAFA5;TBC1D30;TMEM115;UQCC2;YARS2
Myxine_glutinosa|GCF_964187855.1|ITPR1.1	Myxine glutinosa	Myxini	ITPR1	1	found_annotated	NC_136264.1	122839381	123519227	ITPR1	LOC137425950	20	no_call		0	0	1.0000	no_call	0	0	0	cyclostome locus (no 2R paralog label available)	ABHD13;ATXN10;BCAP31;BICD2;CACNA2D3;CCDC22;CCDC3;CEP41;CHDH;DDX51;DUS4L;FBXO7;IPO9;MED19;MEST;MRPL48;RANBP1;SLC35B4;TMX2;WASHC1
Myxine_glutinosa|GCF_964187855.1|ITPR1.2	Myxine glutinosa	Myxini	ITPR1	2	found_annotated	NC_136272.1	86116883	86302368	ITPR1	LOC137437571	20	ITPR1	ITPR1	2	1	0.0055	within_null	2	1	0	cyclostome locus (no 2R paralog label available)	AP2S1;BHLHE40;EDEM1;EFCAB10;FEZ2;KICS2;KNTC1;MCM5;MCM8;METTL1;MYD88;PDZRN3;RACGAP1;RTCB;SEC13;SHQ1;SPRED2;SSPN;THUMPD3;TMEM223
