label	accession	organism	vclass	cell	window	side	rank	symbol	informative	relaxed_key	root_key	gene_id	biotype	contig	start	end	strand	distance_bp
Nyctibius_grandis|GCF_013368605.1|ITPR1.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR1	fixed10	down	10	VHL	1	VHL	VHL	gene-VHL	protein_coding	NC_090667.1	34631895	34635247	+	1007145
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	1	INTS13	1	INTS13	INTS	gene-INTS13	protein_coding	NC_090662.1	83665378	83686907	+	38962
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	2	FGFR1OP2	1	FGFR1OP2	FGFR1OP	gene-FGFR1OP2	protein_coding	NC_090662.1	83650197	83665135	-	60734
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	3	TM7SF3	1	TM7SF3	TM7SF	gene-TM7SF3	protein_coding	NC_090662.1	83625363	83644302	+	81567
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	4	MED21	1	MED21	MED	gene-MED21	protein_coding	NC_090662.1	83616437	83623032	-	102837
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	5	STK38L	1	STK38L	STK38L	gene-STK38L	protein_coding	NC_090662.1	83501001	83554317	-	171552
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	6	BMAL2	1	BMAL2	BMAL	gene-BMAL2	protein_coding	NC_090662.1	83451066	83492381	-	233488
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	7	PPFIBP1	1	PPFIBP1	PPFIBP	gene-PPFIBP1	protein_coding	NC_090662.1	83302186	83426998	-	298871
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	8	REP15	1	REP15	REP	gene-REP15	protein_coding	NC_090662.1	83298111	83300240	-	425629
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	9	CYB5R3	1	CYB5R3	CYB5R	gene-CYB5R3	protein_coding	NC_090662.1	83274774	83295578	+	430291
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	up	10	LOC137664074	0			gene-LOC137664074	protein_coding	NC_090662.1	83259865	83266954	-	458915
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	1	SSPN	1	SSPN	SSPN	gene-SSPN	protein_coding	NC_090662.1	84025683	84048587	-	35453
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	2	BHLHE41	1	BHLHE41	BHLHE	gene-BHLHE41	protein_coding	NC_090662.1	84080496	84082935	+	90266
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	3	RASSF8	1	RASSF8	RASSF	gene-RASSF8	protein_coding	NC_090662.1	84099552	84194520	-	109322
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	4	KRAS	1	KRAS	KRAS	gene-KRAS	protein_coding	NC_090662.1	84483052	84511138	+	492822
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	5	ETFRF1	1	ETFRF1	ETFRF	gene-ETFRF1	protein_coding	NC_090662.1	84512622	84514115	-	522392
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	6	DNAI7	1	DNAI7	DNAI	gene-DNAI7	protein_coding	NC_090662.1	84514207	84538435	+	523977
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	7	IRAG2	1	IRAG2	IRAG	gene-IRAG2	protein_coding	NC_090662.1	84538889	84580317	-	548659
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	8	SPX	1	SPX	SPX	gene-SPX	protein_coding	NC_090662.1	84591704	84597038	+	601474
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	9	GYS2	1	GYS2	GYS	gene-GYS2	protein_coding	NC_090662.1	84601406	84645927	-	611176
Nyctibius_grandis|GCF_013368605.1|ITPR2.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR2	fixed10	down	10	LDHB	1	LDHB	LDHB	gene-LDHB	protein_coding	NC_090662.1	84658842	84670131	-	668612
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	1	BAK1	1	BAK1	BAK	gene-BAK1	protein_coding	NC_090684.1	3567921	3583745	-	21802
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	2	TSPO2	1	TSPO2	TSPO	gene-TSPO2	protein_coding	NC_090684.1	3550585	3555468	-	50079
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	3	APOBEC2	1	APOBEC2	APOBEC	gene-APOBEC2	protein_coding	NC_090684.1	3534135	3543642	-	61905
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	4	OARD1	1	OARD1	OARD	gene-OARD1	protein_coding	NC_090684.1	3528952	3532796	+	72751
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	5	NFYA	1	NFYA	NFYA	gene-NFYA	protein_coding	NC_090684.1	3516827	3529559	-	75988
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	6	LOC137674280	0			gene-LOC137674280	protein_coding	NC_090684.1	3506429	3508004	+	97543
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	7	LOC137674239	0			gene-LOC137674239	protein_coding	NC_090684.1	3500970	3504636	+	100911
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	8	LOC137674279	0			gene-LOC137674279	protein_coding	NC_090684.1	3492834	3498213	+	107334
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	9	FOXP4	1	FOXP4	FOXP	gene-FOXP4	protein_coding	NC_090684.1	3324766	3361674	-	243873
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	up	10	MDFI	1	MDFI	MDFI	gene-MDFI	protein_coding	NC_090684.1	3297283	3313544	-	292003
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	1	UQCC2	1	UQCC2	UQCC	gene-UQCC2	protein_coding	NC_090684.1	3648003	3651812	-	1887
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	2	IP6K3	1	IP6K3	IP6K	gene-IP6K3	protein_coding	NC_090684.1	3653122	3667850	-	7006
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	3	LEMD2	1	LEMD2	LEMD	gene-LEMD2	protein_coding	NC_090684.1	3673092	3686162	-	26976
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	4	MLN	1	MLN	MLN	gene-MLN	protein_coding	NC_090684.1	3690748	3694871	-	44632
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	5	LOC137674010	0			gene-LOC137674010	protein_coding	NC_090684.1	3707846	3712330	+	61730
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	6	GRM4	1	GRM4	GRM	gene-GRM4	protein_coding	NC_090684.1	3803296	3862075	-	157180
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	7	HMGA1	1	HMGA1	HMGA	gene-HMGA1	protein_coding	NC_090684.1	3870335	3879084	+	224219
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	8	SMIM29	1	SMIM29	SMIM	gene-SMIM29	protein_coding	NC_090684.1	3879439	3881193	-	233323
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	9	NUDT3	1	NUDT3	NUDT	gene-NUDT3	protein_coding	NC_090684.1	3884376	3913934	-	238260
Nyctibius_grandis|GCF_013368605.1|ITPR3.0	GCF_013368605.1	Nyctibius grandis	Aves	ITPR3	fixed10	down	10	RPS10	1	RPS10	RPS	gene-RPS10	protein_coding	NC_090684.1	3916409	3922674	-	270293
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	1	CHRM3	1	CHRM3	CHRM	gene-CHRM3	protein_coding	NC_090658.1	42546358	42677026	-	844518
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	2	FMN2	1	FMN2	FMN	gene-FMN2	protein_coding	NC_090658.1	42330907	42494302	-	1027242
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	3	GREM2	1	GREM2	GREM	gene-GREM2	protein_coding	NC_090658.1	42286050	42325744	+	1195800
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	4	RGS7	1	RGS7	RGS	gene-RGS7	protein_coding	NC_090658.1	41995484	42261960	+	1259584
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	5	PIGM	1	PIGM	PIGM	gene-PIGM	protein_coding	NC_090658.1	41957041	41959751	-	1561793
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	6	OPN3	1	OPN3	OPN	gene-OPN3	protein_coding	NC_090658.1	41880211	41903434	+	1618110
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	7	WDR64	1	WDR64	WDR	gene-WDR64	protein_coding	NC_090658.1	41787930	41868703	-	1652841
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	8	EXO1	1	EXO1	EXO	gene-EXO1	protein_coding	NC_090658.1	41756409	41774763	-	1746781
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	9	MAP1LC3C	1	MAP1LC3C	MAP1LC3C	gene-MAP1LC3C	protein_coding	NC_090658.1	41715705	41717364	+	1804180
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	10	PLD5	1	PLD5	PLD	gene-PLD5	protein_coding	NC_090658.1	41435448	41644360	+	1877184
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	1	MTR	1	MTR	MTR	gene-MTR	protein_coding	NC_090658.1	44017269	44073528	-	36759
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	2	ACTN2	1	ACTN2	ACTN	gene-ACTN2	protein_coding	NC_090658.1	44087743	44159577	-	107233
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	3	HEATR1	1	HEATR1	HEATR	gene-HEATR1	protein_coding	NC_090658.1	44175936	44215591	+	195426
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	4	LGALS8	1	LGALS8	LGALS	gene-LGALS8	protein_coding	NC_090658.1	44216646	44231850	-	236136
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	5	EDARADD	1	EDARADD	EDARADD	gene-EDARADD	protein_coding	NC_090658.1	44240297	44268992	-	259787
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	6	ERO1B	1	ERO1B	ERO1B	gene-ERO1B	protein_coding	NC_090658.1	44269266	44303729	+	288756
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	7	GPR137B	1	GPR137B	GPR137B	gene-GPR137B	protein_coding	NC_090658.1	44306687	44331747	-	326177
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	8	NID1	1	NID1	NID	gene-NID1	protein_coding	NC_090658.1	44355725	44406927	+	375215
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	9	LYST	1	LYST	LYST	gene-LYST	protein_coding	NC_090658.1	44471362	44565121	+	490852
Nyctibius_grandis|GCF_013368605.1|RYR.0	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	10	GNG4	1	GNG4	GNG	gene-GNG4	protein_coding	NC_090658.1	44568249	44583452	+	587739
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	1	AVEN	1	AVEN	AVEN	gene-AVEN	protein_coding	NC_090661.1	36362053	36466520	+	914
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	2	CHRM5	1	CHRM5	CHRM	gene-CHRM5	protein_coding	NC_090661.1	36354884	36356470	-	110964
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	3	LOC137661717	0			gene-LOC137661717	protein_coding	NC_090661.1	36343428	36347777	+	119657
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	4	EMC7	1	EMC7	EMC	gene-EMC7	protein_coding	NC_090661.1	36313746	36326018	+	141416
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	5	KATNBL1	1	KATNBL1	KATNBL	gene-KATNBL1	protein_coding	NC_090661.1	36273875	36301660	+	165774
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	6	THBS1	1	THBS1	THBS	gene-THBS1	protein_coding	NC_090661.1	35753304	35769433	-	698001
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	7	FSIP1	1	FSIP1	FSIP	gene-FSIP1	protein_coding	NC_090661.1	35649403	35746441	+	720993
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	8	GPR176	1	GPR176	GPR	gene-GPR176	protein_coding	NC_090661.1	35595789	35642908	+	824526
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	9	EIF2AK4	1	EIF2AK4	EIF2AK	gene-EIF2AK4	protein_coding	NC_090661.1	35551496	35591511	-	875923
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	up	10	SRP14	1	SRP14	SRP	gene-SRP14	protein_coding	NC_090661.1	35546657	35553789	+	913645
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	1	FMN1	1	FMN1	FMN	gene-FMN1	protein_coding	NC_090661.1	36834735	36988614	+	112459
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	2	GREM1	1	GREM1	GREM	gene-GREM1	protein_coding	NC_090661.1	37015749	37016303	-	293473
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	3	SCG5	1	SCG5	SCG	gene-SCG5	protein_coding	NC_090661.1	37037853	37070077	-	315577
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	4	ARHGAP11A	1	ARHGAP11A	ARHGAP11A	gene-ARHGAP11A	protein_coding	NC_090661.1	37072973	37089052	-	350697
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	5	RASGRP1	1	RASGRP1	RASGRP	gene-RASGRP1	protein_coding	NC_090661.1	37132265	37179799	+	409989
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	6	FAM98B	1	FAM98B	FAM98B	gene-FAM98B	protein_coding	NC_090661.1	37183788	37198656	-	461512
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	7	SPRED1	1	SPRED1	SPRED	gene-SPRED1	protein_coding	NC_090661.1	37229343	37297406	-	507067
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	8	MEIS2	1	MEIS2	MEIS	gene-MEIS2	protein_coding	NC_090661.1	37815144	38000270	+	1092868
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	9	CDIN1	1	CDIN1	CDIN	gene-CDIN1	protein_coding	NC_090661.1	38041895	38182121	-	1319619
Nyctibius_grandis|GCF_013368605.1|RYR.1	GCF_013368605.1	Nyctibius grandis	Aves	RYR	fixed10	down	10	LOC137662924	0			gene-LOC137662924	protein_coding	NC_090661.1	38219565	38221010	+	1497289
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	1	BHLHE40	1	BHLHE40	BHLHE	gene-BHLHE40	protein_coding	NC_071612.1	1452332	1465663	-	58758
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	2	ARL8B	1	ARL8B	ARL8B	gene-ARL8B	protein_coding	NC_071612.1	1410368	1424589	-	99832
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	3	EDEM1	1	EDEM1	EDEM	gene-EDEM1	protein_coding	NC_071612.1	1386251	1403270	-	121151
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	4	GRM7	1	GRM7	GRM	gene-GRM7	protein_coding	NC_071612.1	822409	1028160	-	496261
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	5	LMCD1	1	LMCD1	LMCD	gene-LMCD1	protein_coding	NC_071612.1	722944	742620	-	781801
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	6	CAV3	1	CAV3	CAV	gene-CAV3	protein_coding	NC_071612.1	688090	690579	-	833842
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	7	OXTR	1	OXTR	OXTR	gene-OXTR	protein_coding	NC_071612.1	679434	684207	+	840214
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	8	RAD18	1	RAD18	RAD	gene-RAD18	protein_coding	NC_071612.1	649356	663946	+	860475
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	9	SRGAP3	1	SRGAP3	SRGAP	gene-SRGAP3	protein_coding	NC_071612.1	575213	639187	+	885234
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	up	10	THUMPD3	1	THUMPD3	THUMPD	gene-THUMPD3	protein_coding	NC_071612.1	542312	548712	-	975709
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	1	SUMF1	1	SUMF1	SUMF	gene-SUMF1	protein_coding	NC_071612.1	1735644	1762664	+	25543
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	2	LOC104309255	0			gene-LOC104309255	protein_coding	NC_071612.1	1765171	1768437	-	55070
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	3	LRRN1	1	LRRN1	LRRN	gene-LRRN1	protein_coding	NC_071612.1	1905001	1907285	-	194900
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	4	CRBN	1	CRBN	CRBN	gene-CRBN	protein_coding	NC_071612.1	2142092	2173457	+	431991
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	5	TRNT1	1	TRNT1	TRNT	gene-TRNT1	protein_coding	NC_071612.1	2180135	2189767	-	470034
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	6	IL5RA	1	IL5RA	IL5RA	gene-IL5RA	protein_coding	NC_071612.1	2189937	2215182	+	479836
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	7	LOC104309251	0			gene-LOC104309251	protein_coding	NC_071612.1	2220488	2636973	-	510387
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	8	LOC104305109	0			gene-LOC104305109	protein_coding	NC_071612.1	2965065	3168415	-	1254964
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	9	CHL1	1	CHL1	CHL	gene-CHL1	protein_coding	NC_071612.1	3542546	3723810	-	1832445
Dryobates_pubescens|GCF_014839835.1|ITPR1.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR1	fixed10	down	10	LOC104305110	0			gene-LOC104305110	protein_coding	NC_071612.1	4044965	4179216	+	2334864
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	up	1	INTS13	1	INTS13	INTS	gene-INTS13	protein_coding	NC_071626.1	10812	37385	+	24788
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	up	2	FGFR1OP2	1	FGFR1OP2	FGFR1OP	gene-FGFR1OP2	protein_coding	NC_071626.1	762	10110	-	52063
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	1	SSPN	1	SSPN	SSPN	gene-SSPN	protein_coding	NC_071626.1	252421	261699	-	12027
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	2	BHLHE41	1	BHLHE41	BHLHE	gene-BHLHE41	protein_coding	NC_071626.1	275498	277992	+	35104
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	3	RASSF8	1	RASSF8	RASSF	gene-RASSF8	protein_coding	NC_071626.1	287981	317355	-	47587
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	4	KRAS	1	KRAS	KRAS	gene-KRAS	protein_coding	NC_071626.1	363268	371941	+	122874
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	5	ETFRF1	1	ETFRF1	ETFRF	gene-ETFRF1	protein_coding	NC_071626.1	375507	375776	-	135113
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	6	MGAT4C	1	MGAT4C	MGAT4C	gene-MGAT4C	protein_coding	NC_071626.1	399642	469679	-	159248
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	7	RLIG1	1	RLIG1	RLIG	gene-RLIG1	protein_coding	NC_071626.1	567865	572682	+	327471
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	8	VEZT	1	VEZT	VEZT	gene-VEZT	protein_coding	NC_071626.1	583382	616515	-	342988
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	9	FGD6	1	FGD6	FGD	gene-FGD6	protein_coding	NC_071626.1	616778	677337	+	376384
Dryobates_pubescens|GCF_014839835.1|ITPR2.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR2	fixed10	down	10	NR2C1	1	NR2C1	NR2C	gene-NR2C1	protein_coding	NC_071626.1	685178	703712	+	444784
Dryobates_pubescens|GCF_014839835.1|ITPR3.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR3	fixed10	up	1	IP6K3	1	IP6K3	IP6K	gene-IP6K3	protein_coding	NC_071646.1	619053	626417	+	2315
Dryobates_pubescens|GCF_014839835.1|ITPR3.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR3	fixed10	up	2	LEMD2	1	LEMD2	LEMD	gene-LEMD2	protein_coding	NC_071646.1	602201	611779	+	16953
Dryobates_pubescens|GCF_014839835.1|ITPR3.0	GCF_014839835.1	Dryobates pubescens	Aves	ITPR3	fixed10	up	3	LOC104305380	0			gene-LOC104305380	protein_coding	NC_071646.1	581149	585337	-	43395
