correction_id	side	cls	class_rule	priority	priority_reason	vetoed	veto_reason	assembly	source	organism	vclass	cell	contig	start	end	strand	current_state	current_name	current_biotype	coverage	best_model_frac	union_coding_frac	contig_spans_gene	integrity_verdict	proposal	evidence
GCA_031835075.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031835075.1	GenBank	Saguinus oedipus	Mammalia	RYR	CM063188.1	10062847	10841146	-	fragmentary	RYR2_5	protein_coding	1	0.087	0.1846	1	intact	6 coding model(s) deliver 0.18 of the gene, best alone 0.09; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031835075.1/miniprot.gff (model over CM063188.1:10062847-10841146)
GCA_031835075.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031835075.1	GenBank	Saguinus oedipus	Mammalia	RYR	CM063187.1	41356972	41511690	+	split	RYR1_1	protein_coding	1	0.2174	0.7152	1	intact	11 coding model(s) deliver 0.72 of the gene, best alone 0.22; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031835075.1/miniprot.gff (model over CM063187.1:41356972-41511690)
GCA_031835075.1:RYR:2	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_031835075.1	GenBank	Saguinus oedipus	Mammalia	RYR	CM063176.1	60743023	61311848	+	fragmentary	RYR3_2	protein_coding	1	0.0838	0.154	1	intact	5 coding model(s) deliver 0.15 of the gene, best alone 0.08; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_031835075.1/miniprot.gff (model over CM063176.1:60743023-61311848)
GCA_033238685.1:ITPR1:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	ITPR1	BRZM01000069.1	1149756	1197924	+	split	AKAME5_001590300	protein_coding	1	0.3767	0.5919	1	elevated_lesions	2 coding model(s) deliver 0.59 of the gene, best alone 0.38; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01000069.1:1149756-1197924)
GCA_033238685.1:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	ITPR3	BRZM01000063.1	5361081	5411590	-	fragmentary	AKAME5_001542200	protein_coding	1	0.1752	0.3184	1	intact	2 coding model(s) deliver 0.32 of the gene, best alone 0.18; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01000063.1:5361081-5411590)
GCA_033238685.1:ITPR3:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 0.93, contig spans it, reading frame intact (S15)	0		GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	ITPR3	BRZM01003583.1	257	33720	+	split	AKAME5_002803400	protein_coding	0.9337	0.4178	0.5875	1	intact	2 coding model(s) deliver 0.59 of the gene, best alone 0.42; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01003583.1:257-33720)
GCA_033238685.1:ITPR3:2	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	medium	gene recovered at coverage 0.83; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	ITPR3	BRZM01000698.1	1057	32926	+	unannotated	(none)		0.8337	0	0	1	elevated_lesions	add a protein-coding gene model over the 6737 bp of aligned coding sequence on BRZM01000698.1:1057-32926 (+)	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01000698.1:1057-32926)
GCA_033238685.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	RYR	BRZM01000068.1	1428669	1599443	+	split	AKAME5_001581300	protein_coding	1	0.3719	0.8425	1	elevated_lesions	6 coding model(s) deliver 0.84 of the gene, best alone 0.37; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01000068.1:1428669-1599443)
GCA_033238685.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	RYR	BRZM01000015.1	353264	417450	+	fragmentary	AKAME5_000559500	protein_coding	1	0.201	0.2388	1	elevated_lesions	3 coding model(s) deliver 0.24 of the gene, best alone 0.20; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01000015.1:353264-417450)
GCA_033238685.1:RYR:5	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_033238685.1	GenBank	Lates japonicus	Actinopteri	RYR	BRZM01000052.1	2634345	2738539	-	fragmentary	AKAME5_001422400	protein_coding	0.9972	0.0291	0.0569	1	elevated_lesions	2 coding model(s) deliver 0.06 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_033238685.1/miniprot.gff (model over BRZM01000052.1:2634345-2738539)
GCA_036247105.2:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	ITPR1	CM070012.1	25047339	25086266	+	fragmentary	M9458_014082	protein_coding	1	0.0582	0.2884	1	intact	9 coding model(s) deliver 0.29 of the gene, best alone 0.06; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070012.1:25047339-25086266)
GCA_036247105.2:ITPR1:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	ITPR1	CM070017.1	6969879	7192304	+	fragmentary	M9458_023264	protein_coding	1	0.0531	0.3394	1	intact	12 coding model(s) deliver 0.34 of the gene, best alone 0.05; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070017.1:6969879-7192304)
GCA_036247105.2:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	ITPR2	CM070024.1	10536323	10652643	+	fragmentary	M9458_036112	protein_coding	1	0.0585	0.4122	1	intact	15 coding model(s) deliver 0.41 of the gene, best alone 0.06; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070024.1:10536323-10652643)
GCA_036247105.2:ITPR3:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	ITPR3	CM070014.1	10417496	10458965	-	fragmentary	M9458_017737	protein_coding	1	0.026	0.0461	1	intact	2 coding model(s) deliver 0.05 of the gene, best alone 0.03; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070014.1:10417496-10458965)
GCA_036247105.2:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	RYR	CM070018.1	329852	427158	+	fragmentary	M9458_024283	protein_coding	1	0.0854	0.2604	1	intact	8 coding model(s) deliver 0.26 of the gene, best alone 0.09; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070018.1:329852-427158)
GCA_036247105.2:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	RYR	CM070016.1	19907049	19984684	+	fragmentary	M9458_022191	protein_coding	1	0.0845	0.3101	1	intact	8 coding model(s) deliver 0.31 of the gene, best alone 0.08; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070016.1:19907049-19984684)
GCA_036247105.2:RYR:2	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	RYR	CM070024.1	19819194	19936011	+	fragmentary	M9458_036514	protein_coding	1	0.0834	0.4014	1	intact	14 coding model(s) deliver 0.40 of the gene, best alone 0.08; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070024.1:19819194-19936011)
GCA_036247105.2:RYR:3	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	RYR	CM070023.1	6053681	6231277	-	fragmentary	M9458_033992	protein_coding	1	0.0528	0.3572	1	intact	18 coding model(s) deliver 0.36 of the gene, best alone 0.05; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070023.1:6053681-6231277)
GCA_036247105.2:RYR:4	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	RYR	CM070026.1	20868657	20979752	-	fragmentary	M9458_040415	protein_coding	1	0.087	0.2658	1	intact	10 coding model(s) deliver 0.27 of the gene, best alone 0.09; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070026.1:20868657-20979752)
GCA_036247105.2:RYR:5	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_036247105.2	GenBank	Cirrhinus mrigala	Actinopteri	RYR	CM070023.1	4005047	4077787	-	fragmentary	M9458_033856	protein_coding	0.9996	0.0754	0.227	1	intact	9 coding model(s) deliver 0.23 of the gene, best alone 0.08; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_036247105.2/miniprot.gff (model over CM070023.1:4005047-4077787)
GCA_036250305.1:RYR:2	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_036250305.1	GenBank	Ataeniobius toweri	Actinopteri	RYR	JAHUTI010009873.1	10419	55122	-	unannotated	(none)		0.5352	0	0	0	not_scored	add a protein-coding gene model over the 8031 bp of aligned coding sequence on JAHUTI010009873.1:10419-55122 (-)	<data_root>/genome_sweep/GCA_036250305.1/miniprot.gff (model over JAHUTI010009873.1:10419-55122)
GCA_040091325.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_040091325.1	GenBank	Goodea atripinnis	Actinopteri	RYR	JAHRIO010060328.1	341	34897	+	fragmentary	GOODEAATRI_007209	protein_coding	0.5952	0.1667	0.2497	0	not_scored	2 coding model(s) deliver 0.25 of the gene, best alone 0.17; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_040091325.1/miniprot.gff (model over JAHRIO010060328.1:341-34897)
GCA_040091335.1:ITPR2:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_040091335.1	GenBank	Xenoophorus captivus	Actinopteri	ITPR2	JAHRIN010008558.1	569	49640	+	fragmentary	ITPR2_1	protein_coding	0.5065	0.2906	0.4782	0	not_scored	2 coding model(s) deliver 0.48 of the gene, best alone 0.29; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_040091335.1/miniprot.gff (model over JAHRIN010008558.1:569-49640)
GCA_040091335.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_040091335.1	GenBank	Xenoophorus captivus	Actinopteri	RYR	JAHRIN010033797.1	1111	47484	+	fragmentary	XENOCAPTIV_007712	protein_coding	0.7449	0.1808	0.2191	0	intact	2 coding model(s) deliver 0.22 of the gene, best alone 0.18; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_040091335.1/miniprot.gff (model over JAHRIN010033797.1:1111-47484)
GCA_040091345.1:ITPR3:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_040091345.1	GenBank	Xenotaenia resolanae	Actinopteri	ITPR3	JAHRIM010070462.1	9526	31248	-	unannotated	(none)		0.5622	0	0	0	not_scored	add a protein-coding gene model over the 4542 bp of aligned coding sequence on JAHRIM010070462.1:9526-31248 (-)	<data_root>/genome_sweep/GCA_040091345.1/miniprot.gff (model over JAHRIM010070462.1:9526-31248)
GCA_040091345.1:RYR:0	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	low	the contig cannot carry the whole gene (D4) — the annotation's silence may be the assembly's	0		GCA_040091345.1	GenBank	Xenotaenia resolanae	Actinopteri	RYR	JAHRIM010070216.1	1755	43524	-	unannotated	(none)		0.5078	0	0	0	not_scored	add a protein-coding gene model over the 7569 bp of aligned coding sequence on JAHRIM010070216.1:1755-43524 (-)	<data_root>/genome_sweep/GCA_040091345.1/miniprot.gff (model over JAHRIM010070216.1:1755-43524)
GCA_951230385.1:ITPR1:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 0.96; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCA_951230385.1	GenBank	Staurois parvus	Amphibia	ITPR1	CATNWA010014760.1	3	152790	-	fragmentary	SPARVUS_LOCUS8217513	protein_coding	0.9606	0.2625	0.4422	1	elevated_lesions	2 coding model(s) deliver 0.44 of the gene, best alone 0.26; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_951230385.1/miniprot.gff (model over CATNWA010014760.1:3-152790)
GCA_951230385.1:ITPR2:1	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	medium	gene recovered at coverage 0.51; integrity not_scored	0		GCA_951230385.1	GenBank	Staurois parvus	Amphibia	ITPR2	CATNWA010014941.1	49421	259376	-	unannotated	(none)		0.5072	0	0	1	not_scored	add a protein-coding gene model over the 4126 bp of aligned coding sequence on CATNWA010014941.1:49421-259376 (-)	<data_root>/genome_sweep/GCA_951230385.1/miniprot.gff (model over CATNWA010014941.1:49421-259376)
GCA_951230385.1:RYR:0	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCA_951230385.1	GenBank	Staurois parvus	Amphibia	RYR	CATNWA010007479.1	409228	663351	-	fragmentary	SPARVUS_LOCUS4166526	protein_coding	1	0.2373	0.2554	1	intact	2 coding model(s) deliver 0.26 of the gene, best alone 0.24; extend or merge to the aligned exons	<data_root>/genome_sweep/GCA_951230385.1/miniprot.gff (model over CATNWA010007479.1:409228-663351)
GCF_021028975.2:RYR:2	genome	C3_incomplete	the annotated coding models deliver less than the bar	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCF_021028975.2	RefSeq	Sphaerodactylus townsendi	Lepidosauria	RYR	NC_059430.1	129011909	129216953	+	split	LOC125435542	protein_coding	0.9976	0.3894	0.715	1	elevated_lesions	3 coding model(s) deliver 0.71 of the gene, best alone 0.39; extend or merge to the aligned exons	<data_root>/genome_sweep/GCF_021028975.2/miniprot.gff (model over NC_059430.1:129011909-129216953)
GCF_027409825.1:RYR:5	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCF_027409825.1	RefSeq	Scomber japonicus	Actinopteri	RYR	NC_070591.1	13579405	13642479	+	unannotated	(none)		1	0	0	1	intact	add a protein-coding gene model over the 14886 bp of aligned coding sequence on NC_070591.1:13579405-13642479 (+)	<data_root>/genome_sweep/GCF_027409825.1/miniprot.gff (model over NC_070591.1:13579405-13642479)
GCF_029633865.1:RYR:4	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 0.99, contig spans it, reading frame intact (S15)	0		GCF_029633865.1	RefSeq	Lampris incognitus	Actinopteri	RYR	NC_079225.1	10918808	11087699	+	unannotated	(none)		0.9936	0	0	1	intact	add a protein-coding gene model over the 14544 bp of aligned coding sequence on NC_079225.1:10918808-11087699 (+)	<data_root>/genome_sweep/GCF_029633865.1/miniprot.gff (model over NC_079225.1:10918808-11087699)
GCF_902148855.1:RYR:0	genome	C2_noncoding_only	the annotation names the gene and files it as non-coding, so no protein is served	medium	gene recovered at coverage 1.00; integrity elevated_lesions	1	S15 scored the reading frame lesion-rich (D6) — reported, not proposed	GCF_902148855.1	RefSeq	Sphaeramia orbicularis	Actinopteri	RYR	NC_043975.1	3375132	3618581	-	noncoding	LOC115410430	pseudogene	1	0	0	1	elevated_lesions	the locus is held only by 1 non-coding feature(s) (pseudogene); the alignment gives a coding model over the same exons	<data_root>/genome_sweep/GCF_902148855.1/miniprot.gff (model over NC_043975.1:3375132-3618581)
GCF_902362185.1:RYR:1	genome	C1_unannotated	a recovered gene with no same-strand annotated feature	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCF_902362185.1	RefSeq	Chanos chanos	Actinopteri	RYR	NC_044509.1	12466165	12518971	-	unannotated	(none)		1	0	0	1	intact	add a protein-coding gene model over the 15057 bp of aligned coding sequence on NC_044509.1:12466165-12518971 (-)	<data_root>/genome_sweep/GCF_902362185.1/miniprot.gff (model over NC_044509.1:12466165-12518971)
GCF_965601325.1:RYR:1	genome	C3_incomplete	the annotated coding models deliver less than the bar	high	gene recovered at coverage 1.00, contig spans it, reading frame intact (S15)	0		GCF_965601325.1	RefSeq	Salmo salar	Actinopteri	RYR	NC_138308.1	49928398	52456489	+	fragmentary	LOC106592449	protein_coding	0.997	0.1714	0.4878	1	intact	5 coding model(s) deliver 0.49 of the gene, best alone 0.17; extend or merge to the aligned exons	<data_root>/genome_sweep/GCF_965601325.1/miniprot.gff (model over NC_138308.1:49928398-52456489)
A0A0M0J4V2	protein	C6_protein_wrong_family	a protein record named for the sister family that the bait panel calls this one	low	best family score 191 bits < 200; a rename needs an absolute score as well as D7's relative margin	0			UniProtKB	Chrysochromulina tobinii		ITPR					protein_record	Ryanodine receptor tm 4-6 family protein							named for the sister family; best bait score 191.0 ITPR vs 159.0 RyR (relative margin 0.1675)	<data_root>/s18/protein_audit_hits.tsv
A0A9W6C1N2	protein	C6_protein_wrong_family	a protein record named for the sister family that the bait panel calls this one	low	best family score 135 bits < 200; a rename needs an absolute score as well as D7's relative margin	0			UniProtKB	Pleodorina starrii	Chlorophyceae	ITPR					protein_record	Ryanodine receptor 1							named for the sister family; best bait score 135.0 ITPR vs 87.8 RyR (relative margin 0.3496)	<data_root>/s18/protein_audit_hits.tsv
A0ABQ9YA27	protein	C6_protein_wrong_family	a protein record named for the sister family that the bait panel calls this one	low	best family score 93 bits < 200; a rename needs an absolute score as well as D7's relative margin	0			UniProtKB	Blattamonas nauphoetae		no_call					protein_record	Ryanodine receptor type 1							named for the sister family; best bait score 93.2 ITPR vs 92.0 RyR (relative margin 0.0129)	<data_root>/s18/protein_audit_hits.tsv
F2UFB2	protein	C6_protein_wrong_family	a protein record named for the sister family that the bait panel calls this one	low	best family score 90 bits < 200; a rename needs an absolute score as well as D7's relative margin	0			UniProtKB	Salpingoeca rosetta (Choanoflagellate)	Choanoflagellata	no_call					protein_record	Cardiac ryanodine receptor							named for the sister family; best bait score 90.1 ITPR vs 90.1 RyR (relative margin 0.0)	<data_root>/s18/protein_audit_hits.tsv
F2ULG4	protein	C6_protein_wrong_family	a protein record named for the sister family that the bait panel calls this one	low	best family score 137 bits < 200; a rename needs an absolute score as well as D7's relative margin	0			UniProtKB	Salpingoeca rosetta (Choanoflagellate)	Choanoflagellata	ITPR					protein_record	Cardiac ryanodine receptor							named for the sister family; best bait score 137.0 ITPR vs 112.0 RyR (relative margin 0.1825)	<data_root>/s18/protein_audit_hits.tsv
