model_id	accession	organism	vclass	vorder	cell	cell_status	db_status	locus_rank	contig	start	end	strand	length	coverage	identity	family_margin	paralog_margin	frameshifts	stop_codons	bait	assigned_via	annot_gene	annot_family	annot_paralog	sibling_locus_for_annot_paralog	annotated_assembly	contig_spans_gene	profile_call	profile_confidence	profile_evidence	itpr_score	ryr_score	profile_rel_margin	profile_envelope	profile_reason
GCA_033238685.1|RYR|BRZM01000015.1:353264-417450+	GCA_033238685.1	Lates japonicus	Actinopteri		RYR	found_unannotated	genome_only	1	BRZM01000015.1	353264	417450	+	5074	1.0	0.7475	1.0	1.0	28	1	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	1	RYR	high	architecture	609.4	7266.9	0.9161	0.9852	ryr.hmm wins by 6657.5 bits (91.6% of 7266.9) over 4851 profile positions
GCA_033238685.1|RYR|BRZM01000008.1:4169805-4275627-	GCA_033238685.1	Lates japonicus	Actinopteri		RYR	found_unannotated	annotated_unnamed	2	BRZM01000008.1	4169805	4275627	-	4887	0.9938	0.6652	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	AKAME5_000332500			0	Y	1	RYR	high	architecture	692.6	7770.1	0.9109	0.9998	ryr.hmm wins by 7077.5 bits (91.1% of 7770.1) over 4895 profile positions
GCA_033238685.1|RYR|BRZM01000065.1:1502864-1561407+	GCA_033238685.1	Lates japonicus	Actinopteri		RYR	found_unannotated	annotated_unnamed	3	BRZM01000065.1	1502864	1561407	+	4959	1.0	0.6507	1.0	1.0	1	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary	AKAME5_001555600			0	Y	1	RYR	high	architecture	702.7	7097.6	0.901	0.9996	ryr.hmm wins by 6394.9 bits (90.1% of 7097.6) over 4925 profile positions
GCA_033238685.1|RYR|BRZM01000003.1:2361416-2393113+	GCA_033238685.1	Lates japonicus	Actinopteri		RYR	found_unannotated	annotated_unnamed	4	BRZM01000003.1	2361416	2393113	+	3817	0.7502	0.8054	1.0	1.0	1	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	AKAME5_000111200			0	Y	1	RYR	high	architecture	284.6	5983.7	0.9524	0.9997	ryr.hmm wins by 5699.1 bits (95.2% of 5983.7) over 3722 profile positions
GCA_033238685.1|RYR|BRZM01000052.1:2634345-2738539-	GCA_033238685.1	Lates japonicus	Actinopteri		RYR	found_unannotated	genome_only	5	BRZM01000052.1	2634345	2738539	-	4800	0.9972	0.6131	1.0	1.0	14	2	A0A4W3I1N0|LOC103190328|Callorhinchus_milii|vertebrate_basal	primary				0	Y	1	RYR	high	architecture	434.6	6624.4	0.9344	0.9506	ryr.hmm wins by 6189.8 bits (93.4% of 6624.4) over 4624 profile positions
GCA_036247105.2|ITPR1|CM070012.1:25047339-25086266+	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR1	found_unannotated	genome_only	0	CM070012.1	25047339	25086266	+	2713	1.0	0.9691	1.0	0.3209	0	0	A0A8M2BDG0|itpr1a|Danio_rerio|ITPR1	primary				0	Y	1	ITPR	high	architecture	4290.5	423.8	0.9012	0.9993	itpr.hmm wins by 3866.7 bits (90.1% of 4290.5) over 2636 profile positions
GCA_036247105.2|ITPR1|CM070017.1:6969879-7192304+	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR1	found_unannotated	genome_only	1	CM070017.1	6969879	7192304	+	2730	1.0	0.88	1.0	0.2327	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal				0	Y	1	ITPR	high	architecture	4338.6	384.7	0.9113	0.9993	itpr.hmm wins by 3953.9 bits (91.1% of 4338.6) over 2636 profile positions
GCA_036247105.2|ITPR2|CM070024.1:10536323-10652643+	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR2	found_unannotated	genome_only	0	CM070024.1	10536323	10652643	+	2691	1.0	0.9288	1.0	0.3543	0	0	A0A8M9PQQ3|itpr2|Danio_rerio|ITPR2	primary				0	Y	1	ITPR	high	architecture	3953.9	430.8	0.891	0.9974	itpr.hmm wins by 3523.1 bits (89.1% of 3953.9) over 2633 profile positions
GCA_036247105.2|ITPR3|CM070014.1:10417496-10458965-	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	ITPR3	found_unannotated	genome_only	0	CM070014.1	10417496	10458965	-	2642	1.0	0.9425	1.0	0.3384	0	0	A0A8M6Z266|itpr3|Danio_rerio|ITPR3	primary				0	Y	1	ITPR	high	architecture	3894.3	408.0	0.8952	0.9921	itpr.hmm wins by 3486.3 bits (89.5% of 3894.3) over 2630 profile positions
GCA_036247105.2|RYR|CM070018.1:329852-427158+	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	RYR	found_unannotated	genome_only	0	CM070018.1	329852	427158	+	4974	1.0	0.971	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	1	RYR	high	architecture	738.1	8413.3	0.9123	0.9992	ryr.hmm wins by 7675.2 bits (91.2% of 8413.3) over 4920 profile positions
GCA_036247105.2|RYR|CM070016.1:19907049-19984684+	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	RYR	found_unannotated	genome_only	1	CM070016.1	19907049	19984684	+	5018	1.0	0.8133	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	1	RYR	high	architecture	769.2	8195.8	0.9061	0.9996	ryr.hmm wins by 7426.6 bits (90.6% of 8195.8) over 4925 profile positions
GCA_036247105.2|RYR|CM070024.1:19819194-19936011+	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	RYR	found_unannotated	genome_only	2	CM070024.1	19819194	19936011	+	5108	1.0	0.8028	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	1	RYR	high	architecture	742.3	8210.8	0.9096	0.9977	ryr.hmm wins by 7468.5 bits (91.0% of 8210.8) over 4925 profile positions
GCA_036247105.2|RYR|CM070023.1:6053681-6231277-	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	RYR	found_unannotated	genome_only	3	CM070023.1	6053681	6231277	-	4937	1.0	0.6796	1.0	1.0	3	0	Q92736|RYR2|Homo_sapiens|RYR2	primary				0	Y	1	RYR	high	architecture	706.9	7940.6	0.911	0.9996	ryr.hmm wins by 7233.7 bits (91.1% of 7940.6) over 4925 profile positions
GCA_036247105.2|RYR|CM070026.1:20868657-20979752-	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	RYR	found_unannotated	genome_only	4	CM070026.1	20868657	20979752	-	4916	1.0	0.6588	1.0	1.0	1	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	1	RYR	high	architecture	724.6	7891.6	0.9082	0.9996	ryr.hmm wins by 7167.0 bits (90.8% of 7891.6) over 4925 profile positions
GCA_036247105.2|RYR|CM070023.1:4005047-4077787-	GCA_036247105.2	Cirrhinus mrigala	Actinopteri	Cypriniformes	RYR	found_unannotated	genome_only	5	CM070023.1	4005047	4077787	-	5013	0.9996	0.5462	1.0	1.0	4	1	A0AAJ7XD62|LOC116953891|Petromyzon_marinus|vertebrate_basal	primary				0	Y	1	RYR	high	architecture	715.2	6796.6	0.8948	0.9936	ryr.hmm wins by 6081.4 bits (89.5% of 6796.6) over 4920 profile positions
GCA_036250305.1|ITPR3|JAHUTI010061784.1:1458-8414-	GCA_036250305.1	Ataeniobius toweri	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	genome_only	2	JAHUTI010061784.1	1458	8414	-	396	0.1482	0.8734	1.0	0.1351	0	0	A0A6J0TV85|ITPR3|Pogona_vitticeps	primary				0	Y	0	ITPR	medium	partial	662.6	87.7	0.8676	0.9975	itpr.hmm wins by 574.9 bits (86.8% of 662.6) over 389 profile positions
GCA_036250305.1|RYR|JAHUTI010009873.1:10419-55122-	GCA_036250305.1	Ataeniobius toweri	Actinopteri	Cyprinodontiformes	RYR	found_annotated	genome_only	2	JAHUTI010009873.1	10419	55122	-	2678	0.5352	0.6285	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	0	RYR	high	architecture	254.0	3615.8	0.9298	0.9989	ryr.hmm wins by 3361.8 bits (93.0% of 3615.8) over 2618 profile positions
GCA_036250325.1|RYR|JAHUTJ010041364.1:880-35567+	GCA_036250325.1	Characodon lateralis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	0	JAHUTJ010041364.1	880	35567	+	2292	0.4633	0.6442	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary	CHARACLAT_007033			0	Y	0	RYR	medium	partial	181.0	3423.0	0.9471	0.9987	ryr.hmm wins by 3242.0 bits (94.7% of 3423.0) over 2307 profile positions
GCA_036250325.1|RYR|JAHUTJ010017076.1:2854-26495-	GCA_036250325.1	Characodon lateralis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	1	JAHUTJ010017076.1	2854	26495	-	1557	0.3095	0.7896	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	0	RYR	medium	partial	463.8	2577.1	0.82	0.9974	ryr.hmm wins by 2113.3 bits (82.0% of 2577.1) over 1509 profile positions
GCA_036250325.1|RYR|JAHUTJ010074713.1:1429-24053+	GCA_036250325.1	Characodon lateralis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	8	JAHUTJ010074713.1	1429	24053	+	1751	0.3517	0.6071	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	0	RYR	medium	partial	82.8	2160.2	0.9617	0.9994	ryr.hmm wins by 2077.4 bits (96.2% of 2160.2) over 1721 profile positions
GCA_040091285.1|ITPR1|JAHRIP010056752.1:959-31082-	GCA_040091285.1	Ameca splendens	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	genome_only	2	JAHRIP010056752.1	959	31082	-	729	0.2667	0.8842	1.0	1.0	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	Y	0	ITPR	medium	partial	950.1	62.6	0.9341	0.9534	itpr.hmm wins by 887.5 bits (93.4% of 950.1) over 671 profile positions
GCA_040091285.1|RYR|JAHRIP010029211.1:513-20934+	GCA_040091285.1	Ameca splendens	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	3	JAHRIP010029211.1	513	20934	+	1534	0.3087	0.6362	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary	AMECASPLE_014608			0	Y	0	RYR	medium	partial	180.7	2240.3	0.9193	0.9961	ryr.hmm wins by 2059.6 bits (91.9% of 2240.3) over 1533 profile positions
GCA_040091305.1|RYR|JAHRIQ010046608.1:5181-32444-	GCA_040091305.1	Ilyodon furcidens	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	3	JAHRIQ010046608.1	5181	32444	-	1493	0.3032	0.6987	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary	ILYODFUR_004765			0	Y	0	RYR	medium	partial	454.4	2513.1	0.8192	0.998	ryr.hmm wins by 2058.7 bits (81.9% of 2513.1) over 1504 profile positions
GCA_040091305.1|RYR|JAHRIQ010002590.1:515-7123+	GCA_040091305.1	Ilyodon furcidens	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	5	JAHRIQ010002590.1	515	7123	+	997	0.1981	0.8467	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	0	RYR	medium	partial	0.0	1565.5	1.0	0.998	ryr.hmm wins by 1565.5 bits (100.0% of 1565.5) over 996 profile positions; no itpr.hmm hit
GCA_040091305.1|RYR|JAHRIQ010035639.1:1850-20530-	GCA_040091305.1	Ilyodon furcidens	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	7	JAHRIQ010035639.1	1850	20530	-	1441	0.2899	0.5949	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	0	RYR	medium	partial	52.2	1789.4	0.9708	0.9993	ryr.hmm wins by 1737.2 bits (97.1% of 1789.4) over 1410 profile positions
GCA_040091325.1|ITPR1|JAHRIO010081053.1:830-17526+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	annotated_unnamed	0	JAHRIO010081053.1	830	17526	+	1393	0.4967	0.9088	1.0	0.2901	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary	GOODEAATRI_015021			0	Y	0	ITPR	high	architecture	2070.1	0.0	1.0	0.9943	itpr.hmm wins by 2070.1 bits (100.0% of 2070.1) over 1345 profile positions; no ryr.hmm hit
GCA_040091325.1|ITPR1|JAHRIO010012619.1:2555-10832-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	annotated_unnamed	1	JAHRIO010012619.1	2555	10832	-	1036	0.3777	0.8845	1.0	0.2326	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	unresolved:vertebrate_basal	GOODEAATRI_023992			0	Y	0	ITPR	medium	partial	1608.6	0.0	1.0	0.999	itpr.hmm wins by 1608.6 bits (100.0% of 1608.6) over 1025 profile positions; no ryr.hmm hit
GCA_040091325.1|ITPR1|JAHRIO010040257.1:9876-39458+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	genome_only	2	JAHRIO010040257.1	9876	39458	+	728	0.2664	0.8868	1.0	1.0	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	Y	0	ITPR	medium	partial	949.8	62.6	0.9341	0.9547	itpr.hmm wins by 887.2 bits (93.4% of 949.8) over 671 profile positions
GCA_040091325.1|ITPR2|JAHRIO010070237.1:9264-39528+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	genome_only	0	JAHRIO010070237.1	9264	39528	+	998	0.3688	0.8083	1.0	0.2918	0	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary				0	Y	0	ITPR	medium	partial	1438.0	294.5	0.7952	0.992	itpr.hmm wins by 1143.5 bits (79.5% of 1438.0) over 958 profile positions
GCA_040091325.1|ITPR2|JAHRIO010031817.1:4172-15801-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	annotated_unnamed	1	JAHRIO010031817.1	4172	15801	-	991	0.3602	0.7638	1.0	1.0	0	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary	GOODEAATRI_020028			0	Y	0	ITPR	medium	partial	1234.3	0.0	1.0	0.999	itpr.hmm wins by 1234.3 bits (100.0% of 1234.3) over 956 profile positions; no ryr.hmm hit
GCA_040091325.1|ITPR3|JAHRIO010062185.1:408-12173-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	genome_only	0	JAHRIO010062185.1	408	12173	-	825	0.306	0.9114	1.0	1.0	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	0	ITPR	medium	partial	1116.6	74.7	0.9331	0.9988	itpr.hmm wins by 1041.9 bits (93.3% of 1116.6) over 859 profile positions
GCA_040091325.1|ITPR3|JAHRIO010051160.1:5865-19586+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	annotated_unnamed	2	JAHRIO010051160.1	5865	19586	+	352	0.1315	0.9573	1.0	1.0	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary	GOODEAATRI_015781			0	Y	0	ITPR	medium	partial	603.7	93.7	0.8448	0.9972	itpr.hmm wins by 510.0 bits (84.5% of 603.7) over 346 profile positions
GCA_040091325.1|ITPR3|JAHRIO010040554.1:254-27919-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	annotated_other_paralog	3	JAHRIO010040554.1	254	27919	-	300	0.117	0.7412	1.0	1.0	0	0	H3B932|ITPR3|Latimeria_chalumnae	primary	ITPR1_1	ITPR	ITPR1	0	Y	0	ITPR	medium	partial	524.8	74.9	0.8573	0.9933	itpr.hmm wins by 449.9 bits (85.7% of 524.8) over 317 profile positions
GCA_040091325.1|RYR|JAHRIO010060328.1:341-34897+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	0	JAHRIO010060328.1	341	34897	+	3035	0.5952	0.7911	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	0	RYR	high	architecture	127.4	4575.0	0.9722	0.9997	ryr.hmm wins by 4447.6 bits (97.2% of 4575.0) over 2933 profile positions
GCA_040091325.1|RYR|JAHRIO010070261.1:928-38293+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	1	JAHRIO010070261.1	928	38293	+	2440	0.4932	0.6515	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary	GOODEAATRI_006242			0	Y	0	RYR	medium	partial	204.7	3688.5	0.9445	0.9988	ryr.hmm wins by 3483.8 bits (94.5% of 3688.5) over 2460 profile positions
GCA_040091325.1|RYR|JAHRIO010050443.1:303-32477-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	2	JAHRIO010050443.1	303	32477	-	1857	0.3707	0.7832	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary	GOODEAATRI_008688			0	Y	0	RYR	medium	partial	186.0	2778.3	0.9331	0.9984	ryr.hmm wins by 2592.3 bits (93.3% of 2778.3) over 1819 profile positions
GCA_040091325.1|RYR|JAHRIO010040339.1:5216-36442-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	annotated_unnamed	3	JAHRIO010040339.1	5216	36442	-	1818	0.3682	0.6905	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary	GOODEAATRI_007225			0	Y	0	RYR	medium	partial	453.3	3007.7	0.8493	0.9983	ryr.hmm wins by 2554.4 bits (84.9% of 3007.7) over 1834 profile positions
GCA_040091325.1|RYR|JAHRIO010080948.1:403-21553-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	5	JAHRIO010080948.1	403	21553	-	1113	0.2305	0.6565	1.0	1.0	1	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	Y	0	RYR	medium	partial	45.9	1805.6	0.9746	0.9991	ryr.hmm wins by 1759.7 bits (97.5% of 1805.6) over 1129 profile positions
GCA_040091325.1|RYR|JAHRIO010070036.1:36061-58231+	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	6	JAHRIO010070036.1	36061	58231	+	1159	0.23	0.6411	1.0	1.0	0	0	A0AC58GZ77|ryr2a|Danio_rerio|RYR2	primary				0	Y	0	RYR	medium	partial	172.8	1667.8	0.8964	0.9974	ryr.hmm wins by 1495.0 bits (89.6% of 1667.8) over 1134 profile positions
GCA_040091325.1|RYR|JAHRIO010071782.1:1963-14958-	GCA_040091325.1	Goodea atripinnis	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	8	JAHRIO010071782.1	1963	14958	-	1173	0.2347	0.5766	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary				0	Y	0	RYR	medium	partial	50.9	1393.8	0.9635	0.9991	ryr.hmm wins by 1342.9 bits (96.4% of 1393.8) over 1144 profile positions
GCA_040091335.1|ITPR1|JAHRIN010036437.1:160-10775-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	genome_only	0	JAHRIN010036437.1	160	10775	-	960	0.3402	0.8947	1.0	0.3142	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	Y	0	ITPR	medium	partial	1384.7	37.1	0.9732	0.9969	itpr.hmm wins by 1347.6 bits (97.3% of 1384.7) over 918 profile positions
GCA_040091335.1|ITPR1|JAHRIN010042419.1:2154-31659-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	genome_only	1	JAHRIN010042419.1	2154	31659	-	729	0.2667	0.8856	1.0	1.0	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	Y	0	ITPR	medium	partial	949.9	62.6	0.9341	0.9534	itpr.hmm wins by 887.3 bits (93.4% of 949.9) over 671 profile positions
GCA_040091335.1|ITPR1|JAHRIN010081074.1:1916-3791-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	genome_only	3	JAHRIN010081074.1	1916	3791	-	321	0.1148	0.8594	1.0	1.0	0	0	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	unresolved:vertebrate_basal				0	Y	0	ITPR	medium	partial	497.8	0.0	1.0	0.9969	itpr.hmm wins by 497.8 bits (100.0% of 497.8) over 314 profile positions; no ryr.hmm hit
GCA_040091335.1|ITPR2|JAHRIN010008558.1:569-49640+	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	genome_only	0	JAHRIN010008558.1	569	49640	+	1374	0.5065	0.7882	1.0	0.2162	0	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary				0	Y	0	ITPR	medium	partial	1892.2	304.6	0.839	0.9942	itpr.hmm wins by 1587.6 bits (83.9% of 1892.2) over 1318 profile positions
GCA_040091335.1|ITPR2|JAHRIN010026214.1:419-19849-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	genome_only	1	JAHRIN010026214.1	419	19849	-	878	0.324	0.7995	1.0	0.259	0	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary				0	Y	0	ITPR	medium	partial	1193.0	64.5	0.9459	0.9863	itpr.hmm wins by 1128.5 bits (94.6% of 1193.0) over 848 profile positions
GCA_040091335.1|ITPR3|JAHRIN010060839.1:654-12466-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	genome_only	0	JAHRIN010060839.1	654	12466	-	825	0.306	0.9102	1.0	1.0	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	0	ITPR	medium	partial	1115.2	75.3	0.9325	0.9988	itpr.hmm wins by 1039.9 bits (93.2% of 1115.2) over 859 profile positions
GCA_040091335.1|ITPR3|JAHRIN010009234.1:1818-15741-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	genome_only	2	JAHRIN010009234.1	1818	15741	-	352	0.1315	0.9573	1.0	0.2591	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	0	ITPR	medium	partial	603.7	93.7	0.8448	0.9972	itpr.hmm wins by 510.0 bits (84.5% of 603.7) over 346 profile positions
GCA_040091335.1|ITPR3|JAHRIN010059419.1:17041-30450+	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	annotated_other_paralog	3	JAHRIN010059419.1	17041	30450	+	285	0.1084	0.8175	1.0	1.0	0	0	A0A4W3GWE7|ITPR3|Callorhinchus_milii	primary	ITPR2_2	ITPR	ITPR2	0	Y	0	ITPR	medium	partial	527.0	73.5	0.8605	0.9965	itpr.hmm wins by 453.5 bits (86.1% of 527.0) over 287 profile positions
GCA_040091335.1|RYR|JAHRIN010033797.1:1111-47484+	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	RYR	found_unannotated	genome_only	0	JAHRIN010033797.1	1111	47484	+	3787	0.7449	0.7978	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	0	RYR	high	architecture	279.8	5920.5	0.9527	0.9997	ryr.hmm wins by 5640.7 bits (95.3% of 5920.5) over 3693 profile positions
GCA_040091335.1|RYR|JAHRIN010008780.1:2287-34873+	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	RYR	found_unannotated	genome_only	1	JAHRIN010008780.1	2287	34873	+	2031	0.4048	0.7999	1.0	1.0	0	0	A0A6I8Q6P7|ryr1|Xenopus_tropicalis|RYR1	primary				0	Y	0	RYR	medium	partial	460.3	3314.5	0.8611	0.999	ryr.hmm wins by 2854.2 bits (86.1% of 3314.5) over 1992 profile positions
GCA_040091335.1|RYR|JAHRIN010042328.1:5434-36584-	GCA_040091335.1	Xenoophorus captivus	Actinopteri	Cyprinodontiformes	RYR	found_unannotated	genome_only	2	JAHRIN010042328.1	5434	36584	-	1818	0.3694	0.6939	1.0	1.0	0	0	A0A8V0Y8K1|RYR2|Gallus_gallus|RYR2	primary				0	Y	0	RYR	medium	partial	453.3	3009.1	0.8494	0.9989	ryr.hmm wins by 2555.8 bits (84.9% of 3009.1) over 1834 profile positions
GCA_040091345.1|ITPR1|JAHRIM010090959.1:4623-22566-	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	genome_only	0	JAHRIM010090959.1	4623	22566	-	1393	0.4967	0.9116	1.0	0.2934	0	0	A0A672IUQ7|ITPR1|Salarias_fasciatus	primary				0	Y	0	ITPR	high	architecture	2068.4	0.0	1.0	0.9943	itpr.hmm wins by 2068.4 bits (100.0% of 2068.4) over 1345 profile positions; no ryr.hmm hit
GCA_040091345.1|ITPR2|JAHRIM010070217.1:16562-42018+	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	genome_only	2	JAHRIM010070217.1	16562	42018	+	572	0.2121	0.8955	1.0	0.1577	0	0	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	primary				0	Y	0	ITPR	medium	partial	966.7	119.8	0.8761	0.9983	itpr.hmm wins by 846.9 bits (87.6% of 966.7) over 564 profile positions
GCA_040091345.1|ITPR3|JAHRIM010070462.1:9526-31248-	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	ITPR3	assembly_gap	genome_only	0	JAHRIM010070462.1	9526	31248	-	1514	0.5622	0.9068	1.0	0.3423	0	0	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	primary				0	Y	0	ITPR	high	architecture	2108.0	276.1	0.869	0.9861	itpr.hmm wins by 1831.9 bits (86.9% of 2108.0) over 1468 profile positions
GCA_040091345.1|RYR|JAHRIM010070216.1:1755-43524-	GCA_040091345.1	Xenotaenia resolanae	Actinopteri	Cyprinodontiformes	RYR	assembly_gap	genome_only	0	JAHRIM010070216.1	1755	43524	-	2524	0.5078	0.6574	1.0	1.0	0	0	A0A3Q0HBW9|RYR|Alligator_sinensis	primary				0	Y	0	RYR	high	architecture	249.4	3841.5	0.9351	0.9992	ryr.hmm wins by 3592.1 bits (93.5% of 3841.5) over 2534 profile positions
