subset	query	target	accession	alntmscore	qtmscore	ttmscore	fident	alnlen	query_length	query_coverage	evalue	bits	taxid	taxname	census_call	census_group	census_gene	target_name	target_gene	target_pfams	verdict
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9FLY5-F1-model_v6	Q9FLY5	1.107E-01	7.523E-02	1.021E-01	0.102	1644	2210	0.7439	4.999E-05	76	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O74349-F1-model_v6	O74349	1.104E-01	8.427E-02	1.028E-01	0.108	1699	2210	0.7688	3.331E-05	80	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-B1AUR6-F1-model_v6	B1AUR6	1.080E-01	7.284E-02	1.034E-01	0.104	1519	2210	0.6873	5.584E-05	73	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q5IBC5-2-F1-model_v6	Q5IBC5	1.078E-01	7.410E-02	7.500E-02	0.111	1581	2210	0.7154	2.031E-04	69	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6GP04-F1-model_v6	Q6GP04	1.077E-01	7.797E-02	9.372E-02	0.096	1882	2210	0.8516	1.426E-05	82	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q6FVM9-F1-model_v6	Q6FVM9	1.068E-01	7.005E-02	9.853E-02	0.096	1588	2210	0.7186	1.457E-04	66	284593	Nakaseomyces glabratus CBS 138	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9LPC5-F1-model_v6	Q9LPC5	1.067E-01	8.550E-02	9.718E-02	0.096	1905	2210	0.862	6.472E-05	72	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q1ZXQ8-F1-model_v6	Q1ZXQ8	1.060E-01	7.313E-02	7.892E-02	0.087	1844	2210	0.8344	1.160E-06	94	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-F4I735-F1-model_v6	F4I735	1.055E-01	7.111E-02	9.283E-02	0.097	1536	2210	0.695	2.982E-05	76	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P35194-F1-model_v6	P35194	1.053E-01	9.266E-02	8.655E-02	0.095	2524	2210	1.1421	1.779E-05	80	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9VM75-F1-model_v6	Q9VM75	1.039E-01	8.271E-02	8.587E-02	0.111	2048	2210	0.9267	1.078E-06	91	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q4P937-F1-model_v6	Q4P937	1.027E-01	7.667E-02	7.595E-02	0.106	1885	2210	0.8529	1.806E-06	90	5270	Mycosarcoma maydis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9UT02-F1-model_v6	Q9UT02	9.969E-02	8.027E-02	8.790E-02	0.100	1730	2210	0.7828	4.006E-05	72	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-E9PVA8-F1-model_v6	E9PVA8	9.894E-02	7.624E-02	6.701E-02	0.099	2050	2210	0.9276	1.296E-06	89	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-A7XUY5-F1-model_v6	A7XUY5	9.891E-02	7.534E-02	9.667E-02	0.104	1888	2210	0.8543	2.556E-07	97	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P33892-F1-model_v6	P33892	9.745E-02	7.132E-02	6.277E-02	0.105	1871	2210	0.8466	1.617E-06	88	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q20937-F1-model_v6	Q20937	9.565E-02	7.325E-02	6.651E-02	0.090	1778	2210	0.8045	5.707E-04	59	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8NDW8-6-F1-model_v6	Q8NDW8	9.543E-02	7.013E-02	9.500E-02	0.109	1568	2210	0.7095	2.938E-04	61	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-O75165-F1-model_v6	O75165	9.446E-02	8.435E-02	8.353E-02	0.104	2519	2210	1.1398	2.938E-04	62	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9VXG8-F1-model_v6	Q9VXG8	9.425E-02	7.917E-02	7.342E-02	0.101	2147	2210	0.9715	2.093E-06	83	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-P22137-F1-model_v6	P22137	9.347E-02	7.789E-02	9.147E-02	0.112	1999	2210	0.9045	1.438E-08	100	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9C8Z4-F1-model_v6	Q9C8Z4	9.002E-02	7.422E-02	7.449E-02	0.102	2167	2210	0.9805	1.653E-05	71	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q9P7V5-F1-model_v6	Q9P7V5	8.910E-02	7.145E-02	8.054E-02	0.094	1953	2210	0.8837	1.457E-04	63	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8C0S4-F1-model_v6	Q8C0S4	8.533E-02	6.229E-02	8.128E-02	0.105	1514	2210	0.6851	3.048E-04	59	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR3_8TKG	AF-Q8C0S4-2-F1-model_v6	Q8C0S4	8.184E-02	6.016E-02	8.262E-02	0.109	1521	2210	0.6882	6.864E-04	54	10090	Mus musculus	not_in_census						below the same-fold bar
