accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name
A0A315URW7	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	130.5	240.1	109.6	0.4565	2e-35	1.1e-68	1.1e-68	0.038	0.021	102	104	1.0	103	CCH79_00016692	Gambusia affinis	33528	0	Ion transport domain-containing protein
A0A315USI2	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.0	37.0	1.0		1.7e-07	1.7e-07	0.0	0.019	0	94	0.161	601	CCH79_00018099	Gambusia affinis	33528	0	Ran-binding protein 9
A0A315UT54	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	135.5	135.5	1.0		3.7e-37	3.7e-37	0.0	0.02	0	99	0.553	179	CCH79_00016700	Gambusia affinis	33528	0	Uncharacterized protein
A0A315UUX4	unassigned	none	module	ryr.hmm matched only 104 profile positions (< 200) — a shared module, not a family assignment	70.0	197.9	127.9	0.6463	3.6e-17	6e-56	6e-56	0.034	0.021	91	104	0.785	130	CCH79_00016693	Gambusia affinis	33528	0	Ion transport domain-containing protein
A0A315UXC2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	52.5	52.5	1.0		3.6e-12	3.6e-12	0.0	0.015	0	74	0.366	355	CCH79_00004726	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315UZX2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.8	31.8	1.0		6.4e-06	6.4e-06	0.0	0.011	0	54	0.737	133	CCH79_00017506	Gambusia affinis	33528	0	EF-hand domain-containing protein (Fragment)
A0A315V0U7	RYR	medium	partial	ryr.hmm wins by 1689.0 bits (79.6% of 2122.2) over 1232 profile positions	433.2	2122.2	1689.0	0.7959	1.2e-126	0	0	0.314	0.25	843	1232	0.999	1271	CCH79_00004569	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315V538	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.6	35.6	1.0		4.4e-07	4.4e-07	0.0	0.012	0	59	0.22	508	CCH79_00018378	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315V5B4	RYR	high	architecture	ryr.hmm wins by 4420.5 bits (95.1% of 4648.3) over 2884 profile positions	227.8	4648.3	4420.5	0.951	9.8e-65	0	0	0.338	0.585	907	2884	0.988	2935	CCH79_00016701	Gambusia affinis	33528	0	Ryanodine receptor 2
A0A315V5E5	RYR	medium	partial	ryr.hmm wins by 270.5 bits (100.0% of 270.5) over 202 profile positions; no itpr.hmm hit	0.0	270.5	270.5	1.0		8.1e-78	8.1e-78	0.0	0.041	0	202	0.897	224	CCH79_00016698	Gambusia affinis	33528	0	Ryanodine receptor Ryr domain-containing protein
A0A315V9Y8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	53.9	53.9	1.0		1.4e-12	1.4e-12	0.0	0.015	0	74	0.518	251	CCH79_00003862	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315VFF3	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	71.8	71.8	1.0		5.6e-18	5.6e-18	0.0	0.027	0	133	0.196	675	CCH79_00020150	Gambusia affinis	33528	0	RING finger and SPRY domain-containing protein 1 (Fragment)
A0A315VFY9	RYR	medium	partial	ryr.hmm wins by 1427.9 bits (91.6% of 1558.3) over 947 profile positions	130.4	1558.3	1427.9	0.9163	2.3e-35	0	0	0.146	0.192	392	947	0.629	1597	CCH79_00018223	Gambusia affinis	33528	0	Ryanodine receptor 1
A0A315VFZ0	RYR	medium	partial	ryr.hmm wins by 388.2 bits (100.0% of 388.2) over 311 profile positions; no itpr.hmm hit	0.0	388.2	388.2	1.0		2.8e-113	2.8e-113	0.0	0.063	0	311	0.974	312	CCH79_00018225	Gambusia affinis	33528	0	Uncharacterized protein
A0A315VH35	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.7	41.7	1.0		6.7e-09	6.7e-09	0.0	0.011	0	54	0.444	250	CCH79_00009810	Gambusia affinis	33528	0	EF-hand domain-containing protein (Fragment)
A0A315VHD7	RYR	medium	partial	ryr.hmm wins by 2944.6 bits (97.0% of 3035.0) over 1982 profile positions	90.4	3035.0	2944.6	0.9702	2.6e-23	0	0	0.236	0.402	633	1982	0.998	2151	CCH79_00018224	Gambusia affinis	33528	0	Ryanodine receptor 1
A0A315VHI9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	47.4	47.4	1.0		1.3e-10	1.3e-10	0.0	0.011	0	54	0.47	236	CCH79_00012636	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315VHK9	RYR	medium	partial	ryr.hmm wins by 380.6 bits (100.0% of 380.6) over 306 profile positions; no itpr.hmm hit	0.0	380.6	380.6	1.0		5.4e-111	5.4e-111	0.0	0.062	0	306	0.939	362	CCH79_00018227	Gambusia affinis	33528	0	Ryanodine receptor Ryr domain-containing protein
A0A315VHL1	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	192.0	192.0	1.0		3.5e-54	3.5e-54	0.0	0.029	0	143	0.816	174	CCH79_00018226	Gambusia affinis	33528	0	Ryanodine receptor Ryr domain-containing protein
A0A315VIT5	unassigned	none	module	itpr.hmm matched only 97 profile positions (< 200) — a shared module, not a family assignment	78.0	0.0	78.0	1.0	1.4e-19		1.4e-19	0.036	0.0	97	0	0.954	109	CCH79_00018987	Gambusia affinis	33528	0	Ion transport domain-containing protein
A0A315VJZ8	ITPR	medium	partial	itpr.hmm wins by 1076.0 bits (89.4% of 1203.9) over 719 profile positions	1203.9	127.9	1076.0	0.8938	0	7.3e-35	0	0.268	0.128	719	631	1.0	735	CCH79_00018985	Gambusia affinis	33528	0	Inositol 1,4,5-trisphosphate receptor
A0A315VR27	ITPR	high	architecture	itpr.hmm wins by 3512.4 bits (89.3% of 3931.9) over 2630 profile positions	3931.9	419.5	3512.4	0.8933	0	9.9e-123	0	0.98	0.285	2630	1405	0.998	2667	CCH79_00009995	Gambusia affinis	33528	0	Inositol 1,4,5-trisphosphate receptor
A0A315VSG3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	46.1	46.1	1.0		3.2e-10	3.2e-10	0.0	0.015	0	74	0.516	244	CCH79_00001398	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315VT19	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		1.8e-07	1.8e-07	0.0	0.011	0	54	0.524	212	CCH79_00000860	Gambusia affinis	33528	0	EF-hand domain-containing protein (Fragment)
A0A315VU05	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	39.0	39.0	1.0		4.4e-08	4.4e-08	0.0	0.028	0	138	0.236	597	CCH79_00001264	Gambusia affinis	33528	0	Set1/Ash2 histone methyltransferase complex subunit ASH2
A0A315VWB9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	53.2	53.2	1.0		2.3e-12	2.3e-12	0.0	0.015	0	74	0.455	286	CCH79_00000222	Gambusia affinis	33528	0	EF-hand domain-containing protein
A0A315VWL4	unassigned	none	module	ryr.hmm matched only 192 profile positions (< 200) — a shared module, not a family assignment	46.6	305.8	259.2	0.8476	3.9e-10	1.8e-88	1.8e-88	0.03	0.039	81	192	0.469	392	CCH79_00000539	Gambusia affinis	33528	0	MIR domain-containing protein
A0A315VX60	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	56.1	56.1	1.0		3e-13	3e-13	0.0	0.018	0	89	0.109	797	CCH79_00000057	Gambusia affinis	33528	0	ATP-dependent RNA helicase
A0A315W7U7	RYR	high	architecture	ryr.hmm wins by 3967.6 bits (89.2% of 4447.2) over 2781 profile positions	479.6	4447.2	3967.6	0.8922	1.3e-140	0	0	0.437	0.564	1173	2781	0.993	2858	CCH79_00000537	Gambusia affinis	33528	0	Ryanodine receptor 3
A0A315WAK8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	58.6	58.6	1.0		5.5e-14	5.5e-14	0.0	0.012	0	59	0.419	525	CCH79_00016428	Gambusia affinis	33528	0	Troponin C, skeletal muscle
A0A315WC19	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	36.9	36.9	1.0		1.9e-07	1.9e-07	0.0	0.019	0	94	0.16	617	CCH79_00013044	Gambusia affinis	33528	0	Ran-binding protein 10
A0A340WGW9	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	103.6	103.6	1.0		1.5e-27	1.5e-27	0.0	0.027	0	133	0.097	1317	RNF123	Lipotes vexillifer	118797	0	E3 ubiquitin-protein ligase RNF123
A0A340WH28	ITPR	high	architecture	itpr.hmm wins by 3802.6 bits (89.4% of 4254.4) over 2630 profile positions	4254.4	451.8	3802.6	0.8938	0	1.9e-132	0	0.98	0.246	2630	1213	0.998	2701	ITPR2	Lipotes vexillifer	118797	0	Inositol 1,4,5-trisphosphate receptor
A0A340WKW7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.7	41.7	1.0		6.5e-09	6.5e-09	0.0	0.011	0	54	0.312	368	CABP1	Lipotes vexillifer	118797	0	Calcium-binding protein 1 isoform X1
A0A340WLS3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.4e-07	1.4e-07	0.0	0.011	0	54	0.667	168	CABP2	Lipotes vexillifer	118797	0	Calcium-binding protein 2 isoform X1
A0A340WSR1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.1	35.1	1.0		6.3e-07	6.3e-07	0.0	0.012	0	59	0.708	161	TNNC1	Lipotes vexillifer	118797	0	Troponin C, slow skeletal and cardiac muscles
A0A340WVG9	RYR	high	architecture	ryr.hmm wins by 7707.1 bits (91.2% of 8448.8) over 4910 profile positions	741.7	8448.8	7707.1	0.9122	1.2e-219	0	0	0.723	0.996	1941	4910	0.995	4986	RYR2	Lipotes vexillifer	118797	0	Ryanodine receptor 2
A0A340WX91	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.5	38.5	1.0		6.1e-08	6.1e-08	0.0	0.011	0	54	0.706	160	TNNC2	Lipotes vexillifer	118797	0	Troponin C, skeletal muscle
A0A340X1W6	ITPR	high	architecture	itpr.hmm wins by 4000.0 bits (90.7% of 4408.4) over 2636 profile positions	4408.4	408.4	4000.0	0.9074	0	2.2e-119	0	0.982	0.302	2636	1489	1.0	2744	ITPR1	Lipotes vexillifer	118797	0	Inositol 1,4,5-trisphosphate receptor
A0A340XDQ5	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		1.2e-07	1.2e-07	0.0	0.026	0	128	0.206	620	RANBP10	Lipotes vexillifer	118797	0	Ran-binding protein 10
A0A340XH15	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.8	56.8	1.0		1.8e-13	1.8e-13	0.0	0.015	0	74	0.872	149	CALM3	Lipotes vexillifer	118797	0	Calmodulin
A0A340XPE6	ITPR	high	architecture	itpr.hmm wins by 3602.6 bits (89.6% of 4020.4) over 2630 profile positions	4020.4	417.8	3602.6	0.8961	0	3.4e-122	0	0.98	0.27	2630	1331	0.999	2671	ITPR3	Lipotes vexillifer	118797	0	Inositol 1,4,5-trisphosphate receptor
A0A340XSZ1	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	43.0	43.0	1.0		2.7e-09	2.7e-09	0.0	0.027	0	133	0.184	749	HNRNPUL2	Lipotes vexillifer	118797	0	Heterogeneous nuclear ribonucleoprotein U-like protein 2
A0A340XTF8	RYR	high	architecture	ryr.hmm wins by 7282.6 bits (90.8% of 8024.0) over 4757 profile positions	741.4	8024.0	7282.6	0.9076	1.5e-219	0	0	0.736	0.965	1975	4757	0.979	4869	RYR3	Lipotes vexillifer	118797	0	Ryanodine receptor 3
A0A340XW36	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.9	44.9	1.0		7e-10	7e-10	0.0	0.011	0	54	0.665	173	CABP5	Lipotes vexillifer	118797	0	Calcium-binding protein 5 isoform X1
A0A340Y368	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.5	34.5	1.0		9.8e-07	9.8e-07	0.0	0.011	0	54	0.393	140	CALML5	Lipotes vexillifer	118797	0	Calmodulin-like protein 5
A0A340Y961	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.0	75.0	1.0		6.2e-19	6.2e-19	0.0	0.028	0	138	0.234	576	RSPRY1	Lipotes vexillifer	118797	0	RING finger and SPRY domain-containing protein 1
A0A340YBR0	RYR	high	architecture	ryr.hmm wins by 7399.6 bits (91.2% of 8112.2) over 4930 profile positions	712.6	8112.2	7399.6	0.9122	7.3e-211	0	0	0.683	1.0	1833	4930	1.0	5032	RYR1	Lipotes vexillifer	118797	0	Ryanodine receptor 1
A0A340YC71	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	51.7	51.7	1.0		6.3e-12	6.3e-12	0.0	0.026	0	128	0.159	740	DDX1	Lipotes vexillifer	118797	0	ATP-dependent RNA helicase
A0A340YIN4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.8	56.8	1.0		1.9e-13	1.9e-13	0.0	0.015	0	74	0.867	150	CALM1	Lipotes vexillifer	118797	0	Calmodulin isoform X1
A0A341AC28	RYR	high	architecture	ryr.hmm wins by 7443.2 bits (90.9% of 8186.7) over 4846 profile positions	743.5	8186.7	7443.2	0.9092	3.6e-220	0	0	0.738	0.983	1981	4846	0.994	4869	RYR3	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Ryanodine receptor 3
A0A341AGT5	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		1.3e-07	1.3e-07	0.0	0.026	0	128	0.206	620	RANBP10	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Ran-binding protein 10 isoform X3
A0A341AGZ6	RYR	high	architecture	ryr.hmm wins by 7309.7 bits (91.1% of 8026.6) over 4757 profile positions	716.9	8026.6	7309.7	0.9107	3.6e-212	0	0	0.69	0.965	1852	4757	0.994	4879	RYR1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Ryanodine receptor 1
A0A341AIM9	ITPR	high	architecture	itpr.hmm wins by 3816.3 bits (89.5% of 4263.5) over 2630 profile positions	4263.5	447.2	3816.3	0.8951	0	4.7e-131	0	0.98	0.246	2630	1213	0.998	2701	ITPR2	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Inositol 1,4,5-trisphosphate receptor
A0A341AQZ7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.8	56.8	1.0		1.8e-13	1.8e-13	0.0	0.015	0	74	0.872	149	CALM1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calmodulin-1
A0A341ATQ1	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	103.6	103.6	1.0		1.5e-27	1.5e-27	0.0	0.027	0	133	0.097	1317	RNF123	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	E3 ubiquitin-protein ligase RNF123
A0A341B399	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		1.3e-09	1.3e-09	0.0	0.011	0	54	0.509	226	CABP1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calcium-binding protein 1 isoform X1
A0A341BIQ0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.5	38.5	1.0		6.1e-08	6.1e-08	0.0	0.011	0	54	0.706	160	TNNC2	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Troponin C, skeletal muscle
A0A341BJW5	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	47.0	47.0	1.0		1.7e-10	1.7e-10	0.0	0.026	0	128	0.161	740	DDX1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	ATP-dependent RNA helicase
A0A341BKD8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.1	35.1	1.0		6.3e-07	6.3e-07	0.0	0.012	0	59	0.708	161	TNNC1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Troponin C, slow skeletal and cardiac muscles
A0A341BKF1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		1.2e-07	1.2e-07	0.0	0.012	0	59	0.146	431	RSPRY1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	RING finger and SPRY domain-containing protein 1 isoform X1
A0A341BLZ9	ITPR	high	architecture	itpr.hmm wins by 4018.1 bits (90.2% of 4455.1) over 2636 profile positions	4455.1	437.0	4018.1	0.9019	0	5.6e-128	0	0.982	0.247	2636	1218	1.0	2709	ITPR1	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Inositol 1,4,5-trisphosphate receptor
A0A341BM29	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	53.1	53.1	1.0		2.5e-12	2.5e-12	0.0	0.015	0	74	0.872	149	LOC112400993	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calmodulin-like
A0A341BS29	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		4.6e-09	4.6e-09	0.0	0.027	0	133	0.184	748	HNRNPUL2	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Heterogeneous nuclear ribonucleoprotein U-like protein 2
A0A341BT49	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.5	32.5	1.0		4e-06	4e-06	0.0	0.011	0	54	0.489	229	CABP2	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calcium-binding protein 2 isoform X3
A0A341C359	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.0	57.0	1.0		1.7e-13	1.7e-13	0.0	0.015	0	74	0.872	149	CALM2	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calmodulin-2
A0A341CBH3	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	33.8	33.8	1.0		1.5e-06	1.5e-06	0.0	0.014	0	69	0.134	530	LOC112407027	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	LOW QUALITY PROTEIN: heterogeneous nuclear ribonucleoprotein U-like protein 2
A0A341CFI9	unassigned	none	module	ryr.hmm matched only 84 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		4.7e-07	4.7e-07	0.0	0.017	0	84	0.571	140	LOC112407558	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calmodulin-like
A0A341CQY8	RYR	high	architecture	ryr.hmm wins by 7704.4 bits (91.2% of 8445.8) over 4910 profile positions	741.4	8445.8	7704.4	0.9122	1.5e-219	0	0	0.738	0.996	1981	4910	0.995	4971	RYR2	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Ryanodine receptor 2
A0A341CYQ8	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	37.4	37.4	1.0		1.3e-07	1.3e-07	0.0	0.018	0	89	0.123	762	RANBP9	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Ran-binding protein 9
A0A341D562	ITPR	high	architecture	itpr.hmm wins by 3609.4 bits (89.9% of 4015.4) over 2630 profile positions	4015.4	406.0	3609.4	0.8989	0	1.2e-118	0	0.98	0.26	2630	1282	0.999	2670	ITPR3	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Inositol 1,4,5-trisphosphate receptor
A0A341DBZ6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.0	45.0	1.0		6.8e-10	6.8e-10	0.0	0.011	0	54	0.665	173	CABP5	Neophocaena asiaeorientalis asiaeorientalis	1706337	0	Calcium-binding protein 5
A0A383YXL4	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.0	75.0	1.0		6e-19	6e-19	0.0	0.028	0	138	0.236	576	RSPRY1	Balaenoptera acutorostrata	9767	0	RING finger and SPRY domain-containing protein 1
A0A383YZH4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		7.6e-10	7.6e-10	0.0	0.011	0	54	0.665	173	CABP5	Balaenoptera acutorostrata	9767	0	Calcium-binding protein 5 isoform X1
A0A383Z7E6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1e-07	1e-07	0.0	0.011	0	54	0.496	226	CABP2	Balaenoptera acutorostrata	9767	0	Calcium-binding protein 2 isoform X1
A0A383ZG11	unassigned	none	module	ryr.hmm matched only 89 profile positions (< 200) — a shared module, not a family assignment	0.0	37.5	37.5	1.0		1.2e-07	1.2e-07	0.0	0.018	0	89	0.129	729	RANBP9	Balaenoptera acutorostrata	9767	0	Ran-binding protein 9
