group	upid	organism	taxid	itpr_status	itpr_key	n_itpr	n_pi_plc	plc_status
fungi	UP000275078	Ascobolus immersus RN42	1160509	absent	proteome	0	2	present
fungi	UP000275385	Coniochaeta pulveracea	177199	absent	proteome	0	4	present
fungi	UP000276215	Choiromyces venosus 120613-1	1336337	absent	proteome	0	2	present
fungi	UP000277212	Fusarium kuroshium	2010991	absent	proteome	0	6	present
fungi	UP000277580	Morchella conica CCBAS932	1392247	absent	proteome	0	2	present
fungi	UP000278143	Syncephalis pseudoplumigaleata	1712513	absent	proteome	0	1	present
fungi	UP000279236	Apiotrichum porosum	105984	absent	proteome	0	2	present
fungi	UP000279259	Saitozyma podzolica	1890683	absent	proteome	0	1	present
fungi	UP000280685	Podospora comata	48703	absent	proteome	0	4	present
fungi	UP000283090	Arthrobotrys flagrans (Nematode-trapping fungus) (Trichothecium flagrans)	97331	absent	proteome	0	2	present
fungi	UP000283269	Psilocybe cyanescens	93625	absent	proteome	0	3	present
fungi	UP000283383	Golovinomyces cichoracearum	62708	absent	proteome	0	2	present
fungi	UP000283841	Paecilomyces variotii (Byssochlamys spectabilis)	264951	absent	proteome	0	1	present
fungi	UP000283895	Cytospora schulzeri	448051	absent	proteome	0	5	present
fungi	UP000284375	Cytospora chrysosperma (Cytospora canker fungus) (Sphaeria chrysosperma)	252740	absent	proteome	0	4	present
fungi	UP000284706	Gymnopilus dilepis	231916	absent	proteome	0	4	present
fungi	UP000284842	Panaeolus cyanescens	181874	absent	proteome	0	3	present
fungi	UP000285146	Cytospora leucostoma	1230097	absent	proteome	0	5	present
fungi	UP000286045	Xylaria grammica	363999	absent	proteome	0	4	present
fungi	UP000286134	Erysiphe neolycopersici	212602	absent	proteome	0	2	present
fungi	UP000286921	Aspergillus awamori (Black koji mold)	105351	absent	proteome	0	2	present
fungi	UP000287124	Fusarium euwallaceae	1147111	absent	proteome	0	6	present
fungi	UP000287144	Fusarium oligoseptatum	2604345	absent	proteome	0	6	present
fungi	UP000287166	Sparassis crispa	139825	absent	proteome	0	1	present
fungi	UP000287972	Fusarium floridanum	1325733	absent	proteome	0	6	present
fungi	UP000288168	Fusarium duplospermum	1325734	absent	proteome	0	6	present
fungi	UP000288429	Fusarium ambrosium	131363	absent	proteome	0	6	present
fungi	UP000289152	Tremella mesenterica (Jelly fungus)	5217	absent	proteome	0	1	present
fungi	UP000290288	Candolleomyces aberdarensis	2316362	absent	proteome	0	3	present
fungi	UP000290900	Brettanomyces naardenensis (Yeast)	13370	absent	proteome	0	1	present
fungi	UP000292082	Dichomitus squalens	114155	absent	proteome	0	1	present
fungi	UP000292447	Metschnikowia aff. pulcherrima	2163413	absent	proteome	0	1	present
fungi	UP000292702	Steccherinum ochraceum	92696	absent	proteome	0	1	present
fungi	UP000293195	Alternaria tenuissima	119927	absent	proteome	0	3	present
fungi	UP000293360	Monosporascus ibericus	155417	absent	proteome	0	4	present
fungi	UP000293547	Alternaria gaisen	167740	absent	proteome	0	3	present
fungi	UP000293823	Alternaria arborescens	156630	absent	proteome	0	3	present
fungi	UP000294003	Monosporascus cannonballus	155416	absent	proteome	0	4	present
fungi	UP000294933	Rickenella mellea	50990	absent	proteome	0	2	present
fungi	UP000295083	Colletotrichum spinosum	1347390	absent	proteome	0	3	present
fungi	UP000295604	Colletotrichum sidae	1347389	absent	proteome	0	3	present
fungi	UP000295703	Colletotrichum trifolii	5466	absent	proteome	0	4	present
fungi	UP000297229	Botrytis elliptica	278938	absent	proteome	0	2	present
fungi	UP000297280	Botrytis porri	87229	absent	proteome	0	2	present
fungi	UP000297299	Botryotinia calthae	38488	absent	proteome	0	2	present
fungi	UP000297452	Botryotinia narcissicola	278944	absent	proteome	0	1	present
fungi	UP000297527	Botryotinia convoluta	54673	absent	proteome	0	2	present
fungi	UP000297716	Xylaria hypoxylon	37992	absent	proteome	0	4	present
fungi	UP000297777	Botrytis tulipae	87230	absent	proteome	0	2	present
fungi	UP000297814	Botrytis hyacinthi	278943	absent	proteome	0	2	present
fungi	UP000297910	Botrytis paeoniae	278948	absent	proteome	0	2	present
fungi	UP000298030	Coprinellus micaceus (Glistening ink-cap mushroom) (Coprinus micaceus)	71717	absent	proteome	0	3	present
fungi	UP000298061	Hericium alpestre	135208	absent	proteome	0	2	present
fungi	UP000298138	Ascodesmis nigricans	341454	absent	proteome	0	2	present
fungi	UP000298327	Dentipellis fragilis	205917	absent	proteome	0	2	present
fungi	UP000298493	Venturia nashicola	86259	absent	proteome	0	3	present
fungi	UP000301737	Zygosaccharomyces mellis	42258	absent	proteome	0	1	present
fungi	UP000305067	Pterulicium gracile	1884261	absent	proteome	0	3	present
fungi	UP000305948	Heliocybe sulcata	5364	absent	proteome	0	2	present
fungi	UP000306050	Sporisorium graminicola	280036	absent	proteome	0	1	present
fungi	UP000307173	Pichia inconspicua	52247	absent	proteome	0	1	present
fungi	UP000307440	Coprinopsis marcescibilis (Agaric fungus) (Psathyrella marcescibilis)	230819	absent	proteome	0	3	present
fungi	UP000308092	Aspergillus tanneri	1220188	absent	proteome	0	2	present
fungi	UP000308197	Polyporus arcularius HHB13444	1314778	absent	proteome	0	1	present
fungi	UP000308199	Phellinidium pouzarii	167371	absent	proteome	0	1	present
fungi	UP000308549	Salinomyces thailandicus	706561	absent	proteome	0	3	present
fungi	UP000308652	Crucibulum laeve	68775	absent	proteome	0	3	present
fungi	UP000308671	Botrytis galanthina	278940	absent	proteome	0	2	present
fungi	UP000308730	Antrodiella citrinella	2447956	absent	proteome	0	1	present
fungi	UP000308768	Cryomyces minteri	331657	absent	proteome	0	3	present
fungi	UP000309038	Hermanssonia centrifuga	98765	absent	proteome	0	1	present
fungi	UP000309340	Friedmanniomyces simplex	329884	absent	proteome	0	1	present
fungi	UP000310108	Colletotrichum tanaceti	1306861	absent	proteome	0	4	present
fungi	UP000310158	Bondarzewia mesenterica	1095465	absent	proteome	0	2	present
fungi	UP000310189	Wallemia hederae	1540922	absent	proteome	0	1	present
fungi	UP000311382	Rhodotorula diobovata	5288	absent	proteome	0	1	present
fungi	UP000313359	Lentinus tigrinus ALCF2SS1-6	1328759	absent	proteome	0	1	present
fungi	UP000315522	Lachnellula willkommii	215461	absent	proteome	0	2	present
fungi	UP000315783	Cordyceps javanica	43265	absent	proteome	0	4	present
fungi	UP000316270	Venturia effusa	50376	absent	proteome	0	3	present
fungi	UP000317494	Synchytrium endobioticum	286115	absent	proteome	0	1	present
fungi	UP000318582	Powellomyces hirtus	109895	absent	proteome	0	1	present
fungi	UP000319160	Xylaria flabelliformis	2512241	absent	proteome	0	4	present
fungi	UP000319257	Thyridium curvatum	1093900	absent	proteome	0	4	present
fungi	UP000319663	Monascus purpureus (Red mold) (Monascus anka)	5098	absent	proteome	0	1	present
fungi	UP000319731	Synchytrium microbalum	1806994	absent	proteome	0	1	present
fungi	UP000320333	Chytriomyces confervae	246404	present	proteome	1	1	present
fungi	UP000320762	Schizophyllum amplum	97359	absent	proteome	0	3	present
fungi	UP000322225	Kwoniella shandongensis	1734106	absent	proteome	0	1	present
fungi	UP000322245	Cryptococcus floricola	2591691	absent	proteome	0	1	present
fungi	UP000322873	Monilinia fructicola (Brown rot fungus) (Ciboria fructicola)	38448	absent	proteome	0	2	present
fungi	UP000323386	Pseudozyma flocculosa	84751	absent	proteome	0	2	present
fungi	UP000324022	Ustilago trichophora	86804	absent	proteome	0	4	present
fungi	UP000324639	Blumeria graminis f. sp. tritici	62690	absent	proteome	0	2	present
fungi	UP000324748	Puccinia graminis f. sp. tritici	56615	absent	proteome	0	2	present
fungi	UP000325008	Moesziomyces antarcticus (Yeast) (Pseudozyma antarctica)	84753	absent	proteome	0	2	present
fungi	UP000325395	Aspergillus pseudocaelatus	1825620	absent	proteome	0	2	present
fungi	UP000325433	Aspergillus transmontanensis	1034304	absent	proteome	0	2	present
fungi	UP000325579	Aspergillus pseudonomiae	1506151	absent	proteome	0	2	present
fungi	UP000325672	Aspergillus pseudotamarii	132259	absent	proteome	0	2	present
fungi	UP000325780	Aspergillus avenaceus	36643	absent	proteome	0	2	present
fungi	UP000325902	Lasiodiplodia theobromae	45133	absent	proteome	0	2	present
fungi	UP000325945	Aspergillus sergii	1034303	absent	proteome	0	2	present
fungi	UP000326198	Aspergillus bertholletiae	1226010	absent	proteome	0	2	present
fungi	UP000326268	Aspergillus caelatus	61420	absent	proteome	0	2	present
fungi	UP000326289	Aspergillus minisclerotigenes	656917	absent	proteome	0	2	present
fungi	UP000326340	Colletotrichum shisoi	2078593	absent	proteome	0	4	present
fungi	UP000326532	Aspergillus parasiticus	5067	absent	proteome	0	2	present
fungi	UP000326565	Aspergillus leporis	41062	absent	proteome	0	2	present
fungi	UP000326757	Monilinia laxa (Brown rot fungus) (Sclerotinia laxa)	61186	absent	proteome	0	2	present
fungi	UP000326799	Aspergillus novoparasiticus	986946	absent	proteome	0	2	present
fungi	UP000326924	Sphaerosporella brunnea	1250544	absent	proteome	0	2	present
fungi	UP000326950	Aspergillus tamarii	41984	absent	proteome	0	2	present
fungi	UP000327118	Aspergillus coremiiformis	138285	absent	proteome	0	2	present
fungi	UP000383932	Ceratobasidium theobromae	1582974	absent	proteome	0	3	present
fungi	UP000398389	Magnusiomyces paraingens	2606893	absent	proteome	0	1	present
fungi	UP000422736	Kluyveromyces marxianus (Yeast) (Candida kefyr)	4911	absent	proteome	0	1	present
fungi	UP000431533	Lachnellula hyalina	1316788	absent	proteome	0	2	present
fungi	UP000434172	Colletotrichum asianum	702518	absent	proteome	0	5	present
fungi	UP000443090	Lachnellula occidentalis	215460	absent	proteome	0	2	present
fungi	UP000449547	Diutina rugosa (Yeast) (Candida rugosa)	5481	absent	proteome	0	1	present
fungi	UP000452235	Aspergillus terreus	33178	absent	proteome	0	2	present
fungi	UP000462212	Lachnellula subtilissima	602034	absent	proteome	0	2	present
fungi	UP000465220	Aspergillus lentulus	293939	absent	proteome	0	2	present
fungi	UP000465266	Aspergillus udagawae	91492	absent	proteome	0	2	present
fungi	UP000467700	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	1973307	absent	proteome	0	3	present
fungi	UP000469558	Lachnellula suecica	602035	absent	proteome	0	2	present
fungi	UP000469559	Lachnellula arida	1316785	absent	proteome	0	2	present
fungi	UP000473826	Vanrija humicola (Yeast) (Cryptococcus humicola)	5417	absent	proteome	0	2	present
fungi	UP000478008	Dekkera bruxellensis (Brettanomyces custersii)	5007	absent	proteome	0	1	present
fungi	UP000481288	Lachnellula cervina	1316786	absent	proteome	0	2	present
fungi	UP000481858	Xylaria multiplex	323545	absent	proteome	0	4	present
fungi	UP000481861	Massariosphaeria phaeospora	100035	absent	proteome	0	3	present
fungi	UP000490939	Venturia inaequalis (Apple scab fungus)	5025	absent	proteome	0	3	present
fungi	UP000501346	Saccharomyces pastorianus (Lager yeast) (Saccharomyces cerevisiae x Saccharomyces eubayanus)	27292	absent	proteome	0	1	present
fungi	UP000503462	Peltaster fructicola	286661	absent	proteome	0	1	present
fungi	UP000504636	Mytilinidion resinicola	574789	absent	proteome	0	2	present
fungi	UP000504637	Dissoconium aciculare CBS 342.82	1314786	absent	proteome	0	2	present
fungi	UP000504638	Eremomyces bilateralis CBS 781.70	1392243	absent	proteome	0	2	present
fungi	UP000509510	Talaromyces rugulosus (Penicillium rugulosum)	121627	absent	proteome	0	2	present
fungi	UP000509704	Zygotorulaspora mrakii (Zygosaccharomyces mrakii)	42260	absent	proteome	0	1	present
fungi	UP000510647	Torulaspora globosa	48254	absent	proteome	0	1	present
fungi	UP000510686	Metarhizium brunneum	500148	absent	proteome	0	4	present
fungi	UP000515153	Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)	148305	absent	proteome	0	5	present
fungi	UP000515788	Torulaspora globosa	48254	absent	proteome	0	1	present
fungi	UP000518752	Collybiopsis confluens	2823264	absent	proteome	0	4	present
fungi	UP000521872	Agrocybe pediades	84607	absent	proteome	0	3	present
fungi	UP000521943	Ephemerocybe angulata	980116	absent	proteome	0	5	present
fungi	UP000522262	Fusarium mexicanum	751941	absent	proteome	0	7	present
fungi	UP000530670	Fusarium tjaetaba	1567544	absent	proteome	0	6	present
fungi	UP000531561	Botrytis fragariae	1964551	absent	proteome	0	2	present
fungi	UP000532311	Fusarium globosum	78864	absent	proteome	0	6	present
fungi	UP000536711	Fusarium acutatum	78861	absent	proteome	0	7	present
fungi	UP000537989	Fusarium austroamericanum	282268	absent	proteome	0	6	present
fungi	UP000541154	Petromyces alliaceus (Aspergillus alliaceus)	209559	absent	proteome	0	2	present
fungi	UP000541558	Ephemerocybe angulata	980116	absent	proteome	0	3	present
fungi	UP000544095	Fusarium pseudoanthophilum	48495	absent	proteome	0	5	present
fungi	UP000544331	Fusarium mundagurra	1567541	absent	proteome	0	6	present
fungi	UP000546213	Fusarium pseudocircinatum	56676	absent	proteome	0	7	present
fungi	UP000547976	Gibberella subglutinans (Fusarium subglutinans)	42677	absent	proteome	0	6	present
fungi	UP000554235	Fusarium albosuccineum	1237068	absent	proteome	0	7	present
fungi	UP000557566	Ophiocordyceps sinensis	72228	absent	proteome	0	4	present
fungi	UP000559027	Leucocoprinus leucothites	201217	absent	proteome	0	3	present
fungi	UP000559256	Tetrapyrgos nigripes	182062	absent	proteome	0	3	present
fungi	UP000562682	Fusarium denticulatum	48507	absent	proteome	0	7	present
fungi	UP000562929	Ophiocordyceps camponoti-floridani	2030778	absent	proteome	0	4	present
fungi	UP000565441	Tricholomella constricta	117010	absent	proteome	0	3	present
fungi	UP000566819	Cudoniella acicularis	354080	absent	proteome	0	2	present
fungi	UP000567179	Psilocybe cf. subviscida	2480587	absent	proteome	0	3	present
fungi	UP000567885	Fusarium heterosporum	42747	absent	proteome	0	7	present
fungi	UP000572754	Fusarium circinatum (Pitch canker fungus) (Gibberella circinata)	48490	absent	proteome	0	7	present
fungi	UP000572817	Botryosphaeria dothidea	55169	absent	proteome	0	2	present
fungi	UP000573603	Fusarium anthophilum	48485	absent	proteome	0	6	present
fungi	UP000574317	Fusarium napiforme	42672	absent	proteome	0	6	present
fungi	UP000578531	Letharia columbiana	112416	absent	proteome	0	2	present
fungi	UP000582016	Fusarium phyllophilum	47803	absent	proteome	0	6	present
fungi	UP000593566	Letharia lupina	560253	absent	proteome	0	2	present
fungi	UP000594364	Epichloe festucae (strain Fl1)	877507	absent	proteome	0	4	present
fungi	UP000596276	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	332952	absent	proteome	0	2	present
fungi	UP000596902	Alternaria burnsii	1187904	absent	proteome	0	3	present
fungi	UP000603453	Mucor saturninus	64648	absent	proteome	0	0	absent
fungi	UP000604273	Fusarium gaditjirri	282569	absent	proteome	0	6	present
fungi	UP000605846	Apophysomyces ossiformis	679940	present	proteome	1	0	absent
fungi	UP000605986	Fusarium austroafricanum	2364996	absent	proteome	0	6	present
fungi	UP000606974	Endocarpon pusillum	364733	absent	proteome	0	2	present
fungi	UP000612746	Umbelopsis vinacea	44442	absent	proteome	0	0	absent
fungi	UP000613177	Thamnidium elegans	101142	absent	proteome	0	0	absent
fungi	UP000613401	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	474922	absent	proteome	0	5	present
fungi	UP000613580	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	absent	proteome	0	4	present
fungi	UP000620104	Naganishia liquefaciens	104408	absent	proteome	0	1	present
fungi	UP000620124	Mycena venus	2733690	absent	proteome	0	3	present
fungi	UP000622797	Fusarium sarcochroum	1208366	absent	proteome	0	7	present
fungi	UP000623467	Mycena sanguinolenta	230812	absent	proteome	0	3	present
fungi	UP000623687	Pleurotus ostreatus (Oyster mushroom) (Agaricus ostreatus)	5322	absent	proteome	0	3	present
fungi	UP000624404	Sclerotinia trifoliorum	28548	absent	proteome	0	2	present
fungi	UP000630445	Aspergillus hiratsukae	1194566	absent	proteome	0	2	present
fungi	UP000631181	Penicillium ucsense	2839758	absent	proteome	0	2	present
fungi	UP000635477	Fusarium zealandicum	1053134	absent	proteome	0	4	present
fungi	UP000636479	Mycena indigotica	2126181	absent	proteome	0	4	present
fungi	UP000637239	Aspergillus chevalieri (Eurotium chevalieri)	182096	absent	proteome	0	2	present
fungi	UP000639643	Colletotrichum musicola	2175873	absent	proteome	0	5	present
fungi	UP000641853	Aspergillus felis	1287682	absent	proteome	0	2	present
fungi	UP000644660	Maudiozyma barnettii	61262	absent	proteome	0	1	present
fungi	UP000646827	Circinella minor	1195481	present	proteome	1	0	absent
fungi	UP000649328	Metschnikowia pulcherrima (Yeast)	27326	absent	proteome	0	1	present
fungi	UP000650833	Mucor plumbeus	97098	present	proteome	1	0	absent
fungi	UP000651452	Ascochyta lentis	205686	absent	proteome	0	3	present
fungi	UP000652219	Colletotrichum sojae	2175907	absent	proteome	0	5	present
fungi	UP000653565	Aspergillus fumigatiaffinis	340414	absent	proteome	0	2	present
fungi	UP000654370	Mortierella isabellina (Filamentous fungus) (Umbelopsis isabellina)	91625	absent	proteome	0	0	absent
fungi	UP000654913	Aspergillus puulaauensis	1220207	absent	proteome	0	2	present
fungi	UP000654918	Colletotrichum plurivorum	2175906	absent	proteome	0	5	present
fungi	UP000658997	Ustilago bromivora	307758	absent	proteome	0	2	present
fungi	UP000660729	Pseudocercospora fuligena	685502	absent	proteome	0	3	present
fungi	UP000661280	Aspergillus kawachii (White koji mold) (Aspergillus awamori var. kawachi)	1069201	absent	proteome	0	2	present
fungi	UP000662569	Collybia sordida	123925	absent	proteome	0	0	absent
