accession	organism	vclass	vorder	cell	cell_status	contig	start	end	strand	span	mp_id	bait	coverage	identity	frameshifts	stop_codons	cds_bp	contig_spans_gene	contig_n50	headroom	assembly_level	n_genes_longer	annot_max_gene_span	annot_median_gene_span	loss	best_frac_cds	sum_frac_cds	n_fragments	fragment_names	control_strength	eligible	failed_rule	mode	reasons
GCF_902500255.1	Thalassophryne amazonica	Actinopteri	Batrachoidiformes	ITPR3	found_annotated	NC_047108.1	20766872	21032264	+	265393	MP000092	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8715	0	0	8061	True	2329598	8.78	Chromosome	868	3434143	25043	0.123	0.877	0.951	2	itpr3;LOC117511944	3	False	E2		order_rep:Batrachoidiformes
GCF_027579735.1	Bombina bombina	Amphibia	Anura	ITPR2	found_annotated	NC_069504.1	1122135203	1124607298	-	2472096	MP000013#50	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	1.0	0.9234	0	0	8148	True	3759931	1.52	Chromosome	5	4487195	72683	0.117	0.883	1.0	2	ITPR2;LOC128664916	3	False	E2		order_rep:Anura
GCF_025201925.1	Gopherus flavomarginatus	Testudines	Testudines	ITPR1	found_annotated	NC_066622.1	15687179	15912638	+	225460	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9975	0.8932	0	0	8235	True	6917139	30.68	Chromosome	1296	2697109	22614	0.111	0.889	0.889	1	ITPR1	3	False	E2		order_rep:Testudines
GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	ITPR2	fragment	NW_008681905.1	13577	113250	-	99674	MP000042	A0A672UP22|ITPR2|Strigops_habroptila	0.6148	0.9843	0	0	4980	False	20602	0.21	Scaffold	277	416581	9062	0.104	0.896	0.896	1	LOC103805612	3	False	E2		zero_hit_proteome
GCF_000699245.1	Pterocles gutturalis	Aves	Pterocliformes	ITPR2	fragment	NW_010140435.1	20017	133966	+	113950	MP000014	F1P1X4|ITPR2|Gallus_gallus|ITPR2	0.6152	0.9777	0	0	4983	False	26448	0.23	Scaffold	101	402189	9372	0.104	0.896	0.896	1	LOC104469213	3	False	E2		order_rep:Pterocliformes;missing_paralog;fragment_only
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	ITPR3	found_annotated	NW_009970727.1	633770	682232	+	48463	MP000020	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9906	0.9841	0	0	7926	False	30767	0.63	Scaffold	2334	1070131	13655	0.076	0.924	0.924	1	ITPR3	3	False	E2		zero_hit_proteome
GCA_013399035.1	Quiscalus mexicanus	Aves	Passeriformes	ITPR1	assembly_gap	VWYF01032520.1	539	76352	-	75814	MP000007	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.6887	0.9667	0	0	5757	False	60532	0.8	Scaffold	379	317253	5204	0.059	0.941	0.941	1	QUIMEX_R00733	1	False	E2		missing_paralog
GCF_003957555.1	Calypte anna	Aves	Apodiformes	ITPR3	found_annotated	NC_044271.1	5719989	5754896	-	34908	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9854	0.9644	4	0	7886	True	14522327	416.02	Chromosome	3851	1021610	14631	0.055	0.945	1.006	2	ITPR3;LOC115599699	3	False	E2		missing_paralog
GCA_013397395.1	Sinosuthora webbiana	Aves	Passeriformes	ITPR3	found_annotated	VXBN01011685.1	297	45411	+	45115	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9652	0.9551	0	0	7758	False	78603	1.74	Scaffold	1398	581404	5803	0.046	0.954	0.954	1	Itpr3	1	False	E2		missing_paralog
GCA_014281875.1	Nibea albiflora	Actinopteri		ITPR3	found_annotated	CM024793.1	25693049	25721341	-	28293	MP000097	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	1.0	0.8823	1	0	8185	True	4420150	156.23	Chromosome	1147	203185	3561	0.034	0.966	0.966	1	ITPR2	1	True			missing_paralog;fragment_only
GCA_029706075.1	Aldrovandia affinis	Actinopteri	Notacanthiformes	ITPR2	found_annotated	JAINUG010000023.1	4888108	5028123	+	140016	MP000079	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.7976	1	0	8024	True	2000165	14.29	Scaffold	241	401062	5969	0.03	0.97	1.0	2	AAFF_G00173100;AAFF_G00173110	2	True			order_rep:Notacanthiformes
GCA_013397635.1	Columbina picui	Aves	Columbiformes	ITPR1	found_annotated	VYZG01001033.1	29819	203822	+	174004	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9773	0	0	8298	False	24994	0.14	Scaffold	108	445366	6085	0.03	0.97	0.97	1	Itpr1	1	False	E2		missing_paralog
GCA_013398615.1	Brachypodius melanocephalos	Aves	Passeriformes	ITPR3	found_annotated	VZSR01002526.1	2552752	2589225	+	36474	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	1.0	0.9522	1	0	7822	False	85408	2.34	Scaffold	1589	577285	5811	0.029	0.971	0.971	1	BRAATR_R04662	1	False	E2		missing_paralog;fragment_only
GCA_013399075.1	Chloroceryle aenea	Aves	Coraciiformes	ITPR3	found_annotated	VWZY01000040.1	258710	339501	+	80792	MP000021	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.991	0.9753	1	0	7915	False	34835	0.43	Scaffold	501	596617	6894	0.027	0.973	0.973	1	CHLAEN_R07046	2	False	E2		missing_paralog;fragment_only
GCA_019447015.1	Hymenochirus boettgeri	Amphibia	Anura	ITPR2	found_annotated	CM033471.1	7877787	8086667	-	208881	MP000020	A0A6I8RGU0|itpr2|Xenopus_tropicalis|ITPR2	1.0	0.6135	6	1	7495	True	783846	3.75	Chromosome	500	891038	19488	0.022	0.978	0.978	1	GDO86_004943	2	False	E2		fragment_only
GCA_014281875.1	Nibea albiflora	Actinopteri		ITPR1	found_annotated	CM024790.1	23069459	23127860	-	58402	MP000094	A0A672IUQ7|ITPR1|Salarias_fasciatus	1.0	0.9595	2	0	8255	True	4420150	75.68	Chromosome	362	203185	3561	0.02	0.98	1.0	2	ITPR1;ITPR1.4	1	True			missing_paralog;fragment_only
GCA_013399305.1	Rostratula benghalensis	Aves	Charadriiformes	ITPR1	found_annotated	VXAI01000036.1	5697540	5874783	+	177244	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9892	0	0	8337	False	78725	0.44	Scaffold	130	480984	6604	0.015	0.985	0.985	1	ROSBEN_R09378	2	False	E3		missing_paralog
GCA_013399395.1	Nyctiprogne leucopyga	Aves	Caprimulgiformes	ITPR1	found_annotated	VZZU01000042.1	509754	681771	-	172018	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.991	0	0	8337	False	28894	0.17	Scaffold	51	364902	5860	0.015	0.985	0.985	1	NYCLEU_R12879	1	False	E3		missing_paralog
GCF_000687285.1	Phaethon lepturus	Aves	Phaethontiformes	ITPR1	assembly_gap	NW_010532953.1	5239	98752	+	93514	MP000005	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.6222	0.9936	0	0	5187	False	22941	0.25	Scaffold	262	347595	9986	0.014	0.986	0.986	1	ITPR1	2	False	E2		missing_paralog;fragment_only
GCA_013396675.1	Eubucco bourcierii	Aves	Piciformes	ITPR1	found_annotated	VWZE01010273.1	79466	278172	+	198707	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9971	0.982	0	0	8334	False	26549	0.13	Scaffold	46	475710	6721	0.013	0.987	0.987	1	Itpr1	2	False	E2		missing_paralog
GCF_964638095.1	Poromitra crassiceps	Actinopteri	Beryciformes	ITPR2	found_annotated	NC_139636.1	15547136	15618746	+	71611	MP000083	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	1.0	0.8417	3	0	8071	True	841497	11.75	Chromosome	2434	1167224	12881	0.012	0.988	0.988	1	itpr2	3	True			order_rep:Beryciformes
GCA_036250325.1	Characodon lateralis	Actinopteri	Cyprinodontiformes	ITPR1	assembly_gap	JAHUTJ010058458.1	4568	22054	-	17487	MP000082	A0A672IUQ7|ITPR1|Salarias_fasciatus	0.4949	0.9128	0	0	4161	False	18129	1.04	Scaffold	2568	134551	3931	0.012	0.988	0.988	1	ITPR1_6	0	False	E2		fragment_only
GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	ITPR2	found_annotated	CM040303.1	6953731	7198908	-	245178	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	1.0	0.9807	0	0	8100	True	150307	0.61	Chromosome	134	1914103	17554	0.011	0.989	0.989	1	IHE44_0011934	3	False	E2		missing_paralog
GCF_000690835.1	Fulmarus glacialis	Aves	Procellariiformes	ITPR1	assembly_gap	NW_009188403.1	23205	72047	+	48843	MP000005	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.5934	0.9945	0	0	4947	False	25926	0.53	Scaffold	1071	306834	10118	0.007	0.993	0.993	1	ITPR1	1	False	E2		missing_paralog;fragment_only
GCA_013397015.1	Myiagra hebetior	Aves	Passeriformes	ITPR1	found_annotated	VWZQ01007131.1	499494	658436	+	158943	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9845	0	0	8337	False	66181	0.42	Scaffold	168	749682	5984	0.006	0.994	0.994	1	MYIHEB_R06248	2	False	E2		missing_paralog
GCF_000687285.1	Phaethon lepturus	Aves	Phaethontiformes	ITPR2	assembly_gap	NW_010515537.1	1960	68291	-	66332	MP000048	A0A672UP22|ITPR2|Strigops_habroptila	0.457	0.9838	0	0	3702	False	22941	0.35	Scaffold	611	347595	9986	0.006	0.994	0.994	1	LOC104627509	2	False	E2		missing_paralog;fragment_only
GCA_013398155.1	Pedionomus torquatus	Aves	Charadriiformes	ITPR1	found_annotated	VZRU01011476.1	54341	238023	-	183683	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9824	0	0	8334	False	36855	0.2	Scaffold	94	733006	6594	0.006	0.994	0.994	1	PEDTOR_R00561	2	False	E2		missing_paralog
GCA_013398575.1	Certhia familiaris	Aves	Passeriformes	ITPR1	found_annotated	WBNC01000937.1	369	122554	-	122186	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.823	0.9821	0	0	6855	False	48850	0.4	Scaffold	241	431877	5083	0.006	0.994	0.994	1	CERFAM_R07849	2	False	E2		missing_paralog
GCA_013397465.1	Furnarius figulus	Aves	Passeriformes	ITPR1	found_annotated	VYZD01000015.1	3558831	3709701	+	150871	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9853	0	0	8343	False	55547	0.37	Scaffold	127	469483	5947	0.006	0.994	0.994	1	FURFIG_R11996	1	False	E2		missing_paralog
GCA_009819775.1	Phoenicopterus ruber ruber	Aves	Phoenicopteriformes	ITPR1	found_annotated	CM020224.1	2238597	2413674	-	175078	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9928	0	0	8337	True	14700712	83.97	Chromosome	547	1346933	14122	0.005	0.995	0.995	1	ITPR1	3	True			order_rep:Phoenicopteriformes;missing_paralog;fragment_only
GCF_000708025.1	Charadrius vociferus	Aves	Charadriiformes	ITPR1	found_annotated	NW_009647846.1	1649191	1825300	+	176110	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9924	0	0	8337	False	39278	0.22	Scaffold	424	1016474	14030	0.005	0.995	0.995	1	ITPR1	3	False	E2		zero_hit_proteome
GCF_030936135.1	Gavia stellata	Aves	Gaviiformes	ITPR1	found_annotated	NC_082605.1	23526661	23764601	+	237941	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9924	0	0	8337	True	13765203	57.85	Chromosome	278	1305306	12919	0.005	0.995	0.995	1	ITPR1	3	True			order_rep:Gaviiformes;missing_paralog;fragment_only
GCF_964237585.1	Gallinula chloropus	Aves	Gruiformes	ITPR1	found_annotated	NC_140097.1	1753779	1921297	-	167519	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9921	0	0	8337	True	3673000	21.93	Chromosome	524	1290802	11759	0.005	0.995	0.995	1	ITPR1	3	True			order_rep:Gruiformes
GCF_000699105.1	Pygoscelis adeliae	Aves	Sphenisciformes	ITPR1	found_annotated	NW_008825411.1	146519	320345	-	173827	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	0	0	8337	False	22195	0.13	Scaffold	469	1204567	16332	0.005	0.995	0.995	1	ITPR1	3	False	E2		missing_paralog
GCF_030463565.1	Pelecanus crispus	Aves	Pelecaniformes	ITPR1	found_annotated	NC_134649.1	49501219	49677041	+	175823	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	0	0	8337	True	9666746	54.98	Chromosome	527	1399804	13250	0.005	0.995	0.995	1	ITPR1	3	True			missing_paralog;fragment_only
GCF_907165065.1	Caprimulgus europaeus	Aves	Caprimulgiformes	ITPR1	found_annotated	NC_136578.1	21657473	21833947	+	176475	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	0	0	8337	True	30622946	173.53	Chromosome	499	1231223	14226	0.005	0.995	0.995	1	ITPR1	3	True			order_rep:Caprimulgiformes
GCF_000747805.2	Chaetura pelagica	Aves	Apodiformes	ITPR1	found_annotated	NW_009954216.1	1102883	1279410	+	176528	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.987	0	0	8316	False	30767	0.17	Scaffold	356	1070131	13655	0.005	0.995	0.995	1	ITPR1	3	False	E2		zero_hit_proteome
GCF_000699145.1	Aptenodytes forsteri	Aves	Sphenisciformes	ITPR3	found_annotated	NW_008794598.1	4541206	4664699	+	123494	MP000018	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.991	0.9841	0	0	7950	False	31730	0.26	Scaffold	841	1345565	15508	0.005	0.995	0.995	1	ITPR3	3	False	E2		zero_hit_proteome
GCA_014839755.1	Sylvia borin	Aves	Passeriformes	ITPR1	found_annotated	CM025968.1	1262639	1420397	-	157759	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9838	0	0	8340	True	31914676	202.3	Chromosome	494	1158710	12959	0.005	0.995	0.995	1	ITPR1	3	True			missing_paralog;fragment_only
GCA_013400195.1	Aramus guarauna	Aves	Gruiformes	ITPR1	found_annotated	VXBL01002157.1	1575190	1746624	+	171435	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	0	0	8337	False	62981	0.37	Scaffold	176	581365	6783	0.005	0.995	0.995	1	ARAGUA_R09074	2	False	E2		missing_paralog
GCF_000699245.1	Pterocles gutturalis	Aves	Pterocliformes	ITPR1	found_annotated	NW_010106411.1	2395	154975	-	152581	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9705	0.9911	0	0	8088	False	26448	0.17	Scaffold	30	402189	9372	0.005	0.995	0.995	1	ITPR1	2	False	E2		order_rep:Pterocliformes;missing_paralog;fragment_only
GCA_013399075.1	Chloroceryle aenea	Aves	Coraciiformes	ITPR1	found_annotated	VWZY01001946.1	2207	168963	-	166757	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.991	0.9848	0	1	8283	False	34835	0.21	Scaffold	108	596617	6894	0.005	0.995	0.995	1	CHLAEN_R10158	2	False	E2		missing_paralog;fragment_only
GCA_013398175.1	Climacteris rufus	Aves	Passeriformes	ITPR1	found_annotated	VZRZ01002771.1	821575	977803	+	156229	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9813	0	0	8328	False	72434	0.46	Scaffold	140	544229	5653	0.005	0.995	0.995	1	CLIRUF_R00391	2	False	E2		missing_paralog
GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	ITPR1	found_annotated	NW_008667845.1	5417	160802	+	155386	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9946	0.9787	1	0	8288	False	20602	0.13	Scaffold	68	416581	9062	0.005	0.995	0.995	1	LOC103800315	2	False	E2		zero_hit_proteome
GCF_000690535.1	Cariama cristata	Aves	Cariamiformes	ITPR1	found_annotated	NW_009609979.1	11552	188175	-	176624	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9917	0	0	8337	False	24645	0.14	Scaffold	25	296503	10123	0.005	0.995	0.995	1	ITPR1	1	False	E2		order_rep:Cariamiformes;missing_paralog;fragment_only
GCF_000695765.1	Mesitornis unicolor	Aves	Mesitornithiformes	ITPR1	found_annotated	NW_010184902.1	5159	171084	+	165926	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9903	0	0	8337	False	22740	0.14	Scaffold	17	310634	8825	0.005	0.995	0.995	1	ITPR1	1	False	E2		order_rep:Mesitornithiformes;missing_paralog;fragment_only
GCF_000690775.1	Eurypyga helias	Aves	Eurypygiformes	ITPR1	found_annotated	NW_010274431.1	5118	174895	+	169778	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9888	0	1	8337	False	24402	0.14	Scaffold	20	345645	9167	0.005	0.995	0.995	1	ITPR1	1	False	E2		order_rep:Eurypygiformes;zero_hit_proteome
GCA_013400415.1	Scytalopus superciliaris	Aves	Passeriformes	ITPR1	found_annotated	VXBX01005888.1	25951	155460	-	129510	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9705	0.9867	0	0	8088	False	60031	0.46	Scaffold	255	488599	6215	0.005	0.995	0.995	1	SCYSUP_R07630	1	False	E2		missing_paralog
GCA_013400515.1	Erpornis zantholeuca	Aves	Passeriformes	ITPR1	found_annotated	VZTN01006051.1	6019	214857	+	208839	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9842	0	0	8331	False	45331	0.22	Scaffold	16	335238	5122	0.005	0.995	0.995	1	ERPZAN_R11818	1	False	E2		missing_paralog
GCF_000695815.1	Acanthisitta chloris	Aves	Passeriformes	ITPR3	found_annotated	NW_008652443.1	269	17972	-	17704	MP000043	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.7918	0.9663	2	0	6364	False	20602	1.16	Scaffold	4514	416581	9062	0.004	0.996	0.996	1	LOC103804766	2	False	E2		zero_hit_proteome
GCF_000691845.1	Merops nubicus	Aves	Coraciiformes	ITPR2	assembly_gap	NW_008623700.1	9687	70111	-	60425	MP000113	A0A672UP22|ITPR2|Strigops_habroptila	0.4552	0.9805	0	0	3687	False	24675	0.41	Scaffold	646	361734	8943	0.004	0.996	0.996	1	ITPR2	1	False	E2		order_rep:Coraciiformes;missing_paralog;fragment_only
GCF_964289735.1	Phaethon aethereus	Aves	Phaethontiformes	ITPR1	found_annotated	NC_138587.1	2269477	2501627	-	232151	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9921	0	0	8337	True	2122569	9.14	Chromosome	299	1339794	12559	0.003	0.997	0.997	1	ITPR1	3	False	E4		order_rep:Phaethontiformes
GCF_000699145.1	Aptenodytes forsteri	Aves	Sphenisciformes	ITPR1	found_annotated	NW_008794173.1	1523808	1699190	+	175383	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9914	0	0	8337	False	31730	0.18	Scaffold	470	1345565	15508	0.003	0.997	0.997	1	ITPR1	3	False	E2		zero_hit_proteome
GCA_015883425.2	Lamprotornis superbus	Aves	Passeriformes	ITPR1	found_annotated	CM040317.1	19158054	19370971	+	212918	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.9817	0	0	8337	True	150307	0.71	Chromosome	194	1914103	17554	0.003	0.997	0.997	1	IHE44_0003641	3	False	E2		missing_paralog
GCF_000705375.1	Tinamus guttatus	Aves	Tinamiformes	ITPR1	found_annotated	NW_010586921.1	15921	167153	+	151233	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	1.0	0.986	0	0	8337	False	29773	0.2	Scaffold	225	661347	10845	0.003	0.997	0.997	1	ITPR1	1	False	E2		missing_paralog;fragment_only
GCA_000699945.1	Cathartes aura	Aves	Accipitriformes	ITPR3	found_annotated	KL301852.1	537	20480	+	19944	MP000027	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.7477	0.9781	0	0	6030	False	15248	0.76	Scaffold	1912	219283	4860	0.003	0.997	0.997	1	N323_11390	0	False	E2		missing_paralog;fragment_only
GCF_000699145.1	Aptenodytes forsteri	Aves	Sphenisciformes	ITPR2	found_annotated	NW_008795252.1	8918860	9157845	-	238986	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9873	0	0	8007	False	31730	0.13	Scaffold	228	1345565	15508	0.002	0.998	0.998	1	ITPR2	3	False	E2		zero_hit_proteome
GCF_000696875.1	Nestor notabilis	Aves	Psittaciformes	ITPR1	found_annotated	NW_009932375.1	2343	167881	+	165539	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9971	0.9895	0	0	8307	False	26546	0.16	Scaffold	47	363023	9939	0.002	0.998	0.998	1	ITPR1	1	False	E2		missing_paralog
GCF_000691845.1	Merops nubicus	Aves	Coraciiformes	ITPR1	assembly_gap	NW_008623978.1	7983	54155	+	46173	MP000015	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.3293	0.9825	0	0	2748	False	24675	0.53	Scaffold	1135	361734	8943	0.002	0.998	0.998	1	LOC103777710	1	False	E2		order_rep:Coraciiformes;missing_paralog;fragment_only
GCF_001715985.3	Manacus vitellinus	Aves	Passeriformes	ITPR3	found_annotated	NW_021940585.1	5497251	5531529	+	34279	MP000052	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9888	0.9868	0	0	7944	True	290580	8.48	Scaffold	3650	1012766	14277	0.001	0.999	0.999	1	ITPR3	3	False	E2		missing_paralog
GCF_014839835.1	Dryobates pubescens	Aves	Piciformes	ITPR1	found_annotated	NC_071612.1	1524421	1710101	-	185681	MP000003	A0A8V0ZJT0|ITPR1|Gallus_gallus|ITPR1	0.9971	0.9845	0	0	8313	True	19150283	103.14	Chromosome	539	1125431	14675	0.001	0.999	0.999	1	ITPR1	3	True			order_rep:Piciformes;missing_paralog
GCF_000699105.1	Pygoscelis adeliae	Aves	Sphenisciformes	ITPR2	found_annotated	NW_008825614.1	2308560	2542672	+	234113	MP000051	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9835	0	0	8004	False	22195	0.09	Scaffold	232	1204567	16332	0.001	0.999	0.999	1	ITPR2	3	False	E2		missing_paralog
GCF_000708025.1	Charadrius vociferus	Aves	Charadriiformes	ITPR2	found_annotated	NW_009647222.1	8019078	8321803	-	302726	MP000050	A0A672UP22|ITPR2|Strigops_habroptila	0.9885	0.9809	0	0	8007	False	39278	0.13	Scaffold	128	1016474	14030	0.001	0.999	0.999	1	ITPR2	3	False	E2		zero_hit_proteome
GCF_046128005.1	Genypterus blacodes	Actinopteri	Ophidiiformes	ITPR3	found_annotated	NW_027467302.1	163	24592	+	24430	MP000089	A0A8C6KWV8|ITPR3|Nothobranchius_furzeri	0.8944	0.8721	1	0	7216	True	4774482	195.44	Contig	2617	380406	5960	0.001	0.999	0.999	1	LOC142990507	3	False	E2		order_rep:Ophidiiformes
GCA_013400955.1	Drymodes brunneopygia	Aves	Passeriformes	ITPR3	found_annotated	VZTZ01042630.1	3037	31471	+	28435	MP000065	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9652	0.9965	0	0	7734	False	79910	2.81	Scaffold	1890	571352	5070	0.001	0.999	0.999	1	Itpr3	1	False	E2		missing_paralog
GCA_013401295.1	Glareola pratincola	Aves	Charadriiformes	ITPR3	assembly_gap	VWPO01003156.1	61029	79263	-	18235	MP000029	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.6107	0.9852	0	0	4884	False	39898	2.19	Scaffold	3633	808409	6678	0.001	0.999	0.999	1	Itpr3_1	1	False	E2		fragment_only
GCF_000691845.1	Merops nubicus	Aves	Coraciiformes	ITPR3	assembly_gap	NW_008583346.1	5710	20451	-	14742	MP000060	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.5083	0.9815	0	0	4065	False	24675	1.67	Scaffold	5027	361734	8943	0.001	0.999	0.999	1	ITPR3	1	False	E2		order_rep:Coraciiformes;missing_paralog;fragment_only
GCF_000695765.1	Mesitornis unicolor	Aves	Mesitornithiformes	ITPR3	found_annotated	NW_010171226.1	11	30508	-	30498	MP000024	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.9576	0.9813	0	0	7683	False	22740	0.75	Scaffold	2221	310634	8825	0.001	0.999	0.999	1	ITPR3	1	False	E2		order_rep:Mesitornithiformes;missing_paralog;fragment_only
GCF_000690835.1	Fulmarus glacialis	Aves	Procellariiformes	ITPR2	assembly_gap	NW_009214687.1	9447	65664	-	56218	MP000063	A0A672UP22|ITPR2|Strigops_habroptila	0.3381	0.9704	0	0	2727	False	25926	0.46	Scaffold	765	306834	10118	0.001	0.999	0.999	1	LOC104077402	1	False	E2		missing_paralog;fragment_only
GCA_013399795.1	Zosterops hypoxanthus	Aves	Passeriformes	ITPR3	found_annotated	VWYL01030448.1	54891	103679	-	48789	MP000067	A0A7K6LHC3|ITPR3|Falcunculus_frontatus	0.9809	0.9909	0	0	7884	False	48044	0.98	Scaffold	1002	524078	5098	0.001	0.999	1.492	2	ZOSHYP_R11060;ZOSHYP_R02320	0	False	E2		missing_paralog;fragment_only
GCF_000690835.1	Fulmarus glacialis	Aves	Procellariiformes	ITPR3	found_annotated	NW_009211209.1	35	22462	+	22428	MP000030	A0A8V1ACE6|ITPR3|Gallus_gallus|ITPR3	0.8574	0.9908	0	0	6855	False	25926	1.16	Scaffold	3672	306834	10118	0.001	0.999	0.999	1	ITPR3	0	False	E2		missing_paralog;fragment_only
GCA_040091305.1	Ilyodon furcidens	Actinopteri	Cyprinodontiformes	ITPR2	assembly_gap	JAHRIQ010000194.1	10346	35914	+	25569	MP000147	A0AAX7UHL1|ITPR2|Astatotilapia_calliptera	0.3595	0.7992	0	0	2925	False	11867	0.46	Scaffold	523	82207	2594	0.001	0.999	0.999	1	ITPR2_1	0	False	E2		fragment_only
GCF_000001405.40	Homo sapiens	Mammalia	Primates	ITPR2	found_annotated	NC_000012.12	26339397	26832781	-	493385	MP000008	Q14571|ITPR2|Homo_sapiens|ITPR2	1.0	1.0	0	0	8106	True	57879411	117.31	Chromosome	329	2473620	20728	0.0	1.0	1.143	2	ITPR2;ITPR2-AS2	3	True			anchor
GCF_000001405.40	Homo sapiens	Mammalia	Primates	ITPR3	found_annotated	NC_000006.12	33621603	33695780	+	74178	MP000016	Q14573|ITPR3|Homo_sapiens|ITPR3	1.0	1.0	0	0	8016	True	57879411	780.28	Chromosome	4702	2473620	20728	0.0	1.0	1.0	1	ITPR3	3	True			anchor
GCF_000001635.27	Mus musculus	Mammalia	Rodentia	ITPR2	found_annotated	NC_000072.7	146013169	146403376	-	390208	MP000009	Q9Z329|Itpr2|Mus_musculus|ITPR2	1.0	1.0	0	0	8106	True	59462871	152.39	Chromosome	375	2691556	16861	0.0	1.0	1.259	4	Itpr2;Gm35596;Gm35768;Gm53273	3	True			anchor
