accession	cell	locus_idx	intron_index	length	splice_class	frame_ok	col_left	col_right	intron_phase	q_left	q_right
GCA_987193245.1	RYR	0	68	5577	canonical	1	7367	7368	0	3441	3442
GCA_987193245.1	RYR	0	69	1086	canonical	1	7452	7453	0	3498	3499
GCA_987193245.1	RYR	0	70	2742	canonical	1	7472	7549	0	3518	3519
GCA_987193245.1	RYR	0	71	3473	canonical	1	7646	7647	1	3564	3565
GCA_987193245.1	RYR	0	72	3212	canonical	1	7694	7695	2	3612	3613
GCA_987193245.1	RYR	0	73	1639	canonical	1	7732	7733	0	3645	3646
GCA_987193245.1	RYR	0	74	1531	canonical	1	7797	7801	2	3679	3680
GCA_987193245.1	RYR	0	75	8567	canonical	1	7823	7824	0	3697	3698
GCA_987193245.1	RYR	0	76	9890	canonical	1	7887	7888	0	3715	3716
GCA_987193245.1	RYR	0	77	1284	canonical	1	7984	7985	1	3748	3749
GCA_987193245.1	RYR	0	78	4955	canonical	1	8021	8022	0	3775	3776
GCA_987193245.1	RYR	0	79	804	canonical	1	8062	8063	2	3800	3801
GCA_987193245.1	RYR	0	80	10117	canonical	1	8434	8435	1	3825	3826
GCA_987193245.1	RYR	0	81	1185	canonical	1	8462	8463	1	3852	3853
GCA_987193245.1	RYR	0	82	1415	canonical	1	8506	8507	0	3882	3883
GCA_987193245.1	RYR	0	83	10993	canonical	1	8592	8593	0	3925	3926
GCA_987193245.1	RYR	0	84	2469	canonical	1	8669	8670	0	3960	3961
GCA_987193245.1	RYR	0	85	2534	canonical	1	8726	8727	1	3987	3988
GCA_987193245.1	RYR	0	86	788	canonical	1	9574	9575	0	4420	4421
GCA_987193245.1	RYR	0	87	2575	canonical	1	9617	9618	2	4442	4443
GCA_987193245.1	RYR	0	88	2959	canonical	1	9688	9689	0	4492	4493
GCA_987193245.1	RYR	0	89	695	canonical	1	9719	9720	0	4521	4522
GCA_987193245.1	RYR	0	90	1509	canonical	1	9926	9927	0	4594	4595
GCA_987193245.1	RYR	0	91	1304	canonical	1	10023	10024	2	4637	4638
GCA_987193245.1	RYR	0	92	2623	canonical	1	10064	10065	0	4652	4653
GCA_987193245.1	RYR	0	93	3251	canonical	1	10110	10111	2	4696	4697
GCA_987193245.1	RYR	0	94	1805	canonical	1	10144	10145	0	4717	4718
GCA_987193245.1	RYR	0	95	2255	canonical	1	10197	10198	0	4766	4767
GCA_987193245.1	RYR	0	96	9596	canonical	1	10377	10378	0	4811	4812
GCA_987193245.1	RYR	0	97	1439	canonical	1	10471	10472	1	4863	4864
GCA_987193245.1	RYR	0	98	2077	canonical	1	10493	10494	0	4885	4886
GCA_987193245.1	RYR	0	99	951	canonical	1	10539	10540	2	4918	4919
GCA_987193245.1	RYR	0	100	15447	canonical	1	10563	10564	0	4936	4937
GCA_987193245.1	RYR	1	0	4908	canonical	1	153	154	0	16	17
GCA_987193245.1	RYR	1	1	1102	canonical	1	272	274	0	56	57
GCA_987193245.1	RYR	1	2	1043	canonical	1	496	497	0	91	92
GCA_987193245.1	RYR	1	3	95	canonical	1	531	532	0	116	117
GCA_987193245.1	RYR	1	4	298	canonical	1	557	558	1	142	143
GCA_987193245.1	RYR	1	5	532	canonical	1	640	641	0	180	181
GCA_987193245.1	RYR	1	6	1162	canonical	1	769	780	1	213	214
GCA_987193245.1	RYR	1	7	151	canonical	1	847	860	2	245	246
GCA_987193245.1	RYR	1	8	507	canonical	1	1014	1015	2	270	271
GCA_987193245.1	RYR	1	9	143	canonical	1	1247	1248	0	323	324
GCA_987193245.1	RYR	1	10	2058	canonical	1	1491	1513	0	378	379
GCA_987193245.1	RYR	1	11	438	canonical	1	1569	1570	2	418	419
GCA_987193245.1	RYR	1	12	3777	canonical	1	1743	1744	0	481	482
GCA_987193245.1	RYR	1	13	82	canonical	1	1875	1876	1	526	527
GCA_987193245.1	RYR	1	14	86	canonical	1	2023	2024	1	558	559
GCA_987193245.1	RYR	1	15	830	canonical	1	2151	2152	0	598	599
GCA_987193245.1	RYR	1	16	478	canonical	1	2318	2319	2	642	643
GCA_987193245.1	RYR	1	17	526	canonical	1	2434	2435	1	723	724
GCA_987193245.1	RYR	1	18	955	canonical	1	2500	2501	2	787	788
GCA_987193245.1	RYR	1	19	1826	canonical	1	2574	2575	0	860	861
GCA_987193245.1	RYR	1	20	229	canonical	1	2621	2622	0	895	896
GCA_987193245.1	RYR	1	21	704	canonical	1	2664	2665	2	929	930
GCA_987193245.1	RYR	1	22	409	canonical	1	2692	2693	2	957	958
GCA_987193245.1	RYR	1	23	825	canonical	1	2817	2818	1	1060	1061
GCA_987193245.1	RYR	1	24	917	canonical	1	2893	2894	0	1129	1130
GCA_987193245.1	RYR	1	25	174	canonical	1	2953	2954	1	1187	1188
GCA_987193245.1	RYR	1	26	3255	canonical	1	3025	3026	0	1257	1258
GCA_987193245.1	RYR	1	27	957	canonical	1	3239	3240	2	1377	1378
GCA_987193245.1	RYR	1	28	811	canonical	1	3378	3379	0	1421	1422
GCA_987193245.1	RYR	1	29	669	canonical	1	3432	3433	2	1474	1475
GCA_987193245.1	RYR	1	30	978	canonical	1	3502	3503	0	1530	1531
GCA_987193245.1	RYR	1	31	175	canonical	1	3531	3552	0	1559	1560
GCA_987193245.1	RYR	1	32	1556	canonical	1	3746	3750	2	1634	1635
GCA_987193245.1	RYR	1	33	1528	canonical	1	4248	4249	0	1827	1828
GCA_987193245.1	RYR	1	34	329	canonical	1	4339	4340	0	1933	1934
GCA_987193245.1	RYR	1	35	334	canonical	1	4594	4595	0	2000	2001
GCA_987193245.1	RYR	1	36	1246	canonical	1	4669	4670	1	2036	2037
GCA_987193245.1	RYR	1	37	1513	canonical	1	4748	4749	1	2085	2086
GCA_987193245.1	RYR	1	38	752	canonical	1	5018	5019	2	2176	2177
GCA_987193245.1	RYR	1	39	85	canonical	1	5287	5288	0	2215	2216
GCA_987193245.1	RYR	1	40	382	canonical	1	5417	5421	1	2259	2260
GCA_987193245.1	RYR	1	41	1259	canonical	1	5505	5506	0	2291	2292
GCA_987193245.1	RYR	1	42	246	canonical	1	5581	5582	1	2336	2337
GCA_987193245.1	RYR	1	43	100	canonical	1	5702	5706	2	2398	2399
GCA_987193245.1	RYR	1	44	379	canonical	1	5844	5845	0	2436	2437
GCA_987193245.1	RYR	1	45	92	canonical	1	5977	5978	1	2476	2477
GCA_987193245.1	RYR	1	46	1435	canonical	1	6139	6140	0	2533	2534
GCA_987193245.1	RYR	1	47	83	canonical	1	6315	6316	2	2606	2607
GCA_987193245.1	RYR	1	48	940	canonical	1	6348	6349	0	2637	2638
GCA_987193245.1	RYR	1	49	403	canonical	1	6403	6404	0	2684	2685
GCA_987193245.1	RYR	1	50	109	canonical	1	6459	6460	2	2738	2739
GCA_987193245.1	RYR	1	51	249	canonical	1	6486	6487	0	2765	2766
GCA_987193245.1	RYR	1	52	457	canonical	1	6516	6517	0	2795	2796
GCA_987193245.1	RYR	1	53	369	canonical	1	6593	6594	0	2844	2845
GCA_987193245.1	RYR	1	54	98	canonical	1	6648	6667	0	2870	2871
GCA_987193245.1	RYR	1	55	338	canonical	1	6698	6699	1	2895	2896
GCA_987193245.1	RYR	1	56	320	minor	1	6744	6745	2	2936	2937
GCA_987193245.1	RYR	1	57	1759	canonical	1	6791	6792	1	2975	2976
GCA_987193245.1	RYR	1	58	95	canonical	1	6816	6817	0	2998	2999
GCA_987193245.1	RYR	1	59	463	canonical	1	6892	6893	2	3038	3039
GCA_987193245.1	RYR	1	60	421	canonical	1	6909	6910	1	3055	3056
GCA_987193245.1	RYR	1	61	120	canonical	1	6929	6930	2	3075	3076
GCA_987193245.1	RYR	1	62	2495	canonical	1	7011	7012	1	3155	3156
GCA_987193245.1	RYR	1	63	528	canonical	1	7048	7049	2	3182	3183
GCA_987193245.1	RYR	1	64	238	canonical	1	7092	7093	1	3226	3227
GCA_987193245.1	RYR	1	65	1062	canonical	1	7208	7209	1	3333	3334
GCA_987193245.1	RYR	1	66	1791	canonical	1	7292	7293	2	3413	3414
GCA_987193245.1	RYR	1	67	114	canonical	1	7327	7328	0	3443	3444
GCA_987193245.1	RYR	1	68	1770	canonical	1	0	7368	0	3479	3480
GCA_987193245.1	RYR	1	69	1507	canonical	1	7452	7453	0	3536	3537
GCA_987193245.1	RYR	1	70	264	canonical	1	7472	7549	0	3556	3557
GCA_987193245.1	RYR	1	71	558	canonical	1	7657	7658	0	3601	3602
GCA_987193245.1	RYR	1	72	195	canonical	1	7694	7695	2	3638	3639
GCA_987193245.1	RYR	1	73	455	canonical	1	7732	7733	0	3671	3672
GCA_987193245.1	RYR	1	74	1805	canonical	1	7797	7801	2	3706	3707
GCA_987193245.1	RYR	1	75	135	canonical	1	7823	7824	0	3724	3725
GCA_987193245.1	RYR	1	76	1345	canonical	1	7887	7888	0	3747	3748
GCA_987193245.1	RYR	1	77	308	canonical	1	7984	7985	1	3780	3781
GCA_987193245.1	RYR	1	78	93	canonical	1	8021	8022	0	3807	3808
GCA_987193245.1	RYR	1	79	1039	canonical	1	8062	8063	2	3832	3833
GCA_987193245.1	RYR	1	80	627	canonical	1	8434	0	1	3857	3858
GCA_987193245.1	RYR	1	81	1061	canonical	1	0	8435	1	3863	3864
GCA_987193245.1	RYR	1	82	3442	canonical	1	8462	8463	1	3890	3891
GCA_987193245.1	RYR	1	83	94	canonical	1	8506	8507	0	3920	3921
GCA_987193245.1	RYR	1	84	88	canonical	1	8592	8593	0	3963	3964
GCA_987193245.1	RYR	1	85	346	canonical	1	8669	0	0	3998	3999
GCA_987193245.1	RYR	1	86	1879	canonical	1	0	8670	0	4008	4009
GCA_987193245.1	RYR	1	87	2102	canonical	1	8726	8727	1	4035	4036
GCA_987193245.1	RYR	1	88	13545	canonical	1	8922	8923	0	4098	4099
GCA_987193245.1	RYR	1	89	2526	canonical	1	9237	9239	0	4212	4213
GCA_987193245.1	RYR	1	90	691	canonical	1	0	0	1	4485	4486
GCA_987193245.1	RYR	1	91	595	canonical	1	9617	9618	2	4500	4501
GCA_987193245.1	RYR	1	92	1020	canonical	1	9688	9689	0	4561	4562
GCA_987193245.1	RYR	1	93	1158	canonical	1	9719	9720	0	4590	4591
GCA_987193245.1	RYR	1	94	847	canonical	1	9926	9927	0	4665	4666
GCA_987193245.1	RYR	1	95	1351	canonical	1	10023	10024	2	4708	4709
GCA_987193245.1	RYR	1	96	1160	canonical	1	10064	10065	0	4723	4724
GCA_987193245.1	RYR	1	97	101	canonical	1	10110	10111	2	4766	4767
GCA_987193245.1	RYR	1	98	383	canonical	1	10144	10145	0	4787	4788
GCA_987193245.1	RYR	1	99	463	canonical	1	10197	10198	0	4836	4837
GCA_987193245.1	RYR	1	100	1978	canonical	1	10377	10378	0	4881	4882
GCA_987193245.1	RYR	1	101	410	canonical	1	10471	10472	1	4933	4934
GCA_987193245.1	RYR	1	102	90	canonical	1	10493	10494	0	4955	4956
GCA_987193245.1	RYR	1	103	177	canonical	1	10539	10540	2	4988	4989
GCA_987193245.1	RYR	1	104	148	canonical	1	10563	10564	0	5006	5007
GCF_000001405.40	ITPR1	0	0	4440	canonical	1	215	216	2	30	31
GCF_000001405.40	ITPR1	0	1	106668	canonical	1	283	292	1	54	55
GCF_000001405.40	ITPR1	0	2	11505	canonical	1	463	464	0	93	94
GCF_000001405.40	ITPR1	0	3	2622	canonical	1	514	524	0	122	123
GCF_000001405.40	ITPR1	0	4	1884	canonical	1	579	605	0	175	176
GCF_000001405.40	ITPR1	0	5	1152	canonical	1	716	725	0	208	209
GCF_000001405.40	ITPR1	0	6	111	canonical	1	784	785	0	236	237
GCF_000001405.40	ITPR1	0	7	6394	canonical	1	917	918	0	285	286
GCF_000001405.40	ITPR1	0	8	1623	canonical	1	1049	1060	0	317	318
GCF_000001405.40	ITPR1	0	9	4237	canonical	1	1088	1089	0	332	333
GCF_000001405.40	ITPR1	0	10	2709	canonical	1	1275	1276	2	383	384
GCF_000001405.40	ITPR1	0	11	994	canonical	1	1491	1513	0	417	418
GCF_000001405.40	ITPR1	0	12	822	canonical	1	1617	1645	2	470	471
GCF_000001405.40	ITPR1	0	13	1931	canonical	1	1748	1749	0	518	519
GCF_000001405.40	ITPR1	0	14	2080	canonical	1	1895	1930	0	571	572
GCF_000001405.40	ITPR1	0	15	2104	canonical	1	2138	2151	2	628	629
GCF_000001405.40	ITPR1	0	16	955	canonical	1	2308	2309	2	668	669
GCF_000001405.40	ITPR1	0	17	2209	canonical	1	2855	2925	2	734	735
GCF_000001405.40	ITPR1	0	18	814	canonical	1	3615	3616	2	818	819
GCF_000001405.40	ITPR1	0	19	724	canonical	1	3864	3865	0	866	867
GCF_000001405.40	ITPR1	0	20	1365	canonical	1	4137	4138	1	926	927
GCF_000001405.40	ITPR1	0	21	3751	canonical	1	4386	4387	0	989	990
GCF_000001405.40	ITPR1	0	22	672	canonical	1	4535	4537	1	1035	1036
GCF_000001405.40	ITPR1	0	23	1967	canonical	1	4626	4649	0	1055	1056
GCF_000001405.40	ITPR1	0	24	76	canonical	1	4812	4813	0	1109	1110
GCF_000001405.40	ITPR1	0	25	482	canonical	1	4901	4902	0	1166	1167
GCF_000001405.40	ITPR1	0	26	722	canonical	1	5016	5017	0	1188	1189
GCF_000001405.40	ITPR1	0	27	3288	canonical	1	5281	5307	0	1234	1235
GCF_000001405.40	ITPR1	0	28	2523	canonical	1	5394	5417	0	1276	1277
GCF_000001405.40	ITPR1	0	29	2145	canonical	1	5602	5603	0	1343	1344
GCF_000001405.40	ITPR1	0	30	3405	canonical	1	6035	6036	0	1427	1428
GCF_000001405.40	ITPR1	0	31	2540	canonical	1	6105	6123	0	1469	1470
GCF_000001405.40	ITPR1	0	32	2888	canonical	1	6303	6304	0	1512	1513
GCF_000001405.40	ITPR1	0	33	3216	canonical	1	6553	6554	1	1552	1553
GCF_000001405.40	ITPR1	0	34	3973	canonical	1	6778	6779	0	1614	1615
GCF_000001405.40	ITPR1	0	35	1283	canonical	1	7283	7284	2	1663	1664
GCF_000001405.40	ITPR1	0	36	5498	canonical	1	7716	7717	0	1701	1702
GCF_000001405.40	ITPR1	0	37	8146	canonical	1	7730	7731	0	1712	1713
GCF_000001405.40	ITPR1	0	38	1544	canonical	1	7744	7757	0	1724	1725
GCF_000001405.40	ITPR1	0	39	5914	canonical	1	7788	7792	0	1740	1741
GCF_000001405.40	ITPR1	0	40	1943	canonical	1	7865	7866	1	1784	1785
GCF_000001405.40	ITPR1	0	41	31175	canonical	1	8020	8021	0	1848	1849
GCF_000001405.40	ITPR1	0	42	1800	canonical	1	8150	8151	1	1908	1909
GCF_000001405.40	ITPR1	0	43	6477	canonical	1	8466	8467	0	1993	1994
GCF_000001405.40	ITPR1	0	44	1821	canonical	1	8599	8614	0	2060	2061
GCF_000001405.40	ITPR1	0	45	2175	minor	1	8710	8711	0	2097	2098
GCF_000001405.40	ITPR1	0	46	2973	canonical	1	8803	8823	0	2129	2130
GCF_000001405.40	ITPR1	0	47	1074	canonical	1	9042	9052	0	2170	2171
GCF_000001405.40	ITPR1	0	48	4026	canonical	1	9198	9206	0	2205	2206
GCF_000001405.40	ITPR1	0	49	6925	canonical	1	9303	9672	1	2269	2270
GCF_000001405.40	ITPR1	0	50	5237	canonical	1	9731	9755	1	2310	2311
GCF_000001405.40	ITPR1	0	51	5502	canonical	1	9890	9898	0	2369	2370
GCF_000001405.40	ITPR1	0	52	4997	canonical	1	10173	10174	0	2424	2425
GCF_000001405.40	ITPR1	0	53	1681	canonical	1	10255	10271	1	2489	2490
GCF_000001405.40	ITPR1	0	54	1188	canonical	1	10322	10357	1	2520	2521
GCF_000001405.40	ITPR1	0	55	490	canonical	1	10438	10439	0	2567	2568
GCF_000001405.40	ITPR1	0	56	2863	canonical	1	10499	10500	1	2622	2623
GCF_000001405.40	ITPR1	0	57	18531	canonical	1	10572	10585	0	2676	2677
GCF_000001405.40	ITPR1	0	58	9203	canonical	1	10740	10741	0	2730	2731
GCF_000001405.40	ITPR2	0	0	42462	canonical	1	215	216	2	30	31
GCF_000001405.40	ITPR2	0	1	64391	canonical	1	283	292	1	54	55
GCF_000001405.40	ITPR2	0	2	907	canonical	1	463	464	0	93	94
GCF_000001405.40	ITPR2	0	3	2100	canonical	1	514	524	0	122	123
GCF_000001405.40	ITPR2	0	4	6154	canonical	1	579	605	0	175	176
GCF_000001405.40	ITPR2	0	5	308	canonical	1	716	725	0	208	209
GCF_000001405.40	ITPR2	0	6	306	canonical	1	784	785	0	236	237
GCF_000001405.40	ITPR2	0	7	4030	canonical	1	917	918	0	285	286
GCF_000001405.40	ITPR2	0	8	15522	canonical	1	1049	1060	0	317	318
GCF_000001405.40	ITPR2	0	9	8973	canonical	1	1088	1091	0	332	333
GCF_000001405.40	ITPR2	0	10	3807	canonical	1	1275	1276	2	382	383
GCF_000001405.40	ITPR2	0	11	539	canonical	1	1491	1513	0	416	417
GCF_000001405.40	ITPR2	0	12	15822	canonical	1	1617	1645	2	469	470
GCF_000001405.40	ITPR2	0	13	2063	canonical	1	1748	1749	0	517	518
GCF_000001405.40	ITPR2	0	14	4399	canonical	1	1895	1930	0	571	572
GCF_000001405.40	ITPR2	0	15	982	canonical	1	2138	2151	2	628	629
GCF_000001405.40	ITPR2	0	16	118	canonical	1	2308	2309	2	668	669
GCF_000001405.40	ITPR2	0	17	1158	canonical	1	2855	2925	2	730	731
GCF_000001405.40	ITPR2	0	18	444	canonical	1	3615	3616	2	814	815
GCF_000001405.40	ITPR2	0	19	1581	canonical	1	3864	3865	0	863	864
GCF_000001405.40	ITPR2	0	20	21916	canonical	1	4044	4062	1	913	914
GCF_000001405.40	ITPR2	0	21	3703	canonical	1	4386	4387	0	978	979
GCF_000001405.40	ITPR2	0	22	3676	canonical	1	4534	4535	1	1021	1022
GCF_000001405.40	ITPR2	0	23	1893	canonical	1	4604	4625	2	1040	1041
GCF_000001405.40	ITPR2	0	24	943	canonical	1	4812	4813	0	1096	1097
GCF_000001405.40	ITPR2	0	25	18416	canonical	1	4900	4901	0	1154	1155
GCF_000001405.40	ITPR2	0	26	121	canonical	1	5016	5017	0	1184	1185
GCF_000001405.40	ITPR2	0	27	2260	canonical	1	5281	5307	0	1226	1227
GCF_000001405.40	ITPR2	0	28	641	canonical	1	5394	5417	0	1267	1268
GCF_000001405.40	ITPR2	0	29	2010	canonical	1	5602	5603	0	1334	1335
GCF_000001405.40	ITPR2	0	30	1292	canonical	1	6035	6036	0	1418	1419
GCF_000001405.40	ITPR2	0	31	15309	canonical	1	6105	6123	0	1460	1461
GCF_000001405.40	ITPR2	0	32	1193	canonical	1	6303	6304	0	1503	1504
GCF_000001405.40	ITPR2	0	33	16760	canonical	1	6553	6554	1	1543	1544
GCF_000001405.40	ITPR2	0	34	5386	canonical	1	6778	6779	0	1607	1608
GCF_000001405.40	ITPR2	0	35	5877	canonical	1	7283	7284	2	1654	1655
GCF_000001405.40	ITPR2	0	36	54986	canonical	1	7716	7792	0	1691	1692
GCF_000001405.40	ITPR2	0	37	811	canonical	1	7866	7867	1	1727	1728
GCF_000001405.40	ITPR2	0	38	6901	canonical	1	8020	8021	0	1790	1791
GCF_000001405.40	ITPR2	0	39	707	canonical	1	8150	8151	1	1851	1852
GCF_000001405.40	ITPR2	0	40	2205	canonical	1	8466	8467	0	1937	1938
GCF_000001405.40	ITPR2	0	41	2456	canonical	1	8599	8614	0	2004	2005
GCF_000001405.40	ITPR2	0	42	4123	canonical	1	8710	8711	0	2041	2042
GCF_000001405.40	ITPR2	0	43	1493	canonical	1	8803	8823	0	2073	2074
GCF_000001405.40	ITPR2	0	44	31645	canonical	1	9042	9052	0	2114	2115
GCF_000001405.40	ITPR2	0	45	4223	canonical	1	9198	9206	0	2150	2151
GCF_000001405.40	ITPR2	0	46	2780	canonical	1	9303	9672	1	2214	2215
GCF_000001405.40	ITPR2	0	47	8132	minor	1	9747	9755	1	2256	2257
GCF_000001405.40	ITPR2	0	48	8699	canonical	1	9890	9898	0	2315	2316
GCF_000001405.40	ITPR2	0	49	3550	canonical	1	10173	10174	0	2370	2371
GCF_000001405.40	ITPR2	0	50	3890	canonical	1	10255	10271	1	2435	2436
GCF_000001405.40	ITPR2	0	51	11061	canonical	1	10359	10360	1	2466	2467
GCF_000001405.40	ITPR2	0	52	1086	canonical	1	10438	10439	0	2510	2511
GCF_000001405.40	ITPR2	0	53	11281	canonical	1	10499	10500	1	2565	2566
GCF_000001405.40	ITPR2	0	54	47105	canonical	1	10572	10585	0	2619	2620
GCF_000001405.40	ITPR2	0	55	683	canonical	1	10740	10741	0	2673	2674
GCF_000001405.40	ITPR3	0	0	18792	canonical	1	215	216	2	29	30
GCF_000001405.40	ITPR3	0	1	15211	canonical	1	283	292	1	53	54
GCF_000001405.40	ITPR3	0	2	2044	canonical	1	463	464	0	94	95
GCF_000001405.40	ITPR3	0	3	651	canonical	1	514	524	0	123	124
GCF_000001405.40	ITPR3	0	4	192	canonical	1	579	605	0	176	177
GCF_000001405.40	ITPR3	0	5	346	canonical	1	716	725	0	209	210
GCF_000001405.40	ITPR3	0	6	2978	canonical	1	784	785	0	237	238
GCF_000001405.40	ITPR3	0	7	236	canonical	1	917	918	0	286	287
GCF_000001405.40	ITPR3	0	8	493	canonical	1	1049	1060	0	318	319
GCF_000001405.40	ITPR3	0	9	187	canonical	1	1129	1130	0	335	336
GCF_000001405.40	ITPR3	0	10	989	canonical	1	1275	1276	2	382	383
GCF_000001405.40	ITPR3	0	11	83	canonical	1	1491	1513	0	416	417
GCF_000001405.40	ITPR3	0	12	621	canonical	1	1617	1645	2	469	470
GCF_000001405.40	ITPR3	0	13	1152	canonical	1	1748	1749	0	517	518
GCF_000001405.40	ITPR3	0	14	501	canonical	1	1895	1930	0	571	572
GCF_000001405.40	ITPR3	0	15	550	canonical	1	2138	2151	2	628	629
GCF_000001405.40	ITPR3	0	16	339	canonical	1	2308	2309	2	668	669
GCF_000001405.40	ITPR3	0	17	1168	canonical	1	2855	2925	2	729	730
GCF_000001405.40	ITPR3	0	18	94	canonical	1	3615	3616	2	813	814
GCF_000001405.40	ITPR3	0	19	349	canonical	1	3864	3865	0	862	863
GCF_000001405.40	ITPR3	0	20	722	canonical	1	4044	4062	1	909	910
GCF_000001405.40	ITPR3	0	21	1362	canonical	1	4386	4387	0	976	977
GCF_000001405.40	ITPR3	0	22	487	canonical	1	4534	4535	1	1019	1020
GCF_000001405.40	ITPR3	0	23	1425	canonical	1	4604	4625	2	1038	1039
GCF_000001405.40	ITPR3	0	24	911	canonical	1	4812	4813	0	1094	1095
GCF_000001405.40	ITPR3	0	25	82	canonical	1	4896	4897	0	1149	1150
GCF_000001405.40	ITPR3	0	26	414	canonical	1	5016	5017	0	1174	1175
GCF_000001405.40	ITPR3	0	27	791	canonical	1	5281	5307	0	1216	1217
GCF_000001405.40	ITPR3	0	28	95	canonical	1	5394	5417	0	1257	1258
GCF_000001405.40	ITPR3	0	29	1042	canonical	1	5602	5603	0	1324	1325
GCF_000001405.40	ITPR3	0	30	195	canonical	1	6035	6036	0	1408	1409
GCF_000001405.40	ITPR3	0	31	100	canonical	1	6105	6123	0	1450	1451
GCF_000001405.40	ITPR3	0	32	1843	canonical	1	6303	6304	0	1492	1493
GCF_000001405.40	ITPR3	0	33	562	canonical	1	6553	6554	1	1532	1533
GCF_000001405.40	ITPR3	0	34	622	canonical	1	6778	6779	0	1596	1597
GCF_000001405.40	ITPR3	0	35	188	canonical	1	7283	7284	2	1645	1646
GCF_000001405.40	ITPR3	0	36	132	canonical	1	7716	7792	0	1682	1683
GCF_000001405.40	ITPR3	0	37	85	canonical	1	7886	7887	1	1712	1713
GCF_000001405.40	ITPR3	0	38	415	canonical	1	8020	8021	0	1769	1770
GCF_000001405.40	ITPR3	0	39	109	canonical	1	8165	8166	1	1827	1828
GCF_000001405.40	ITPR3	0	40	225	canonical	1	8466	8467	0	1889	1890
GCF_000001405.40	ITPR3	0	41	155	canonical	1	8599	8614	0	1956	1957
GCF_000001405.40	ITPR3	0	42	489	canonical	1	8710	8711	0	1993	1994
GCF_000001405.40	ITPR3	0	43	121	canonical	1	8803	8823	0	2025	2026
GCF_000001405.40	ITPR3	0	44	150	canonical	1	9042	9052	0	2059	2060
GCF_000001405.40	ITPR3	0	45	492	canonical	1	9144	9145	0	2088	2089
GCF_000001405.40	ITPR3	0	46	71	canonical	1	9198	9206	0	2125	2126
GCF_000001405.40	ITPR3	0	47	224	canonical	1	9303	9672	1	2189	2190
GCF_000001405.40	ITPR3	0	48	456	canonical	1	9747	9755	1	2231	2232
GCF_000001405.40	ITPR3	0	49	623	canonical	1	9890	9898	0	2289	2290
GCF_000001405.40	ITPR3	0	50	718	canonical	1	10173	10174	0	2344	2345
GCF_000001405.40	ITPR3	0	51	505	canonical	1	10246	10255	1	2408	2409
GCF_000001405.40	ITPR3	0	52	81	canonical	1	10360	10361	1	2443	2444
GCF_000001405.40	ITPR3	0	53	799	canonical	1	10438	10439	0	2486	2487
GCF_000001405.40	ITPR3	0	54	651	canonical	1	10499	10500	1	2541	2542
GCF_000001405.40	ITPR3	0	55	1218	canonical	1	10572	10585	0	2595	2596
GCF_000001405.40	ITPR3	0	56	626	canonical	1	10740	10741	0	2649	2650
GCF_000001405.40	RYR	0	0	227927	canonical	1	153	154	0	16	17
GCF_000001405.40	RYR	0	1	60261	canonical	1	272	274	0	56	57
GCF_000001405.40	RYR	0	2	24982	minor	1	484	485	0	91	92
GCF_000001405.40	RYR	0	3	8372	canonical	1	491	492	0	98	99
GCF_000001405.40	RYR	0	4	5161	canonical	1	496	497	0	103	104
GCF_000001405.40	RYR	0	5	5108	canonical	1	531	532	0	128	129
GCF_000001405.40	RYR	0	6	2527	canonical	1	557	558	1	154	155
GCF_000001405.40	RYR	0	7	9845	canonical	1	640	641	0	192	193
GCF_000001405.40	RYR	0	8	706	canonical	1	769	780	1	225	226
GCF_000001405.40	RYR	0	9	28865	canonical	1	847	860	2	257	258
GCF_000001405.40	RYR	0	10	5968	canonical	1	1014	1015	2	282	283
GCF_000001405.40	RYR	0	11	18070	canonical	1	1247	1248	0	335	336
GCF_000001405.40	RYR	0	12	3917	canonical	1	1491	1513	0	390	391
GCF_000001405.40	RYR	0	13	8868	canonical	1	1569	1570	2	430	431
GCF_000001405.40	RYR	0	14	2025	canonical	1	1743	1744	0	492	493
GCF_000001405.40	RYR	0	15	12356	canonical	1	1875	1876	1	537	538
GCF_000001405.40	RYR	0	16	22618	canonical	1	2023	2024	1	569	570
GCF_000001405.40	RYR	0	17	1029	canonical	1	2151	2152	0	609	610
GCF_000001405.40	RYR	0	18	3423	canonical	1	2318	2319	2	653	654
GCF_000001405.40	RYR	0	19	3958	canonical	1	2434	2435	1	734	735
GCF_000001405.40	RYR	0	20	2385	canonical	1	2500	2501	2	798	799
GCF_000001405.40	RYR	0	21	3204	canonical	1	2574	2575	0	871	872
GCF_000001405.40	RYR	0	22	4873	canonical	1	2621	2622	0	906	907
GCF_000001405.40	RYR	0	23	18635	canonical	1	2664	2665	2	940	941
GCF_000001405.40	RYR	0	24	17920	canonical	1	2692	2693	2	968	969
GCF_000001405.40	RYR	0	25	1953	canonical	1	2764	2767	0	1022	1023
GCF_000001405.40	RYR	0	26	15875	canonical	1	2817	2818	1	1071	1072
GCF_000001405.40	RYR	0	27	2369	canonical	1	2893	2894	0	1141	1142
GCF_000001405.40	RYR	0	28	20473	canonical	1	2953	2954	1	1199	1200
GCF_000001405.40	RYR	0	29	638	canonical	1	3025	3026	0	1269	1270
GCF_000001405.40	RYR	0	30	746	canonical	1	3239	3240	2	1386	1387
GCF_000001405.40	RYR	0	31	1622	canonical	1	3378	3379	0	1425	1426
GCF_000001405.40	RYR	0	32	1861	canonical	1	3432	3433	2	1478	1479
